timestamp,ema50_dist_eth_btc_30m,ema200_dist_eth_btc_30m,lower_bb_dist_eth_btc_30m,width_bb_eth_btc_30m,rsi_eth_btc_30m,stoch_rsi_fastk_eth_btc_30m,stoch_rsi_fastd_eth_btc_30m,kijun_dist_eth_btc_30m,tenkan_dist_eth_btc_30m
2019-02-01 04:00:00,0.010548807065673182,0.01773696592677032,-0.003519296606661393,0.021106221891705176,0.37066678241628104,1.0,0.7603381849356112,0.01789442776980299,0.01893840532428559
2019-02-01 04:30:00,0.008806575005828376,0.01602475315607199,-0.005495007928992379,0.021407055663962556,0.3986066234821898,1.0,0.8800772826490925,0.01650159640320581,0.01754414543559024
2019-02-01 05:00:00,0.00997932215714159,0.01747702544699603,-0.004734742604211584,0.022071149635546954,0.37795473835447835,0.6088813645647989,0.8696271215215995,0.01809371532989612,0.019137897278600935
2019-02-01 05:30:00,0.010158261589779727,0.01797450204112927,-0.004957001714631426,0.022783213511100964,0.3702087328723984,0.46218254867029,0.6903546377450296,0.018692046493404835,0.019736842105263275
2019-02-01 06:00:00,0.008715315402025636,0.016590927892334628,-0.006594515511787025,0.02307013411696786,0.3947012760391933,0.8624775517076622,0.6445138216475835,0.01759564267310254,0.018639313786243283
2019-02-01 06:30:00,0.008025966066984358,0.01578444926826128,-0.007392430488919022,0.023080035710624516,0.403035197475878,1.0,0.774886700125984,0.017230699008867978,0.018273995826812772
2019-02-01 07:00:00,0.006796386608803662,0.014019748245599262,-0.008498755444062422,0.022456512567545262,0.425492885827747,1.0,0.9541591839025539,0.016269828344353643,0.017312139669717785
2019-02-01 07:30:00,0.00687656923349067,0.013312768186824142,-0.008167769816020076,0.02142542112445472,0.4190531974117336,0.8835165581497725,0.961172186049924,0.016634082763115066,0.017676767676767735
2019-02-01 08:00:00,0.006922216414228632,0.013232975951296577,-0.008102597854817373,0.021280984058870356,0.41293468405867384,0.592155075512114,0.8252238778872955,0.01696544980443293,0.018008474576271416
2019-02-01 08:30:00,0.010163639044705963,0.01620416334360053,-0.005042529008163377,0.021128776513067007,0.3515726799830671,0.0,0.4918905445539621,0.020658183126696983,0.02170499525663261
2019-02-01 09:00:00,0.007073843682187775,0.011797674716583995,-0.007475237188040551,0.019231348752837774,0.42236008593342306,0.9576191670663561,0.5165914141928232,0.01782801591961891,0.018871925360474995
2019-02-01 09:30:00,0.0025226159546678506,0.0058623355399232135,-0.011166005562658676,0.01707361751929024,0.5138139132861302,1.0,0.6525397223554519,0.013332250730756723,0.01437154920428707
2019-02-01 10:00:00,-1.022956893803606e-05,0.0025292723945300466,-0.013229674105039724,0.015843713549351972,0.5571220161673056,1.0,0.9858730556887854,0.010771672929895004,0.01180834521187002
2019-02-01 10:30:00,0.0026431239101509796,0.0037710778313613247,-0.009670437867745685,0.01348128116477853,0.5043935471487407,0.7434753621811594,0.9144917873937197,0.013562680700386576,0.01460221550855989
2019-02-01 11:00:00,0.0025394719921056907,0.0028076006245107976,-0.009152011500644264,0.011997671202989406,0.5043935471487407,0.6087287490832657,0.7840680370881417,0.013562680700386576,0.01460221550855989
2019-02-01 11:30:00,0.0009090731747489755,0.0008819644241626623,-0.010534273713213249,0.011471601861982227,0.5338874444191105,0.5593543264073426,0.6371861458905892,0.011951868188894599,0.01298975090814758
2019-02-01 12:00:00,-0.0030096150688024847,-0.0016067443740528375,-0.014832187046950773,0.013335049656295698,0.5993844739319278,1.0,0.7226943584968695,0.007865749265109745,0.008899441160319377
2019-02-01 12:30:00,-0.0007517762025490704,0.0010936455175327708,-0.01188748131136863,0.013051565053923573,0.5531763665521193,0.5135524102709664,0.6909689122261029,0.010117197617197649,0.011153198653198748
2019-02-01 13:00:00,-0.0028312306042684865,9.1093642053508e-05,-0.014308046736768998,0.014502229134509563,0.5869702809007785,0.869311802173652,0.7942880708148727,0.007898307274841754,0.008932032562346537
2019-02-01 13:30:00,1.1093946709950231e-05,0.003346309141885717,-0.011082476046123335,0.014484813656019047,0.5310002517610137,0.0,0.4609547374815395,0.010771672929895004,0.01180834521187002
2019-02-01 14:00:00,-0.0006425410978811996,0.0031570640535383276,-0.011480415408389955,0.014698650478114151,0.5422183466556603,0.16404507558203874,0.3444522925852303,0.010084496098934803,0.01112046359545471
2019-02-01 14:30:00,-0.0016110157679818382,0.002749921218779594,-0.0124003206237151,0.015223699231496971,0.5595085212306019,0.5093488409376937,0.22446463883991086,0.009039164321981819,0.010074059700527327
2019-02-01 15:00:00,-0.0006162697997109667,0.004056206483652902,-0.01098055338080739,0.015089000601709012,0.5389566764639584,0.1421550930959198,0.27184966987188414,0.010019099414068755,0.011054999838140622
2019-02-01 15:30:00,-0.0011512747595952,0.003747185862116531,-0.010923089320656443,0.01472310095831673,0.5496456115255571,0.6540333773831389,0.43517910380558417,0.009430910090912015,0.010466207253550852
2019-02-01 16:00:00,-0.0008266088112647285,0.004263615368552243,-0.010085621841044445,0.014391129835119879,0.5428685400893961,0.19034124040226744,0.32884323696044215,0.009724919093851092,0.010760517799352831
2019-02-01 16:30:00,0.001635215741534246,0.006748883624851931,-0.007037638410395175,0.013788512784773223,0.4868431210820727,0.0,0.2814582059284689,0.012280189475050385,0.01331840892868752
2019-02-01 17:00:00,0.002915554442641133,0.008089749569758498,-0.005331375353572754,0.013402640174787836,0.4587362784536335,0.0,0.06344708013408919,0.013694402027356167,0.014734071932161585
2019-02-01 17:30:00,0.005438169120801195,0.010836244586337251,-0.0025808283947753585,0.013361918880374983,0.40905423694534465,0.0,4.736951571734001e-17,0.01646848020850289,0.01751099527610367
2019-02-01 18:00:00,0.004093270738933619,0.00954296555431422,-0.003474175082153197,0.012977760980373542,0.4371867517628483,0.21023548422337907,0.0700784947411264,0.015277732582734016,0.016319026390289926
2019-02-01 18:30:00,0.003336664977414472,0.008126329533097554,-0.002708443354235923,0.010805501398990761,0.45201418686218825,0.5522633521948159,0.254166278806065,0.014650406504065128,0.015691056910569268
