timestamp,ema50_dist_etc_btc_15m,ema200_dist_etc_btc_15m,upper_bb_dist_etc_btc_15m,lower_bb_dist_etc_btc_15m,width_bb_etc_btc_15m,rsi_etc_btc_15m,stoch_rsi_fastk_etc_btc_15m,stoch_rsi_fastd_etc_btc_15m,kijun_dist_etc_btc_15m,tenkan_dist_etc_btc_15m
2019-02-08 18:00:00,0.7033680257646058,-0.8955752212390644,1.500675649668426,0.22498806714563724,1.2647747034443955,37.81606270576122,0.0,33.333333333333286,-0.7079646017699059,-0.4867256637168027
2019-02-08 18:15:00,1.2788833758766938,-0.2750627982085696,2.3344579857270453,0.5061475351988864,1.8027065595005312,31.85200615519119,0.0,-4.7369515717340014e-14,-0.08904719501336977,0.13357079252003246
2019-02-08 18:30:00,0.36988587515995874,-1.14375259165449,1.433203970046848,-0.4358518076462481,1.8597814922287639,45.158445118074106,47.10265185428384,15.7008839514279,-0.9708737864077666,-0.75022065313326
2019-02-08 18:45:00,0.2703419118728734,-1.2186793790420314,1.3321744512930556,-0.5649786840974169,1.88990350554118,46.28789159348982,100.0,49.03421728476123,-1.0582010582010692,-0.8377425044091669
2019-02-08 19:00:00,0.6007603448746845,-0.8603641119662608,1.7032961382614564,-0.3050660497660229,1.9944189054144148,42.51604973310339,73.87176646345726,73.658139439247,-0.7079646017699059,-0.4867256637168027
2019-02-08 19:15:00,0.4064314469568231,-1.0252187729983153,1.5001880770192821,-0.537290550517644,2.0277162129076562,44.93227754769712,90.60941532414608,88.16039392920106,-0.8833922261484162,-0.662544169611301
2019-02-08 19:30:00,0.22035376248918936,-1.187839385768641,1.287899613313681,-0.7411623999099559,2.0235303165909975,47.31704525607132,100.0,88.16039392920106,-1.0582010582010692,-0.8377425044091669
2019-02-08 19:45:00,0.12687530735897568,-1.2622130003237642,1.1625317733011675,-0.8453511565612026,2.0047036641395013,48.517547247537856,100.0,96.86980510804864,-1.1453744493392093,-0.9251101321585797
2019-02-08 20:00:00,0.2917150410807645,-1.0770935231965706,1.3115695728405319,-0.7025669250030231,2.008022044134589,46.24769528319147,62.17857361621721,87.39285787207234,-0.9708737864077666,-0.75022065313326
2019-02-08 20:15:00,0.28027523554816636,-1.066376174707051,1.2669394451174654,-0.7285457999278377,1.9901278840159589,46.24769528319147,36.68950582860706,66.28935981494136,-0.9708737864077666,-0.75022065313326
2019-02-08 20:30:00,0.0995083398450003,-1.2283631927703875,1.0422255421550064,-0.9100669518467663,1.9510032847827572,49.01411472407634,100.0,66.28935981494136,-1.1453744493392093,-0.9251101321585797
2019-02-08 20:45:00,0.09560605200793493,-1.2161406734393365,1.0051728735622323,-0.917067146690087,1.921393591357451,49.01411472407634,100.0,78.89650194286895,-1.1453744493392093,-0.9251101321585797
2019-02-08 21:00:00,0.5173890435957063,-0.7712922696533897,1.4118983318979872,-0.5269425796857075,1.9302997621934486,42.64985528720342,0.0,66.6666666666666,-0.7079646017699059,-0.4867256637168027
2019-02-08 21:15:00,0.07165641088182628,-1.1963990298593297,0.8742546538180074,-0.9447392353159056,1.8196351702511782,49.68550933199506,100.00000000000001,66.66666666666661,-1.1453744493392093,-0.9251101321585797
2019-02-08 21:30:00,-0.1846174697406222,-1.4423692909756092,0.6176048185648764,-1.2063570154015157,1.829346994274669,53.380974262077665,100.0,66.66666666666661,-1.405975395430581,-1.1862917398945405
2019-02-08 21:45:00,0.7586575613257818,-0.47562469097687243,1.507937587824859,-0.2923209063698029,1.789382478244373,41.37986932627704,0.0,66.66666666666661,-0.4436557231588312,-0.22182786157940448
2019-02-08 22:00:00,0.5574141007849143,-0.6454431840772101,1.2027643875627936,-0.4676005257383209,1.6642474404244452,43.85156167259889,20.595539823575077,40.19851327452496,-0.620017714791854,-0.39858281665190454
2019-02-08 22:15:00,0.7070081157597441,-0.4644583895509591,1.3080046177567084,-0.3319620268073753,1.6320021266434563,41.94683983199625,4.724319208541173,8.439953010705358,-0.4436557231588312,-0.22182786157940448
2019-02-08 22:30:00,0.2519072468752048,-0.895106958141112,0.5882130106393602,-0.6235486996854278,1.2119758403319172,48.024919145815815,55.37031677571502,26.896725269277027,-0.8833922261484162,-0.662544169611301
2019-02-08 22:45:00,0.15701488620656345,-0.9728012815293896,0.509030351801254,-0.7032051090829161,1.21341353227473,49.17113287577266,100.0,53.364878661418665,-0.9708737864077666,-0.75022065313326
2019-02-08 23:00:00,0.5774057057003512,-0.5285389830218978,0.96022680257839,-0.2864679373303036,1.242508982697474,43.95194189998205,27.75499354519068,61.0417701069685,-0.5319148936170359,-0.3102836879432691
2019-02-08 23:15:00,0.7264021203891913,-0.3483568065396403,1.0942298556969599,-0.03739148980013152,1.1256730730418585,42.03018287841155,1.1536498576438494,42.969547800944774,-0.3552397868561319,-0.1332149200710453
2019-02-08 23:30:00,0.6120450021809276,-0.43243279197870965,1.0072309114263156,-0.18203126635102373,1.1843754467857228,43.36361548218832,18.673042162030704,15.860561854955007,-0.4436557231588312,-0.22182786157940448
2019-02-08 23:45:00,0.5880432373895239,-0.42812997812816667,0.9939816833405501,-0.23089383950746223,1.2202198481832511,43.363615482188315,18.673042162030605,12.833244727234982,-0.4436557231588312,-0.22182786157940448
2019-02-09 00:00:00,0.5649827182761857,-0.4238699783457922,1.0013420041022236,-0.264873503658658,1.261569975022334,43.36361548218831,69.3860462633368,35.57737686246596,-0.4436557231588312,-0.22182786157940448
2019-02-09 00:15:00,0.37166398602557216,-0.5942942138446261,0.8134024799679507,-0.4591066429441515,1.270258885736319,46.441026003066646,100.0,62.686362808455726,-0.620017714791854,-0.39858281665190454
2019-02-09 00:30:00,0.2717477593427109,-0.675475169808859,0.695552658265064,-0.5539597379111916,1.2486284114601693,47.96350951785852,100.0,89.79534875444551,-0.7079646017699059,-0.4867256637168027
2019-02-09 00:45:00,0.4319057404186699,-0.4943990218893246,0.8274857723617579,-0.39308860924130995,1.2179290569669292,45.19632480309844,39.84242477540258,79.9474749251341,-0.5319148936170359,-0.3102836879432691
