timestamp,ema50_dist_dsh_usd_6h,ema200_dist_dsh_usd_6h,upper_bb_dist_dsh_usd_6h,lower_bb_dist_dsh_usd_6h,width_bb_dsh_usd_6h,rsi_dsh_usd_6h,stoch_rsi_fastk_dsh_usd_6h,stoch_rsi_fastd_dsh_usd_6h,kijun_dist_dsh_usd_6h,tenkan_dist_dsh_usd_6h
2018-08-12 02:00:00,16.95,35.97,20.1,-6.71,25.12,34.98,100.0,72.85,-56.27,-55.92
2018-08-12 08:00:00,15.82,35.06,16.83,-6.45,22.13,35.83,100.0,84.22,-56.45,-56.11
2018-08-12 14:00:00,16.16,35.87,14.11,-4.2,17.45,34.81,79.11,93.04,-56.07,-55.73
2018-08-12 20:00:00,14.78,34.61,12.43,-5.03,16.83,36.33,100.0,93.04,-56.37,-56.02
2018-08-13 02:00:00,13.86,33.85,11.13,-5.37,16.04,37.06,100.0,93.04,-56.5,-56.16
2018-08-13 08:00:00,15.15,35.74,11.89,-3.87,15.15,34.77,0.0,66.67,-55.77,-55.42
2018-08-13 14:00:00,24.99,48.06,23.4,2.58,18.43,25.92,0.0,33.33,-51.6,-51.22
2018-08-13 20:00:00,30.22,55.15,31.45,4.16,23.16,22.68,0.0,0.0,-49.1,-48.7
2018-08-14 02:00:00,31.08,57.12,34.54,2.42,27.11,21.77,0.0,0.0,-48.27,-47.86
2018-08-14 08:00:00,34.61,62.42,40.85,2.3,31.71,19.86,0.0,0.0,-46.31,-45.89
2018-08-14 14:00:00,34.29,63.09,42.31,-0.33,35.24,19.47,0.0,0.0,-45.88,-45.46
2018-08-14 20:00:00,30.48,59.38,38.4,-4.32,36.5,23.39,100.0,33.33,-46.92,-46.5
2018-08-15 02:00:00,18.99,45.82,25.11,-12.4,35.27,38.49,100.0,66.67,-51.28,-50.89
2018-08-15 08:00:00,18.21,45.33,22.95,-12.4,33.57,38.53,100.0,100.0,-51.29,-50.91
2018-08-15 14:00:00,10.65,36.21,13.3,-16.86,30.71,47.83,100.0,100.0,-54.23,-53.87
2018-08-15 20:00:00,14.72,41.54,17.28,-13.5,30.21,43.11,80.7,93.57,-52.3,-51.92
2018-08-16 02:00:00,13.83,40.72,16.4,-13.91,29.93,43.52,53.87,78.19,-52.43,-52.06
2018-08-16 08:00:00,11.75,38.36,14.29,-15.17,29.59,45.61,76.1,70.22,-53.1,-52.73
2018-08-16 14:00:00,12.92,40.06,14.84,-13.76,28.44,43.75,13.44,47.81,-52.39,-52.01
2018-08-16 20:00:00,14.82,42.73,16.67,-12.05,28.07,41.17,0.0,29.85,-51.33,-50.95
2018-08-17 02:00:00,8.88,35.44,10.2,-16.11,27.12,48.68,100.0,37.81,-53.7,-53.33
2018-08-17 08:00:00,9.19,35.93,9.9,-15.28,25.88,47.84,88.73,62.91,-53.41,-53.04
2018-08-17 14:00:00,6.49,32.58,6.85,-16.94,25.05,51.15,100.0,96.24,-54.44,-54.08
2018-08-17 20:00:00,2.21,27.09,2.58,-20.17,24.95,56.6,100.0,96.24,-56.23,-55.89
2018-08-18 02:00:00,3.72,28.86,3.8,-18.66,24.26,53.97,69.99,90.0,-55.53,-55.18
2018-08-18 08:00:00,4.92,30.3,4.86,-17.41,23.76,51.83,45.61,71.87,-54.92,-54.57
2018-08-18 14:00:00,15.96,44.38,16.51,-8.51,24.06,39.38,0.0,38.53,-49.9,-49.51
2018-08-18 20:00:00,11.12,38.53,12.11,-11.45,23.49,44.45,29.42,25.01,-51.79,-51.41
2018-08-19 02:00:00,11.17,38.77,12.48,-10.28,22.51,43.98,31.52,20.31,-51.58,-51.2
2018-08-19 08:00:00,8.24,35.18,9.33,-10.64,20.1,47.16,62.48,41.14,-52.71,-52.33
2018-08-19 14:00:00,7.89,34.79,8.29,-8.4,16.7,47.21,100.0,64.67,-52.72,-52.35
2018-08-19 20:00:00,7.76,34.67,7.36,-6.05,13.32,46.98,92.83,85.1,-52.64,-52.27
2018-08-20 02:00:00,8.03,35.07,7.91,-5.25,12.99,46.2,68.77,87.2,-52.37,-52.0
2018-08-20 08:00:00,11.14,39.13,11.54,-2.3,13.23,41.94,0.0,53.87,-50.8,-50.42
2018-08-20 14:00:00,10.27,38.19,10.84,-3.15,13.47,42.63,13.22,27.33,-51.0,-50.62
2018-08-20 20:00:00,16.22,46.01,18.24,1.02,15.71,36.07,0.0,4.41,-48.06,-47.66
2018-08-21 02:00:00,13.43,42.76,16.22,-1.9,16.91,39.37,32.62,15.28,-49.07,-48.67
2018-08-21 08:00:00,13.23,42.77,16.66,-2.58,17.98,39.03,45.09,25.9,-48.91,-48.51
2018-08-21 14:00:00,16.13,46.78,20.78,-1.04,19.85,35.69,0.0,25.9,-47.31,-46.89
2018-08-21 20:00:00,13.47,43.67,18.79,-3.68,20.89,39.01,90.07,45.05,-48.27,-47.86
2018-08-22 02:00:00,8.24,37.1,13.22,-8.09,20.78,46.38,100.0,63.36,-50.5,-50.11
2018-08-22 08:00:00,10.96,40.71,16.19,-5.97,21.08,42.71,65.65,85.24,-49.05,-48.65
2018-08-22 14:00:00,12.86,43.34,17.98,-4.61,21.18,40.21,42.31,69.32,-47.94,-47.53
2018-08-22 20:00:00,15.83,47.46,19.87,-1.95,20.03,36.91,0.0,35.99,-46.27,-45.85
2018-08-23 02:00:00,14.94,46.63,17.75,-2.4,18.71,37.33,4.42,15.58,-46.4,-45.98
2018-08-23 08:00:00,14.29,46.09,15.85,-2.5,17.2,37.42,8.86,4.43,-46.42,-46.0
2018-08-23 14:00:00,10.26,41.06,12.12,-5.87,17.45,43.32,100.0,37.76,-48.12,-47.71
2018-08-23 20:00:00,10.71,41.78,12.51,-5.44,17.34,42.24,83.1,63.98,-47.7,-47.29
2018-08-24 02:00:00,10.9,42.17,12.64,-5.26,17.26,41.45,68.72,83.94,-47.4,-46.99
2018-08-24 08:00:00,11.11,42.58,12.19,-4.77,16.35,40.61,53.99,68.6,-47.09,-46.67
2018-08-24 14:00:00,9.59,40.74,9.72,-5.46,14.86,42.76,79.08,67.27,-47.62,-47.21
2018-08-24 20:00:00,5.55,35.48,4.58,-8.11,12.92,49.76,100.0,77.69,-49.45,-49.05
2018-08-25 02:00:00,6.62,36.82,4.39,-6.18,10.67,47.51,75.48,84.85,-48.81,-48.41
2018-08-25 08:00:00,6.73,36.95,4.05,-5.56,9.68,46.86,68.33,81.27,-48.62,-48.22
2018-08-25 14:00:00,5.7,35.56,2.39,-5.8,8.34,48.45,81.28,75.03,-49.01,-48.61
2018-08-25 20:00:00,4.54,33.98,1.75,-6.69,8.65,50.41,100.0,83.2,-49.47,-49.08
2018-08-26 02:00:00,9.07,39.85,6.33,-2.52,8.69,42.0,0.0,60.43,-47.11,-46.69
2018-08-26 08:00:00,6.25,36.2,3.73,-4.81,8.58,46.9,58.21,52.74,-48.35,-47.94
2018-08-26 14:00:00,6.78,36.87,4.53,-3.98,8.48,45.57,42.38,33.53,-47.96,-47.55
2018-08-26 20:00:00,5.85,35.62,3.85,-4.6,8.48,46.96,58.96,53.18,-48.3,-47.89
2018-08-27 02:00:00,4.54,33.84,2.04,-5.23,7.39,49.27,100.0,67.11,-48.84,-48.44
2018-08-27 08:00:00,2.63,31.22,0.53,-6.99,7.77,52.93,100.0,86.32,-49.73,-49.33
2018-08-27 14:00:00,-2.6,24.15,-2.78,-12.9,10.99,62.24,100.0,100.0,-52.34,-51.97
2018-08-27 20:00:00,-17.72,3.92,-10.87,-32.21,27.2,78.97,100.0,100.0,-60.09,-59.78
2018-08-28 02:00:00,-15.41,5.98,-4.99,-32.49,33.83,74.6,85.28,95.09,-59.28,-58.96
2018-08-28 08:00:00,-17.89,1.95,-4.42,-36.53,40.38,77.22,93.28,92.85,-60.82,-60.51
2018-08-28 14:00:00,-17.65,1.33,-1.45,-37.95,45.45,77.61,91.87,90.14,-61.05,-60.75
2018-08-28 20:00:00,-19.26,-1.6,-0.72,-40.57,50.22,79.53,100.0,95.05,-62.18,-61.89
2018-08-29 02:00:00,-18.88,-2.06,1.9,-41.11,53.5,79.84,100.0,97.29,-62.37,-62.07
2018-08-29 08:00:00,-19.83,-4.14,2.71,-42.38,56.24,81.25,100.0,100.0,-63.19,-62.9
2018-08-29 14:00:00,-14.93,0.98,9.92,-38.41,56.36,69.1,0.0,66.67,-61.22,-60.91
2018-08-29 20:00:00,-13.37,2.16,12.62,-36.83,56.25,66.73,0.0,33.33,-60.75,-60.44
2018-08-30 02:00:00,-10.63,4.83,16.44,-33.84,55.08,61.78,0.0,0.0,-59.71,-59.39
2018-08-30 08:00:00,-9.0,6.25,18.57,-31.34,53.32,59.3,0.0,0.0,-59.14,-58.82
2018-08-30 14:00:00,-9.01,5.76,18.46,-29.98,51.41,59.8,5.18,1.73,-59.31,-58.99
2018-08-30 20:00:00,-10.89,3.02,15.93,-30.12,49.57,62.99,49.63,18.27,-60.35,-60.04
2018-08-31 02:00:00,-13.8,-0.99,11.78,-30.43,46.55,67.39,100.0,51.6,-61.89,-61.6
2018-08-31 08:00:00,-11.32,1.32,14.3,-26.25,43.12,62.68,41.81,63.81,-61.0,-60.7
2018-08-31 14:00:00,-13.66,-1.97,10.37,-25.7,39.06,66.32,85.99,75.93,-62.27,-61.98
2018-08-31 20:00:00,-13.18,-2.01,9.58,-22.32,34.08,66.4,78.97,68.92,-62.3,-62.0
2018-09-01 02:00:00,-15.31,-5.07,5.25,-21.08,28.6,69.83,100.0,88.32,-63.5,-63.21
2018-09-01 08:00:00,-19.66,-10.74,-1.32,-22.53,24.08,75.36,100.0,92.99,-65.72,-65.45
2018-09-01 14:00:00,-18.93,-10.68,-1.57,-19.57,20.13,75.41,100.0,100.0,-65.73,-65.47
2018-09-01 20:00:00,-21.22,-14.02,-2.74,-23.61,24.04,78.46,100.0,100.0,-67.07,-66.81
2018-09-02 02:00:00,-18.95,-12.26,0.72,-22.02,25.44,73.75,45.47,81.82,-66.45,-66.18
2018-09-02 08:00:00,-14.55,-8.06,6.14,-18.02,25.68,63.98,0.0,48.49,-64.87,-64.59
2018-09-02 14:00:00,-15.88,-10.09,4.65,-19.69,26.32,66.4,16.7,20.72,-65.68,-65.41
2018-09-02 20:00:00,-15.07,-9.78,5.72,-19.43,26.99,65.92,13.44,10.05,-65.6,-65.33
2018-09-03 02:00:00,-12.92,-7.97,8.24,-17.7,27.23,62.03,0.0,10.05,-64.94,-64.67
2018-09-03 08:00:00,-10.77,-6.1,10.57,-15.99,27.3,58.31,0.0,4.48,-64.25,-63.97
2018-09-03 14:00:00,-13.59,-9.56,7.04,-18.68,27.31,63.08,59.03,19.68,-65.61,-65.34
2018-09-03 20:00:00,-14.62,-11.16,5.77,-19.57,27.22,65.27,91.37,50.13,-66.26,-65.99
2018-09-04 02:00:00,-12.68,-9.57,7.7,-16.9,25.79,61.84,50.68,67.03,-65.69,-65.42
2018-09-04 08:00:00,-14.24,-11.68,5.16,-17.24,23.84,64.83,93.77,78.61,-66.54,-66.27
2018-09-04 14:00:00,-13.94,-11.84,4.67,-15.54,21.37,65.21,98.34,80.93,-66.64,-66.38
2018-09-04 20:00:00,-12.35,-10.61,5.66,-12.65,18.97,62.34,14.8,68.97,-66.22,-65.95
2018-09-05 02:00:00,-13.56,-12.29,3.75,-13.32,17.93,65.03,94.79,69.31,-66.9,-66.64
2018-09-05 08:00:00,-2.53,-1.19,16.17,-1.22,16.19,45.54,0.0,36.53,-62.71,-62.42
2018-09-05 14:00:00,3.11,4.61,23.9,3.29,18.14,39.85,0.0,31.6,-60.51,-60.2
2018-09-05 20:00:00,10.1,12.0,35.18,7.1,23.18,34.59,0.0,0.0,-57.67,-57.34
2018-09-06 02:00:00,13.66,16.02,42.93,6.38,29.32,32.29,0.0,0.0,-56.09,-55.75
2018-09-06 08:00:00,10.85,13.47,41.01,0.57,33.48,34.94,20.04,6.68,-57.0,-56.67
2018-09-06 14:00:00,9.18,12.03,39.73,-3.37,36.47,36.46,55.17,25.07,-57.51,-57.17
2018-09-06 20:00:00,4.0,6.81,32.29,-9.11,37.09,42.45,100.0,58.41,-59.46,-59.14
2018-09-07 02:00:00,3.44,6.32,30.83,-10.58,37.6,42.96,100.0,85.06,-59.62,-59.3
2018-09-07 08:00:00,8.13,11.36,37.02,-8.14,39.46,38.72,47.11,82.37,-57.66,-57.33
2018-09-07 14:00:00,0.49,3.48,26.45,-15.16,39.38,47.44,100.0,82.37,-60.65,-60.34
2018-09-07 20:00:00,0.39,3.36,25.36,-15.67,39.13,47.54,100.0,82.37,-60.68,-60.37
2018-09-08 02:00:00,-1.06,1.81,22.74,-17.22,38.88,49.32,100.0,100.0,-61.26,-60.96
2018-09-08 08:00:00,-2.96,-0.28,19.75,-19.06,38.68,51.82,100.0,100.0,-62.06,-61.76
2018-09-08 14:00:00,-2.02,0.61,19.71,-18.35,37.8,50.66,73.5,91.17,-61.72,-61.42
2018-09-08 20:00:00,0.85,3.55,21.5,-15.87,36.34,47.01,0.0,57.83,-60.58,-60.27
2018-09-09 02:00:00,2.25,5.03,21.68,-14.67,35.13,45.29,0.0,24.5,-60.0,-59.69
2018-09-09 08:00:00,-3.69,-1.22,12.43,-18.99,32.48,53.22,100.0,33.33,-62.39,-62.09
2018-09-09 14:00:00,-2.44,-0.03,11.28,-16.93,29.03,51.62,79.78,59.93,-61.93,-61.63
2018-09-09 20:00:00,-2.51,-0.2,8.65,-15.89,25.46,51.85,82.68,87.49,-62.0,-61.7
2018-09-10 02:00:00,-7.48,-5.55,0.16,-18.7,20.78,58.71,100.0,87.49,-64.06,-63.78
2018-09-10 08:00:00,-6.11,-4.36,1.85,-17.93,21.51,56.77,72.65,85.11,-63.62,-63.34
2018-09-10 14:00:00,-4.36,-2.73,4.26,-16.64,22.27,54.18,36.08,69.58,-63.01,-62.72
2018-09-10 20:00:00,-5.89,-4.49,3.16,-17.59,22.37,56.59,69.1,59.28,-63.7,-63.41
2018-09-11 02:00:00,-5.34,-4.12,3.68,-15.76,20.69,56.0,40.12,48.43,-63.57,-63.29
2018-09-11 08:00:00,-1.15,0.08,7.8,-10.5,18.55,49.27,0.0,36.41,-61.98,-61.68
2018-09-11 14:00:00,2.41,3.75,11.18,-5.85,16.59,44.57,0.0,13.37,-60.57,-60.26
2018-09-11 20:00:00,1.5,2.87,10.13,-6.13,15.94,45.82,10.36,3.45,-60.89,-60.59
2018-09-12 02:00:00,4.3,5.82,13.33,-3.33,15.86,42.27,0.0,3.45,-59.75,-59.43
2018-09-12 08:00:00,8.57,10.4,18.22,1.16,15.56,37.73,0.0,3.45,-57.97,-57.64
2018-09-12 14:00:00,6.85,8.85,17.05,-1.12,16.83,39.84,26.1,8.7,-58.52,-58.2
2018-09-12 20:00:00,1.9,3.85,11.72,-5.71,16.91,46.85,100.0,42.03,-60.42,-60.1
2018-09-13 02:00:00,3.87,5.96,14.11,-4.23,17.48,44.35,72.63,66.24,-59.59,-59.27
2018-09-13 08:00:00,-2.26,-0.39,7.26,-9.97,17.47,52.64,100.0,90.88,-62.01,-61.71
2018-09-13 14:00:00,-2.72,-0.96,6.74,-10.47,17.53,53.38,100.0,90.88,-62.23,-61.94
2018-09-13 20:00:00,-1.52,0.19,8.08,-9.21,17.38,51.68,81.13,93.71,-61.79,-61.49
2018-09-14 02:00:00,-2.8,-1.21,6.69,-10.05,17.03,53.63,100.0,93.71,-62.33,-62.04
2018-09-14 08:00:00,0.54,2.18,10.18,-7.11,17.03,48.62,0.0,60.38,-61.03,-60.72
2018-09-14 14:00:00,-0.26,1.34,9.21,-7.93,17.03,49.81,23.72,41.24,-61.34,-61.04
2018-09-14 20:00:00,-0.86,0.7,8.46,-8.55,17.01,50.77,42.92,22.21,-61.59,-61.29
2018-09-15 02:00:00,0.62,2.2,9.06,-6.98,15.87,48.41,0.0,22.21,-61.01,-60.7
2018-09-15 08:00:00,-0.96,0.55,6.54,-8.26,14.92,51.06,100.0,47.64,-61.63,-61.33
2018-09-15 14:00:00,-1.92,-0.5,5.05,-9.11,14.45,52.79,100.0,66.67,-62.04,-61.74
2018-09-15 20:00:00,-1.02,0.37,5.04,-7.93,13.16,51.18,63.23,87.74,-61.7,-61.4
2018-09-16 02:00:00,1.08,2.52,6.19,-5.54,11.7,47.4,0.0,54.41,-60.87,-60.56
2018-09-16 08:00:00,0.59,2.02,5.45,-5.99,11.47,48.29,16.49,26.57,-61.05,-60.75
2018-09-16 14:00:00,1.54,3.02,6.52,-5.02,11.46,46.49,0.0,5.5,-60.66,-60.35
2018-09-16 20:00:00,-1.41,-0.03,3.57,-7.8,11.61,52.3,100.0,38.83,-61.83,-61.53
2018-09-17 02:00:00,-4.11,-2.9,1.18,-10.3,12.04,57.34,100.0,66.67,-62.94,-62.64
2018-09-17 08:00:00,-2.79,-1.67,2.08,-7.74,10.11,54.69,75.64,91.88,-62.47,-62.18
2018-09-17 14:00:00,1.11,2.29,5.45,-2.64,7.97,47.35,7.97,61.2,-60.95,-60.64
2018-09-17 20:00:00,3.61,4.93,8.35,-0.35,8.36,43.4,0.0,27.87,-59.92,-59.61
2018-09-18 02:00:00,3.43,4.83,8.17,-0.16,8.01,43.48,0.61,2.86,-59.94,-59.63
2018-09-18 08:00:00,2.72,4.19,7.5,-1.18,8.41,44.67,11.21,3.94,-60.17,-59.86
2018-09-18 14:00:00,0.48,1.92,4.9,-3.36,8.2,49.07,100.0,37.27,-61.03,-60.73
2018-09-18 20:00:00,-0.99,0.38,3.28,-4.81,8.16,51.97,100.0,70.4,-61.62,-61.32
2018-09-19 02:00:00,-0.77,0.56,3.2,-4.56,7.81,51.57,95.32,98.44,-61.55,-61.24
2018-09-19 08:00:00,1.58,2.99,5.72,-2.35,7.94,46.73,28.21,74.51,-60.61,-60.3
2018-09-19 14:00:00,0.17,1.54,4.23,-3.73,7.94,49.66,56.07,59.87,-61.16,-60.85
2018-09-19 20:00:00,-1.05,0.26,2.94,-4.94,7.96,52.26,100.0,61.43,-61.64,-61.34
2018-09-20 02:00:00,-1.08,0.18,2.96,-4.95,7.98,52.43,100.0,85.36,-61.67,-61.37
2018-09-20 08:00:00,-2.32,-1.15,1.76,-6.27,8.21,55.33,100.0,100.0,-62.19,-61.89
2018-09-20 14:00:00,-0.17,1.0,3.8,-4.22,8.04,50.1,7.69,69.23,-61.36,-61.06
2018-09-20 20:00:00,-5.04,-4.09,-0.63,-9.49,9.34,60.04,100.0,69.23,-63.32,-63.04
2018-09-21 02:00:00,-6.14,-5.4,-0.89,-11.17,10.95,62.33,100.0,69.23,-63.85,-63.56
2018-09-21 08:00:00,-8.4,-7.95,-1.93,-14.38,13.56,66.5,100.0,100.0,-64.85,-64.57
2018-09-21 14:00:00,-5.31,-5.0,1.82,-11.57,14.08,58.82,53.14,84.38,-63.75,-63.46
2018-09-21 20:00:00,-8.55,-8.52,-0.63,-15.48,16.15,64.37,72.29,75.14,-65.12,-64.85
2018-09-22 02:00:00,-5.87,-6.01,2.53,-13.38,16.82,58.54,0.0,41.81,-64.19,-63.91
2018-09-22 08:00:00,-4.65,-4.94,4.04,-12.48,17.25,56.32,0.0,24.1,-63.8,-63.51
2018-09-22 14:00:00,-4.21,-4.63,4.73,-11.93,17.28,55.73,0.0,0.0,-63.7,-63.41
2018-09-22 20:00:00,-5.23,-5.8,3.72,-12.35,16.8,57.93,25.35,8.45,-64.17,-63.88
2018-09-23 02:00:00,-6.32,-7.07,2.68,-12.85,16.36,60.29,100.0,41.78,-64.67,-64.4
2018-09-23 08:00:00,-6.62,-7.55,2.48,-12.61,15.89,61.29,100.0,75.12,-64.89,-64.61
2018-09-23 14:00:00,-5.23,-6.33,4.03,-10.9,15.47,58.05,41.71,80.57,-64.45,-64.17
2018-09-23 20:00:00,-4.48,-5.7,4.87,-9.89,15.14,56.51,0.0,47.24,-64.23,-63.95
2018-09-24 02:00:00,-3.35,-4.69,5.98,-8.39,14.54,53.92,0.0,13.9,-63.86,-63.58
2018-09-24 08:00:00,0.75,-0.6,10.09,-3.61,13.27,45.05,0.0,0.0,-62.32,-62.02
2018-09-24 14:00:00,-0.31,-1.64,8.59,-3.91,12.22,47.39,18.0,6.0,-62.72,-62.43
2018-09-24 20:00:00,-1.03,-2.37,7.53,-4.06,11.4,49.09,35.24,17.75,-63.0,-62.71
2018-09-25 02:00:00,2.24,0.94,11.17,-0.76,11.33,42.72,0.0,17.75,-61.75,-61.44
2018-09-25 08:00:00,7.53,6.4,18.34,2.91,13.95,35.21,0.0,11.75,-59.65,-59.34
2018-09-25 14:00:00,6.8,5.89,18.45,1.49,15.42,36.14,6.66,2.22,-59.82,-59.5
2018-09-25 20:00:00,2.49,1.7,13.88,-3.14,16.15,44.53,67.15,24.6,-61.41,-61.1
2018-09-26 02:00:00,3.05,2.35,14.62,-3.24,16.9,43.5,88.97,54.26,-61.15,-60.84
2018-09-26 08:00:00,3.5,2.91,14.83,-3.35,17.19,42.59,79.16,78.43,-60.93,-60.62
2018-09-26 14:00:00,1.43,0.9,12.41,-5.6,17.41,46.74,100.0,89.38,-61.69,-61.38
2018-09-26 20:00:00,5.52,5.14,16.52,-2.36,17.63,40.17,0.0,59.72,-60.06,-59.74
2018-09-27 02:00:00,3.71,3.46,14.26,-4.44,17.82,43.38,48.78,49.59,-60.68,-60.37
2018-09-27 08:00:00,4.24,4.12,14.7,-4.4,18.17,42.33,32.87,27.21,-60.42,-60.1
2018-09-27 14:00:00,1.93,1.87,11.82,-6.69,18.05,46.8,100.0,60.55,-61.26,-60.96
2018-09-27 20:00:00,-1.06,-1.15,7.92,-9.37,17.42,52.49,100.0,77.62,-62.41,-62.12
2018-09-28 02:00:00,-1.08,-1.2,6.9,-9.12,16.21,52.61,100.0,100.0,-62.44,-62.14
2018-09-28 08:00:00,1.06,0.97,7.87,-6.66,14.44,48.27,57.77,85.92,-61.61,-61.31
2018-09-28 14:00:00,1.54,1.5,7.19,-5.75,12.85,47.25,7.76,55.18,-61.4,-61.1
2018-09-28 20:00:00,2.73,2.77,7.22,-4.14,11.2,44.87,0.0,21.84,-60.91,-60.6
2018-09-29 02:00:00,3.67,3.82,7.11,-2.8,9.7,42.94,0.0,2.59,-60.49,-60.18
2018-09-29 08:00:00,1.21,1.39,4.34,-5.03,9.41,48.3,100.0,33.33,-61.42,-61.11
2018-09-29 14:00:00,1.56,1.79,4.24,-4.49,8.74,47.45,84.03,61.34,-61.25,-60.95
2018-09-29 20:00:00,1.9,2.19,3.79,-3.74,7.53,46.58,67.87,83.97,-61.1,-60.79
2018-09-30 02:00:00,2.87,3.25,4.71,-2.8,7.43,44.33,25.83,59.24,-60.68,-60.37
2018-09-30 08:00:00,1.29,1.7,3.0,-3.69,6.71,48.14,95.95,63.22,-61.26,-60.96
2018-09-30 14:00:00,1.96,2.42,3.56,-2.5,6.02,46.46,55.87,59.22,-60.98,-60.67
2018-09-30 20:00:00,2.27,2.8,3.9,-2.2,6.05,45.54,31.76,61.19,-60.83,-60.52
2018-10-01 02:00:00,2.2,2.8,3.91,-2.24,6.1,45.47,30.04,39.22,-60.82,-60.51
2018-10-01 08:00:00,2.31,2.96,4.11,-2.1,6.15,44.97,0.0,20.6,-60.74,-60.43
2018-10-01 14:00:00,2.79,3.53,4.56,-1.68,6.15,43.42,0.0,10.01,-60.51,-60.2
2018-10-01 20:00:00,1.71,2.49,3.42,-2.32,5.71,46.78,100.0,33.33,-60.9,-60.59
2018-10-02 02:00:00,1.59,2.41,3.36,-2.31,5.64,46.97,100.0,66.67,-60.92,-60.61
2018-10-02 08:00:00,2.12,3.0,3.95,-1.61,5.5,45.07,46.4,82.13,-60.68,-60.37
2018-10-02 14:00:00,3.85,4.85,5.99,-0.25,6.06,39.88,0.0,48.8,-59.96,-59.64
2018-10-02 20:00:00,4.37,5.51,6.23,0.18,5.86,38.15,0.0,15.47,-59.69,-59.37
2018-10-03 02:00:00,6.51,7.86,8.45,1.73,6.39,33.03,0.0,0.0,-58.76,-58.43
2018-10-03 08:00:00,5.55,7.05,7.7,0.37,7.04,35.81,23.13,7.71,-59.04,-58.72
2018-10-03 14:00:00,5.31,6.95,7.63,-0.22,7.57,35.93,42.38,21.84,-59.05,-58.73
2018-10-03 20:00:00,5.88,7.69,8.59,-0.16,8.4,34.11,21.19,28.9,-58.74,-58.41
2018-10-04 02:00:00,3.73,5.61,6.53,-2.27,8.62,42.03,100.0,54.52,-59.51,-59.2
2018-10-04 08:00:00,3.82,5.8,6.45,-2.21,8.48,41.35,91.48,70.89,-59.42,-59.1
2018-10-04 14:00:00,3.22,5.27,5.64,-2.75,8.27,43.2,100.0,97.16,-59.6,-59.28
2018-10-04 20:00:00,3.07,5.19,5.31,-2.86,8.07,43.32,100.0,97.16,-59.61,-59.29
2018-10-05 02:00:00,3.53,5.75,5.78,-2.47,8.11,41.34,0.0,66.67,-59.37,-59.05
2018-10-05 08:00:00,2.69,4.95,4.56,-3.11,7.61,44.65,100.0,66.67,-59.66,-59.34
2018-10-05 14:00:00,2.86,5.19,4.5,-2.84,7.27,43.6,68.35,56.12,-59.55,-59.23
2018-10-05 20:00:00,1.61,3.94,3.02,-3.9,6.95,48.96,100.0,89.45,-60.02,-59.7
2018-10-06 02:00:00,1.7,4.07,2.89,-3.66,6.58,48.26,90.83,86.39,-59.95,-59.64
2018-10-06 08:00:00,0.36,2.68,1.42,-4.87,6.4,53.98,100.0,96.94,-60.48,-60.16
2018-10-06 14:00:00,2.62,5.06,3.59,-2.64,6.2,44.6,9.62,66.82,-59.54,-59.22
2018-10-06 20:00:00,2.59,5.08,3.17,-2.43,5.58,44.37,0.0,36.54,-59.51,-59.19
2018-10-07 02:00:00,2.5,5.04,2.57,-2.18,4.74,44.33,0.0,3.21,-59.51,-59.19
2018-10-07 08:00:00,3.29,5.93,2.97,-1.16,4.09,40.99,0.0,0.0,-59.14,-58.82
2018-10-07 14:00:00,1.47,4.09,1.17,-2.82,4.03,48.92,100.0,33.33,-59.84,-59.52
2018-10-07 20:00:00,2.35,5.03,2.1,-1.91,4.01,45.26,53.9,51.3,-59.45,-59.13
2018-10-08 02:00:00,2.91,5.68,2.7,-1.06,3.73,42.87,23.72,59.21,-59.18,-58.86
2018-10-08 08:00:00,2.27,5.06,2.12,-1.48,3.59,45.38,55.42,44.35,-59.4,-59.08
2018-10-08 14:00:00,0.53,3.26,0.54,-3.03,3.61,52.55,100.0,59.72,-60.08,-59.77
2018-10-08 20:00:00,0.68,3.41,0.68,-2.49,3.19,51.74,91.69,82.37,-60.01,-59.69
2018-10-09 02:00:00,0.89,3.63,0.99,-2.22,3.23,50.66,80.52,90.74,-59.91,-59.6
2018-10-09 08:00:00,1.8,4.59,1.97,-1.24,3.2,46.46,15.01,62.41,-59.52,-59.2
2018-10-09 14:00:00,1.28,4.07,1.51,-1.68,3.19,48.64,35.77,43.77,-59.71,-59.39
2018-10-09 20:00:00,1.38,4.19,1.67,-1.52,3.19,47.94,27.97,26.25,-59.65,-59.33
2018-10-10 02:00:00,3.6,6.56,4.25,0.41,3.76,38.98,0.0,21.25,-58.7,-58.38
2018-10-10 08:00:00,2.91,5.91,3.73,-0.39,4.05,41.78,28.94,18.97,-58.93,-58.61
2018-10-10 14:00:00,1.51,4.49,2.38,-1.69,4.06,47.88,92.14,40.36,-59.47,-59.15
2018-10-10 20:00:00,2.04,5.06,2.88,-1.18,4.03,45.52,72.98,64.69,-59.22,-58.9
2018-10-11 02:00:00,8.24,11.67,10.69,3.09,7.11,29.71,0.0,55.04,-56.61,-56.27
2018-10-11 08:00:00,12.38,16.31,16.93,4.58,11.15,23.95,0.0,24.33,-54.75,-54.39
2018-10-11 14:00:00,11.36,15.57,17.2,2.08,13.78,25.76,7.54,2.51,-54.97,-54.62
2018-10-11 20:00:00,15.11,19.9,23.03,3.28,17.45,21.58,0.0,2.51,-53.21,-52.84
