timestamp,ema50_dist_eth_btc_15m,ema200_dist_eth_btc_15m,upper_bb_dist_eth_btc_15m,lower_bb_dist_eth_btc_15m,width_bb_eth_btc_15m,rsi_eth_btc_15m,stoch_rsi_fastk_eth_btc_15m,stoch_rsi_fastd_eth_btc_15m,kijun_dist_eth_btc_15m,tenkan_dist_eth_btc_15m
2019-02-07 20:30:00,0.06532037161257609,,0.18801481265056097,-0.3253220294138326,0.5136895084478172,50.06830838341638,94.72289503873357,96.84971480674555,8.547536929784606,8.726491833148952
2019-02-07 20:45:00,0.12223079274411575,,0.2392712086279447,-0.2636892454178641,0.5030218680782127,46.41999130627499,73.87203018628027,88.14039153550563,8.6146833794563,8.793748982581807
2019-02-07 21:00:00,0.12056941597662352,,0.23509673499859662,-0.2611434889219444,0.4963048595732816,46.22906058715652,0.0,56.1983084083379,8.618219704369334,8.797291137591978
2019-02-07 21:15:00,0.06575632362384454,,0.15821197621352923,-0.3030216084947135,0.4615677820121745,49.78771186079622,88.25354863947267,54.04185960858427,8.561666124308488,8.740644321509938
2019-02-07 21:30:00,-0.09923427402627194,,-0.006912778060497171,-0.4738876897454003,0.46810022572244336,59.231223685146205,100.00000000000001,62.75118287982418,8.378273016698067,8.556948866220516
2019-02-07 21:45:00,-0.06727111921436268,,0.020809041573666143,-0.4439072120477783,0.465701440759307,57.225206122455184,84.57166282584797,90.94173715510685,8.40996977870212,8.588697884509156
2019-02-07 22:00:00,-0.11764487669641,,-0.006688020120160232,-0.5136107781910204,0.5082449542656285,59.98215562943183,100.0,94.85722094194928,8.350113673270542,8.528743098408565
2019-02-07 22:15:00,0.030554661441595243,,0.1521635610017169,-0.3645627283189734,0.5172756338902516,50.49781639561771,6.965603528131753,63.84575545132654,8.512230028623469,8.691126723913612
2019-02-07 22:30:00,-0.023757321272832588,,0.1150807841907131,-0.41286044024876345,0.5287284473154279,53.42857665792721,30.901048455337627,45.95555066115642,8.45226097981211,8.631058808231206
2019-02-07 22:45:00,0.020911238894028017,,0.17052290691803584,-0.3646881913360822,0.5357312002584771,50.76314089194894,2.797501120428943,13.554717701299403,8.501642436660495,8.680521676911578
2019-02-07 23:00:00,-0.033012270994459136,,0.12882915321859034,-0.40317579214725896,0.5327357166323307,53.778533760766635,34.590890142903355,22.763146572889937,8.441685086464702,8.620465479131468
2019-02-07 23:15:00,0.027637916103806504,,0.1939249280207722,-0.32142533459097455,0.5156790090282948,50.08651625878437,0.0,12.462797087777394,8.508700601723863,8.687591478289146
2019-02-07 23:30:00,0.07033624397920768,,0.2371902251406155,-0.2550874624580257,0.49232174359405056,47.498913601389305,0.0,11.53029671430108,8.55813348084995,8.73710585402363
2019-02-07 23:45:00,0.0331753152247094,,0.20300711205913924,-0.2745704456093345,0.47774850404621544,49.69784988123036,35.017026890669406,11.672342296889765,8.519289571270594,8.698197905146055
2019-02-08 00:00:00,-0.16156935215235757,,0.02486236799850161,-0.454352044663886,0.4802457155478489,59.894021911479086,100.0,45.005675630223095,8.300870016880936,8.479418257369176
2019-02-08 00:15:00,-0.12096722635673851,,0.07258573967139359,-0.3924636339980636,0.4657943602652175,57.66087392075616,81.98363471414675,72.333553868272,8.339557691683176,8.518169713896008
2019-02-08 00:30:00,0.03672181770590921,,0.21716013540415968,-0.19504199853193072,0.4121565532607967,48.912250014260984,11.402372432044057,64.46200238206356,8.512230028623469,8.691126723913612
2019-02-08 00:45:00,0.05404296311646295,,0.2051308230173854,-0.11891831732413483,0.3239095150869621,47.95282166322538,0.0,31.128669048730227,8.533411412583769,8.712343028173585
2019-02-08 01:00:00,0.08946721842102434,,0.2452512086590808,-0.08512623306838885,0.3301131449311098,46.00901734237339,0.0,3.800790810681311,8.575798997591622,8.754800494695058
2019-02-08 01:15:00,0.18935116323195444,,0.36435975259665465,-0.0027137746863803436,0.36641097201159284,41.077710942328274,0.0,-4.144832625267251e-14,8.692535757338815,8.871729710357412
2019-02-08 01:30:00,0.23841092248004792,,0.4406834137710369,0.019300286310452996,0.42041620445407424,38.64465701115808,0.0,-4.144832625267251e-14,8.756316218418903,8.935615321923397
2019-02-08 01:45:00,0.08172561867696437,,0.2862351953462072,-0.13064636649392503,0.4165575033696472,47.40463492663564,94.1106893025577,31.37022976751919,8.589935551070905,8.768960354143607
2019-02-08 02:00:00,0.13489201661960326,,0.3470941019049212,-0.07742239789242378,0.4239448701196803,44.76841480602921,69.90608713808945,54.67225881354901,8.653595622720168,8.832725377800955
2019-02-08 02:15:00,0.016931697498390186,,0.2301370227848487,-0.19175055564112364,0.42180662009616254,50.67628959480997,100.0,88.00559214688235,8.526350032530905,8.705270006506183
2019-02-08 02:30:00,0.10700869055282336,,0.3115233132681583,-0.10736193786522463,0.4184580862411981,46.373103602217356,64.23439659851634,78.04682791220189,8.628830060890236,8.807918986682296
2019-02-08 02:45:00,0.07150429187341434,,0.2672523186699083,-0.14518597968358193,0.4121867277293313,48.01245224723602,54.91039599158967,73.04826419670196,8.593470264639835,8.772500895153158
2019-02-08 03:00:00,0.03741351052013453,,0.2110835843997627,-0.17333668387592427,0.38434772859829774,49.6693875873164,82.95661225918818,67.36713494976469,8.55813348084995,8.73710585402363
2019-02-08 03:15:00,0.2616625863613775,,0.46152332548559105,0.018270536023212713,0.4421919844636182,39.826990201294954,0.0,45.95566941692592,8.81307283342576,8.992465507681269
