timestamp,ema50_dist_trx_usd_6h,ema200_dist_trx_usd_6h,upper_bb_dist_trx_usd_6h,lower_bb_dist_trx_usd_6h,width_bb_trx_usd_6h,rsi_trx_usd_6h,stoch_rsi_fastk_trx_usd_6h,stoch_rsi_fastd_trx_usd_6h,kijun_dist_trx_usd_6h,tenkan_dist_trx_usd_6h
2019-01-23 19:00:00,-6.08,-17.92,3.6,-13.18,17.63,59.01,5.39,68.46,1.27,-0.35
2019-01-24 01:00:00,-5.86,-17.76,4.08,-12.88,17.74,59.05,6.05,37.15,1.25,-0.37
2019-01-24 07:00:00,-7.93,-19.65,2.31,-15.25,18.78,63.48,93.83,35.09,-1.32,-2.91
2019-01-24 13:00:00,-6.41,-18.37,4.3,-13.96,19.18,59.77,15.92,38.6,0.03,-1.57
2019-01-24 19:00:00,-6.73,-18.7,4.24,-14.21,19.42,60.92,42.57,50.77,-0.6,-2.2
2019-01-25 01:00:00,-6.85,-18.86,4.34,-14.21,19.52,61.73,60.47,39.65,-1.04,-2.63
2019-01-25 07:00:00,-4.87,-17.14,6.31,-11.49,18.28,56.32,0.0,34.35,0.86,-0.76
2019-01-25 13:00:00,-5.06,-17.3,5.56,-10.34,16.29,57.19,16.1,25.52,0.44,-1.17
2019-01-25 19:00:00,-4.59,-16.89,5.19,-8.26,13.66,56.34,0.39,5.5,0.74,-0.88
2019-01-26 01:00:00,-4.96,-17.22,3.27,-6.28,9.69,57.75,26.51,14.33,0.13,-1.48
2019-01-26 07:00:00,-6.42,-18.53,1.47,-7.24,8.96,61.83,100.0,42.3,-1.68,-3.26
2019-01-26 13:00:00,-10.87,-22.56,-2.54,-12.07,10.28,71.01,100.0,75.5,-6.82,-8.32
2019-01-26 19:00:00,-9.88,-21.84,-0.92,-11.39,11.15,68.8,84.91,94.97,-6.21,-7.72
2019-01-27 01:00:00,-13.12,-24.86,-2.95,-15.93,14.34,74.53,100.0,94.97,-10.14,-11.59
2019-01-27 07:00:00,-12.0,-24.07,-0.97,-15.17,15.44,72.06,80.59,88.5,-9.49,-10.94
2019-01-27 13:00:00,-8.93,-21.52,2.71,-12.4,15.88,62.9,0.0,60.2,-6.7,-8.2
2019-01-27 19:00:00,-9.52,-22.14,2.31,-13.16,16.37,64.62,14.79,31.79,-7.71,-9.19
2019-01-28 01:00:00,-2.05,-15.63,10.56,-5.68,15.85,47.92,0.0,4.93,-0.17,-1.77
2019-01-28 07:00:00,-3.92,-17.21,8.29,-7.47,15.7,51.42,14.53,9.77,-2.24,-3.81
2019-01-28 13:00:00,0.03,-13.66,12.82,-3.97,16.07,45.18,0.0,4.84,1.78,0.15
2019-01-28 19:00:00,-2.01,-15.34,10.39,-5.8,15.82,48.71,18.14,10.89,-0.37,-1.98
2019-01-29 01:00:00,0.31,-13.2,13.05,-3.68,15.97,45.28,1.54,6.56,1.99,0.35
2019-01-29 07:00:00,-1.64,-14.79,10.77,-5.74,16.1,48.65,55.53,25.07,-0.06,-1.67
2019-01-29 13:00:00,-4.11,-16.9,7.86,-8.04,15.91,52.92,100.0,52.36,-2.74,-4.3
2019-01-29 19:00:00,-3.17,-16.04,8.79,-7.14,15.8,51.48,81.1,78.88,-1.92,-3.49
2019-01-30 01:00:00,-4.71,-17.37,6.94,-8.65,15.72,54.37,100.0,93.7,-3.67,-5.22
2019-01-30 07:00:00,-4.99,-17.61,6.48,-8.7,15.35,55.19,100.0,93.7,-4.16,-5.7
2019-01-30 13:00:00,-3.05,-15.88,8.5,-6.65,15.01,51.5,0.79,66.93,-2.33,-3.9
2019-01-30 19:00:00,-2.85,-15.64,8.54,-6.22,14.59,51.33,0.0,33.6,-2.24,-3.81
2019-01-31 01:00:00,-3.23,-15.93,7.94,-6.4,14.23,52.35,26.51,9.1,-2.76,-4.32
2019-01-31 07:00:00,2.2,-11.02,14.35,-1.77,15.16,42.55,0.0,8.84,2.79,1.14
2019-01-31 13:00:00,2.56,-10.52,14.61,-2.15,15.78,41.89,0.0,8.84,3.25,1.59
2019-01-31 19:00:00,5.08,-8.05,17.66,-0.85,17.07,38.19,0.0,-0.0,6.0,4.3
2019-02-01 01:00:00,3.29,-9.41,14.36,-2.57,15.99,41.53,23.59,7.86,4.33,2.65
2019-02-01 07:00:00,1.79,-10.56,11.14,-3.65,14.25,44.41,100.0,41.2,2.89,1.23
2019-02-01 13:00:00,1.13,-10.98,9.47,-4.18,13.3,45.66,100.0,74.53,2.27,0.63
2019-02-01 19:00:00,1.08,-10.88,7.88,-3.69,11.34,45.69,100.0,100.0,2.26,0.62
2019-02-02 01:00:00,1.93,-9.96,8.85,-3.12,11.64,43.93,57.67,85.89,3.21,1.55
2019-02-02 07:00:00,1.29,-10.38,7.92,-3.87,11.56,45.36,81.62,79.76,2.61,0.96
2019-02-02 13:00:00,1.57,-9.97,8.3,-3.67,11.7,44.64,40.72,60.0,2.96,1.3
2019-02-02 19:00:00,0.95,-10.38,7.57,-4.38,11.76,46.19,100.0,74.11,2.37,0.72
2019-02-03 01:00:00,1.94,-9.34,8.72,-3.54,11.95,43.79,0.0,46.91,3.45,1.78
2019-02-03 07:00:00,1.58,-9.5,8.31,-4.04,12.09,44.63,35.09,45.03,3.15,1.49
2019-02-03 13:00:00,2.66,-8.36,9.1,-3.16,11.9,41.88,0.0,11.7,4.36,2.68
2019-02-03 19:00:00,4.04,-6.91,10.42,-2.19,12.11,38.64,0.0,11.7,5.93,4.23
2019-02-04 01:00:00,4.21,-6.54,9.94,-2.06,11.54,37.96,0.0,-0.0,6.28,4.57
2019-02-04 07:00:00,-2.86,-12.86,1.59,-8.37,10.31,56.69,100.0,33.33,-1.06,-2.65
2019-02-04 13:00:00,-3.09,-13.05,1.01,-8.59,9.98,57.42,100.0,66.67,-1.42,-3.0
2019-02-04 19:00:00,-1.76,-11.8,1.88,-7.17,9.3,53.96,82.2,94.07,-0.14,-1.74
2019-02-05 01:00:00,-1.63,-11.63,1.28,-6.73,8.23,53.79,81.34,87.85,-0.07,-1.68
2019-02-05 07:00:00,-1.37,-11.33,1.77,-6.56,8.53,53.2,0.0,54.51,0.13,-1.48
2019-02-05 13:00:00,-0.33,-10.3,2.96,-5.51,8.58,50.24,0.0,27.11,1.18,-0.45
2019-02-05 19:00:00,0.49,-9.45,3.74,-4.25,8.01,47.93,0.0,-0.0,2.03,0.39
2019-02-06 01:00:00,2.31,-7.65,5.7,-2.38,7.95,43.22,0.0,-0.0,3.97,2.3
2019-02-06 07:00:00,2.58,-7.24,6.11,-2.18,8.13,42.35,0.0,-0.0,4.36,2.68
2019-02-06 13:00:00,2.87,-6.8,6.53,-2.04,8.39,41.39,0.0,-0.0,4.77,3.09
2019-02-06 19:00:00,2.85,-6.64,6.63,-2.19,8.63,41.15,0.0,-0.0,4.87,3.19
2019-02-07 01:00:00,1.51,-7.73,5.29,-3.45,8.65,45.67,100.0,33.33,3.56,1.9
2019-02-07 07:00:00,1.35,-7.75,5.15,-3.6,8.68,46.04,100.0,66.67,3.45,1.79
2019-02-07 13:00:00,2.16,-6.86,6.07,-2.88,8.81,43.35,44.98,81.66,4.37,2.69
2019-02-07 19:00:00,2.11,-6.76,6.07,-2.99,8.92,43.22,42.32,62.43,4.41,2.74
2019-02-08 01:00:00,1.72,-6.98,5.72,-3.35,8.97,44.57,47.92,45.08,4.08,2.41
2019-02-08 07:00:00,0.06,-8.41,4.04,-4.89,8.97,51.08,100.0,63.42,2.39,0.74
2019-02-08 13:00:00,-3.93,-12.09,0.4,-8.92,9.74,63.42,100.0,82.64,-1.86,-3.44
2019-02-08 19:00:00,-2.37,-10.64,2.15,-7.15,9.54,57.74,71.88,90.63,-0.36,-1.96
2019-02-09 01:00:00,-3.0,-11.22,1.59,-7.39,9.25,59.72,80.37,84.08,-1.13,-2.72
2019-02-09 07:00:00,-3.99,-12.15,0.63,-8.61,9.63,62.64,93.72,81.99,-2.3,-3.87
2019-02-09 13:00:00,-0.02,-8.43,4.4,-4.76,9.19,49.63,0.0,58.03,1.74,0.1
2019-02-09 19:00:00,-0.01,-8.34,4.22,-4.75,9.0,49.61,0.0,31.24,1.74,0.11
2019-02-10 01:00:00,2.23,-6.15,6.41,-2.72,8.97,43.81,0.0,-0.0,4.11,2.44
2019-02-10 07:00:00,2.36,-5.88,6.42,-2.69,8.94,43.28,0.0,-0.0,4.35,2.67
2019-02-10 13:00:00,2.29,-5.8,6.31,-2.86,9.01,43.22,0.0,-0.0,4.37,2.69
2019-02-10 19:00:00,1.44,-6.47,5.42,-3.7,9.04,45.85,41.11,13.7,3.56,1.89
2019-02-11 01:00:00,2.55,-5.29,6.71,-2.64,9.16,42.61,0.0,13.7,4.8,3.12
2019-02-11 07:00:00,3.18,-4.54,7.54,-2.08,9.37,40.72,0.0,13.7,5.58,3.88
2019-02-11 13:00:00,3.38,-4.19,7.95,-1.93,9.59,39.89,0.0,-0.0,5.92,4.22
