timestamp,ema50_dist_etc_btc_30m,ema200_dist_etc_btc_30m,lower_bb_dist_etc_btc_30m,width_bb_etc_btc_30m,rsi_etc_btc_30m,stoch_rsi_fastk_etc_btc_30m,stoch_rsi_fastd_etc_btc_30m,kijun_dist_etc_btc_30m,tenkan_dist_etc_btc_30m
2019-02-03 21:00:00,0.009240170855851826,0.016180468707016615,0.0022687291539464916,0.013784582309837628,0.3085571337262056,0.0,0.15206408280433995,-0.0013368983957219305,0.016934046345811193
2019-02-03 21:30:00,0.008877811214445863,0.016313745150158043,0.0007985543150834662,0.015383566734670891,0.3085571337262055,0.0,-9.473903143468002e-17,-0.0013368983957219305,0.016934046345811193
2019-02-03 22:00:00,0.005944824487107647,0.013430119558401676,-0.002585675113956021,0.01592942180744614,0.3868979153510729,0.6506550396855642,0.2168850132285213,-0.0040000000000000036,0.014222222222222358
2019-02-03 22:30:00,0.003996528173909608,0.01095816960186169,-0.004569527188373557,0.015478254274363274,0.4330184124836775,1.0,0.5502183465618546,-0.005767524401064761,0.012422360248447228
2019-02-03 23:00:00,0.004696483741646773,0.011278863232321301,-0.003996447601769981,0.015219892044232023,0.4161615095893596,0.8645610661998288,0.8384053686284642,-0.004884547069271883,0.013321492007104752
2019-02-03 23:30:00,0.0010953287170158976,0.0074747520838527315,-0.0075632476590730136,0.015038665170588,0.500007051445834,1.0,0.9548536887332761,-0.008407079646017612,0.009734513274336498
2019-02-04 00:00:00,0.002757758848928482,0.008968661493499619,-0.005954477096335786,0.014900681888407775,0.46411735777861685,0.6826985431384668,0.8490865364460984,-0.0066489361702128935,0.01152482269503552
2019-02-04 00:30:00,0.0026496114430880624,0.00851712217299383,-0.006034852669447033,0.014533936269057324,0.46411735777861685,0.5719546576650122,0.7515510669344928,-0.0066489361702128935,0.01152482269503552
2019-02-04 01:00:00,0.0051145851622200755,0.010161345431826119,-0.003405789876269494,0.01352146281148787,0.4125968477375729,0.0,0.4182177336011595,-0.0040000000000000036,0.014222222222222358
2019-02-04 01:30:00,0.005773175407636888,0.00954647133547959,-0.0022510976699979812,0.011754691571808085,0.3967854063718635,0.0,0.1906515525550039,-0.0031138790035587505,0.015124555160142439
