timestamp,ema50_dist_etc_usd_30m,ema200_dist_etc_usd_30m,lower_bb_dist_etc_usd_30m,width_bb_etc_usd_30m,rsi_etc_usd_30m,stoch_rsi_fastk_etc_usd_30m,stoch_rsi_fastd_etc_usd_30m,kijun_dist_etc_usd_30m,tenkan_dist_etc_usd_30m
2019-01-31 16:30:00,,0.016754708287009867,-0.012571131955529946,0.029264624846610784,0.4405549824511407,1.0,0.6433186553136939,-0.021631845282829798,-0.00438398717370625
2019-01-31 17:00:00,,0.016133933588740268,-0.01090378182654228,0.026967194156263613,0.4251902331189262,0.8230497199639637,0.9176685619683486,-0.020331117521635522,-0.003060328609055696
2019-01-31 17:30:00,,0.013324215353948121,-0.009595980118863312,0.022877549030617308,0.4230914552774949,0.798878852041242,0.8739761906684019,-0.020159064679612593,-0.0028852426112701
2019-01-31 18:00:00,,0.009366787964441903,-0.008024926916034292,0.017380054071687055,0.42830122278877636,0.5413985384564368,0.7211090368205474,-0.0204539754201154,-0.003185352395284835
2019-01-31 18:30:00,,0.005196312692862914,-0.004272710644875777,0.009464652551498793,0.4194626637459903,0.0,0.44675913016589286,-0.019814777632767733,-0.002534886055617025
2019-01-31 19:00:00,,0.00795023037415743,-0.0008500112471392374,0.008769110318890072,0.374346109323065,0.0,0.18046617948547886,-0.016333778303906477,0.0010074805430317912
2019-01-31 19:30:00,,0.007833888720596205,-0.0002749725265193126,0.008078329539128343,0.3659289985326622,0.0,-7.105427357601002e-17,-0.015639571518588413,0.0017139256458726937
2019-01-31 20:00:00,,0.001869392954376048,-0.006458456354591413,0.008347001769127515,0.47715882528041076,1.0,0.3333333333333332,-0.02170536810200152,-0.0044588061421309
2019-01-31 20:30:00,,0.0006875065839693217,-0.008193008784849631,0.008913967269298176,0.5012869848925994,1.0000000000000002,0.6666666666666667,-0.02324679871948787,-0.006027410964385971
2019-01-31 21:00:00,0.002200333308459701,-0.002745425704141269,-0.014576664687122709,0.011934605137469068,0.5747526305704495,1.0,1.0,-0.028567519836828037,-0.011441932194114934
2019-01-31 21:30:00,0.001037459905449012,-0.0021112411328145786,-0.016023821478992062,0.014039887465300476,0.5881771012618784,1.0,1.0,-0.02965364738620546,-0.012547207314649311
2019-01-31 22:00:00,0.0038969549266623105,0.0017190124465944479,-0.013115329141089038,0.014919354431673786,0.538912878290728,0.5562512339916521,0.852083744663884,-0.026727639743813314,-0.009569616467715036
2019-01-31 22:30:00,0.003479799792073468,0.002169027656104605,-0.013163596393959032,0.015417377759832556,0.5426630556579157,0.4761884607159449,0.6774798982358656,-0.026994369425482057,-0.009841048383078421
2019-01-31 23:00:00,0.0018084838227041544,0.0015559347501075127,-0.014903529397140014,0.01657004929790244,0.5648394193695943,0.5262752463192022,0.519571647008933,-0.028543356051937696,-0.01141734242077519
2019-01-31 23:30:00,0.0003986681323975283,0.0013028914708577144,-0.016554518476670332,0.01799463366793284,0.5838542411527207,0.9122515316705746,0.6382384129019071,-0.0298946793183964,-0.012792488449500872
2019-02-01 00:00:00,0.0039777060280523635,0.0054282795036977305,-0.012534093805083746,0.018026419503536915,0.5184992500641541,0.0,0.4795089259965922,-0.026266580233369807,-0.009100428842126362
2019-02-01 00:30:00,0.004832885462165315,0.006718097117238475,-0.01133797431985395,0.018097876420437763,0.5015695901955436,0.0,0.3040838438901915,-0.02524584435681121,-0.008061698197973421
2019-02-01 01:00:00,0.0046915548149570885,0.0069665532477987124,-0.011177316027351503,0.018182149634617045,0.5007311538400612,0.0,-4.736951571734001e-17,-0.025197184504792358,-0.008012180511182243
2019-02-01 01:30:00,0.0032563214487866254,0.005683065776599827,-0.011431395620053686,0.017163792968326867,0.5230548141149419,0.26856149111633043,0.08952049703877676,-0.026460763785023267,-0.009298035696480245
2019-02-01 02:00:00,0.01139246446099329,0.014409544066077196,-0.0032392109422554327,0.01755073125101235,0.3975284671790837,0.0,0.08952049703877676,-0.018114393463230627,-0.0008045254556884318
2019-02-01 02:30:00,0.022165289326944837,0.02808557460492711,0.0047874449011895415,0.022921382181950316,0.295759991620257,0.0,0.08952049703877676,-0.006777548892449303,0.010732178734009556
2019-02-01 03:00:00,0.021296062294515528,0.029399976044913734,0.002089558809235781,0.02688708631485886,0.295759991620257,0.0,-4.736951571734001e-17,-0.006777548892449303,0.010732178734009556
2019-02-01 03:30:00,0.013941432470561343,0.022751076429986528,-0.005451157270729756,0.027960377564948298,0.3991097477502092,0.4546947220162435,0.15156490733874778,-0.013376616814874676,0.004016774454324912
2019-02-01 04:00:00,0.013074879153956775,0.02252298551595122,-0.006574807623686341,0.028867600326968872,0.4037675033025691,1.0,0.4848982406720811,-0.013700532868651694,0.003687148016263686
2019-02-01 04:30:00,0.01236552797260293,0.022391694110128757,-0.00745418621971039,0.0296246213224617,0.40681471914414724,1.0,0.8182315740054145,-0.013899760131296568,0.0034844085342757847
2019-02-01 05:00:00,0.016842173897142043,0.028076104340144514,-0.0036191964120146913,0.03131239852825216,0.35739234796682934,0.5549728293495109,0.8516576097831704,-0.00886965790275096,0.008603187493655406
2019-02-01 05:30:00,0.017522386821090974,0.030012333773124844,-0.0036031851073048404,0.033177425104463296,0.34525701174973167,0.0,0.518324276449837,-0.007509529860228681,0.009987293519694962
2019-02-01 06:00:00,0.015594600452417007,0.028810583965961367,-0.006295355539564396,0.034715129965018576,0.3666996022726858,0.3483331564895048,0.3011019952796719,-0.008769035532994907,0.008705583756345003
2019-02-01 06:30:00,0.009932364270423433,0.023116046680762503,-0.01202653778037066,0.03494880193606912,0.44670699465866565,1.0,0.44944438549650156,-0.013899760131296568,0.0034844085342757847
2019-02-01 07:00:00,0.00191033561568843,0.014207381165189048,-0.019648399226763202,0.033948136604162384,0.5421245315803515,1.0,0.7827777188298348,-0.021656354117086996,-0.004408928079360774
2019-02-01 07:30:00,0.00048691004656853387,0.01181084329803439,-0.02072891709415625,0.03268550627068345,0.5568040519247408,1.0,1.0,-0.0230268918073796,-0.0058036272670420885
2019-02-01 08:00:00,0.010134499402984387,0.020993554162424655,-0.011278315513713832,0.03211586303922086,0.44709468180946177,0.42289951489258526,0.8076331716308617,-0.013202112337974081,0.00419435530737533
2019-02-01 08:30:00,0.01819681859720257,0.029170601359452597,-0.0042387802813328435,0.03299803113667055,0.3781456515236781,0.0,0.4742998382975284,-0.004600484261501281,0.012947623295526789
2019-02-01 09:00:00,0.014425976484039982,0.02437033858553228,-0.007911168912275945,0.03201801254725047,0.4131954724432518,0.1961834475227129,0.20636098747176607,-0.007711265816352397,0.009782001117942807
2019-02-01 09:30:00,0.005999818905168652,0.013929047302847497,-0.01519423203998116,0.029141714168818954,0.4932236643594801,0.644123156691587,0.2801022014047666,-0.015713997681334746,0.0016381874086395243
2019-02-01 10:00:00,0.0022210372262685407,0.009042057695737515,-0.018348003858855044,0.02751810254499009,0.5250498875859066,1.0,0.6134355347381,-0.019322519083969536,-0.0020339493772600914
2019-02-01 10:30:00,0.0018197088126503669,0.007736578383593207,-0.018266989810156287,0.026141207026336696,0.5278929373072737,1.0,0.8813743855638624,-0.01964254336420912,-0.002359615432889095
2019-02-01 11:00:00,0.0033456712514969844,0.008164577275708185,-0.01613018035332725,0.024391905748786122,0.5111634914877358,0.8541428457954907,0.9513809485984969,-0.01801563953634555,-0.0007040305750423137
2019-02-01 11:30:00,-0.00045579216667512856,0.003230313280891073,-0.0192636775070264,0.022675775269923766,0.5467859130755649,1.0,0.9513809485984969,-0.021754377176063988,-0.004508679207474553
2019-02-01 12:00:00,-0.009469015279170767,-0.0033144834036764603,-0.03006847525842493,0.02720813589263689,0.6209561356233707,1.0,0.9513809485984969,-0.030953798818917133,-0.013870279390601037
2019-02-01 12:30:00,-0.003945729264174358,0.0034147125208427997,-0.02424544720962951,0.027951282606566607,0.5640392991415208,0.48159699650245885,0.8271989988341529,-0.025707870774603903,-0.008531869776724488
2019-02-01 13:00:00,-0.0068608743809672745,0.0019150564982819418,-0.02687402601138733,0.029152895626246293,0.5882037472558117,0.7016886821024403,0.7277618928682997,-0.02883324215447347,-0.011712338986422766
2019-02-01 13:30:00,-0.003234419202335359,0.006483036790091656,-0.023272396209152446,0.030007334965213787,0.5521772426087231,0.07268859857718972,0.41865809239402973,-0.02541611558904988,-0.00823497117760097
2019-02-01 14:00:00,-0.001983040021076632,0.00842976776840998,-0.02181856505017743,0.030452191930861242,0.5402979363578865,0.0,0.25812576022654343,-0.0242717233798031,-0.00707040423724592
2019-02-01 14:30:00,-0.0036031666514079186,0.007581126303193519,-0.023260603570819827,0.031085431532547916,0.5558430607216394,0.32449350240361136,0.13239403366026709,-0.025999451330523393,-0.008828590667630976
2019-02-01 15:00:00,-0.0012842840671223321,0.010167440507414804,-0.019828491349789146,0.030141531290335373,0.5310559583533832,0.0,0.10816450080120385,-0.023783932410138542,-0.006574013897915565
2019-02-01 15:30:00,-0.002886046677712306,0.008601003173914767,-0.019879855326130125,0.028642385113536086,0.5475320345117229,0.6647035992169886,0.3297323672068667,-0.02546475358702438,-0.008284466625078202
2019-02-01 16:00:00,0.006276358122261572,0.01766991623186187,-0.009407951496346212,0.02696646971728521,0.45414364780452404,0.0,0.22156786640566292,-0.016259445843828768,0.0010831234256925004
2019-02-01 16:30:00,0.005032783081845071,0.016541263105219084,-0.010008966484601145,0.026463794910787965,0.4648900632875932,0.10566841218471375,0.2567906704672342,-0.01727435142547995,5.032585994291239e-05
2019-02-01 17:00:00,0.010333557511737368,0.022362130270381142,-0.005424687209343193,0.027553474774659616,0.41643733242959025,0.0,0.03522280406157132,-0.011678813645105812,0.005744508553497285
2019-02-01 17:30:00,0.0059893947909057665,0.017885071558686683,-0.009882954463141025,0.02765736727607888,0.4598216907552588,0.33093906646576493,0.1455358262168263,-0.015689190210953385,0.001663432215137206
2019-02-01 18:00:00,0.004295112738224249,0.01627968535984725,-0.010906859026707849,0.02711370577037911,0.47547205207442317,1.0,0.44364635548858833,-0.017175428442006146,0.00015099277751207119
2019-02-01 18:30:00,0.0031078916154212433,0.013982363692604638,-0.009359321383849872,0.02328785470765762,0.4866833350572305,1.0,0.7769796888219217,-0.018213127529601025,-0.0009050001256946105
