timestamp,ema50_dist_zec_usd_4h,ema200_dist_zec_usd_4h,lower_bb_dist_zec_usd_4h,width_bb_zec_usd_4h,rsi_zec_usd_4h,stoch_rsi_fastk_zec_usd_4h,stoch_rsi_fastd_zec_usd_4h,kijun_dist_zec_usd_4h,tenkan_dist_zec_usd_4h
2019-02-06 20:00:00,0.05623406814255971,0.07784781181586387,-0.0026919581678143123,0.07762286369198941,0.27515179200386486,0.6874352235050467,0.31621227696148496,0.07485274517391116,0.07485274517391116
2019-02-07 00:00:00,0.04253287221955815,0.06405858963025546,-0.0167949820554969,0.07898696717569616,0.35835116410649176,1.0,0.6495456102948184,0.06267666999638677,0.06267666999638677
2019-02-07 04:00:00,0.037512577308214556,0.05914212158606724,-0.022170357727481438,0.07983662881955761,0.38103183280530656,1.0,0.8958117411683482,0.05912008303501448,0.05912008303501448
2019-02-07 08:00:00,0.02801946934772026,0.04898756035645824,-0.03092990360742509,0.0792023594535207,0.43332212527766745,1.0,0.9999999999999993,0.05059673894772243,0.05059673894772243
2019-02-07 12:00:00,0.025904786524145962,0.04649579992681874,-0.03264848353967387,0.07860008335535383,0.4398420896019905,1.0,0.9999999999999993,0.04951617304422662,0.04951617304422662
2019-02-07 16:00:00,0.027502715058008276,0.047836989477961334,-0.030945481533102503,0.07812266619272995,0.42626072432320794,0.8333389245955648,0.9444463081985208,0.05229927391350109,0.05229927391350109
2019-02-07 20:00:00,0.02904901145383798,0.049161144377669164,-0.029373851968038878,0.07776561090451735,0.41254243508524424,0.5358011339565251,0.7897133528506959,0.055097174449766806,0.055097174449766806
2019-02-08 00:00:00,0.03287930588497723,0.05212480143624565,-0.025655086471875865,0.07676392825785609,0.3872943588798372,0.0,0.4563800195173625,0.06040040719375628,0.06040040719375628
2019-02-08 04:00:00,0.027106365914548514,0.04404803012546776,-0.03012031826464001,0.07365542263836054,0.4217099695879563,0.6549399990285417,0.3969137109950215,0.055609508930456464,0.055609508930456464
2019-02-08 08:00:00,0.03229123915316379,0.04723173480500775,-0.02443068101049828,0.07085463563614101,0.3889471431111227,0.042415663161798275,0.23245188739677924,0.06229285289368569,0.06229285289368569
2019-02-08 12:00:00,0.004687162677373458,0.017915338840226447,-0.049729948370339616,0.06873873522088915,0.5508603659145095,1.0,0.5657852207301126,0.03408338848444736,0.03408338848444736
2019-02-08 16:00:00,-0.03492310820777089,-0.015357751846896361,-0.09382080045319774,0.08299360968403223,0.6918621466223116,1.0,0.680805221053932,-0.008152982483981663,-0.008152982483981663
2019-02-08 20:00:00,-0.0510406626463471,-0.020817704095831835,-0.11897404366594411,0.10553263534016623,0.734159775753891,1.0,0.9999999999999993,-0.02685869988322309,-0.02685869988322309
