timestamp,ema50_dist_xmr_btc_15m,ema200_dist_xmr_btc_15m,upper_bb_dist_xmr_btc_15m,lower_bb_dist_xmr_btc_15m,width_bb_xmr_btc_15m,rsi_xmr_btc_15m,stoch_rsi_fastk_xmr_btc_15m,stoch_rsi_fastd_xmr_btc_15m,kijun_dist_xmr_btc_15m,tenkan_dist_xmr_btc_15m
2019-02-08 13:00:00,-1.1591103946768322,,1.0888751508423722,-2.3624672944668523,3.4734613104903564,68.7593917934204,1.4541712376753653,37.42649566454278,0.4373177842565523,1.0626054933251528
2019-02-08 13:15:00,-1.16462920010445,,1.0525420590872026,-2.2357335321338545,3.3078446591956827,69.60393578422705,20.98829900449466,40.814156747389966,0.3834061805076283,1.0083582547350645
2019-02-08 13:30:00,-1.2788830907375592,,0.9043773586051351,-2.218011286493138,3.1430326165057676,72.15197721663442,84.31129465819393,35.584588300121275,0.21434586235933306,0.8382454260124073
2019-02-08 13:45:00,-1.2722764705896505,,0.8258279701765403,-2.0057193161097553,2.848351009819636,72.82114277116119,100.0,68.43319788756281,0.16833728670899717,0.7919504170173619
2019-02-08 14:00:00,-1.4034892175022073,,0.5654306980845902,-1.879009436438106,2.460601100971728,75.46643311982547,100.0,94.77043155273127,-0.02291125706429531,0.5995112265159586
2019-02-08 14:15:00,-1.2977810683026614,,0.46819100557577986,-1.44167614349896,1.9192087550729235,73.31476003531007,63.29767057717971,87.7658901923932,0.030564682509370833,0.6533200886375878
2019-02-08 14:30:00,-1.3482266451789626,,0.10162801865232218,-1.0565169584279666,1.1637010031659436,74.85868145743278,81.66360693447258,81.65375917055071,-0.0763300511411269,0.5457598656591234
2019-02-08 14:45:00,-1.1722036593803997,,0.18043924168205105,-0.7628299478881662,0.9460239674025261,69.59333110253134,0.0,48.320425837217385,0.053500458575350684,0.6763986548456113
2019-02-08 15:00:00,-1.1987506945065673,,0.13002039067300242,-0.7875734684185676,0.9206206437803353,70.89038300298897,22.084613831639395,34.58274025537062,-0.02291125706429531,0.5995112265159586
2019-02-08 15:15:00,-1.2386568015541166,,0.09017382107925354,-0.8615762321887321,0.9554351782688678,72.41123415784149,53.51786425165434,25.20082602776453,-0.11445139630702483,0.5074011902945319
