timestamp,ema50_dist_dsh_usd_15m,ema200_dist_dsh_usd_15m,upper_bb_dist_dsh_usd_15m,lower_bb_dist_dsh_usd_15m,width_bb_dsh_usd_15m,rsi_dsh_usd_15m,stoch_rsi_fastk_dsh_usd_15m,stoch_rsi_fastd_dsh_usd_15m,kijun_dist_dsh_usd_15m,tenkan_dist_dsh_usd_15m
2019-02-01 17:15:00,0.2577992211672431,0.8502643955651479,1.090563705671621,-0.03748264846799021,1.1221378436062432,43.86168135462884,7.5932310182196545,35.864410339406604,15.61952440550687,18.34057277479202
2019-02-01 17:30:00,0.43100266269717746,1.0318172494662825,1.316059301069128,0.0337769483036654,1.2736860149986506,40.48436207379501,0.0,2.5310770060732657,15.839553890183812,18.565780544655254
2019-02-01 17:45:00,0.19112946699726407,0.7904130679625254,1.0832879356292402,-0.25023670150675636,1.327993205243323,45.940136595640034,37.27492800791472,14.956053008711505,15.571876425827536,18.291803423457907
2019-02-01 18:00:00,-0.22830283480143043,0.3555246395879452,0.6441402424282039,-0.6800455696065799,1.3244235813448484,54.32623600472207,100.00000000000001,45.758309335971624,15.077306367699862,17.785593903422004
2019-02-01 18:15:00,-0.2811227959738094,0.28795998133459566,0.5341156181223994,-0.7332983829551165,1.2686774945327228,55.447761373319985,100.0,79.09164266930496,15.003148845179348,17.709691120256622
2019-02-01 18:30:00,-0.622401708552256,-0.0800115593151407,0.1092460439302112,-1.0658934006011478,1.1807874304017802,61.30777411533628,100.0,100.00000000000004,14.580262946695633,17.27685281113658
2019-02-01 18:45:00,-0.33254138859911686,0.1958155868996725,0.35278898190866936,-0.7778632418699694,1.1330603978291347,55.39197247749789,61.50480755251883,87.16826918417298,14.898816230374168,17.602903088921764
2019-02-01 19:00:00,-0.06521113552725444,0.4572913288485525,0.5723090185633772,-0.509662304948566,1.0816325198983996,50.40244606929814,0.0,53.834935850839656,15.20393192488263,17.915199530516457
2019-02-01 19:15:00,-0.14428793702293552,0.36818067581474434,0.4518609370027349,-0.587162470322633,1.0397267904702845,51.897691608838606,13.71114681950058,25.071984790673184,15.105983757952446,17.814946201882197
2019-02-01 19:30:00,-0.09078913628856045,0.4140678543808285,0.46259740366740854,-0.5302085734435136,0.9931417144762722,50.92841436030836,4.8230396077016495,6.178062142400791,15.163381438460632,17.873694708436005
2019-02-01 19:45:00,-0.09567499028557691,0.4012003127081609,0.44542044442446027,-0.5401557428554971,0.9860432527890496,51.101973833460676,14.01992307351925,10.851369833573875,15.153248276873432,17.863323067898527
2019-02-01 20:00:00,-0.6377780642018438,-0.16807098835145418,-0.02428986879009498,-1.1353776727674125,1.1175678397233921,60.80571167079325,100.0,39.61432089374035,14.498396033829097,17.193059200933234
2019-02-01 20:15:00,-0.48452803597056615,-0.03362867997410701,0.16436472524128387,-1.0144406509511095,1.1838371334278375,57.887348811334704,70.45383197728934,61.49125168360291,14.652201845578784,17.35048475645371
2019-02-01 20:30:00,-0.08147181857615093,0.36425248739595517,0.571318471911475,-0.6018107462248734,1.173308102298889,50.16509654130338,0.0,56.81794399242983,15.112733456475214,17.82185475122411
2019-02-01 20:45:00,-0.3001224021831339,0.13100535436885163,0.3558961935807847,-0.832260787274286,1.1909937170456286,53.97768552348342,35.83053174824139,35.42812124184363,14.846720879892338,17.549581700111162
2019-02-01 21:00:00,-0.4156756419515073,-0.0020665177034251414,0.2646891325253975,-0.9631686031885689,1.2321609312892539,56.06260671453951,55.42452293844849,30.41835156223001,14.694068328878384,17.393336546747907
2019-02-01 21:15:00,0.12617232743206142,0.5417584111412577,0.8153842125735222,-0.42765638575885667,1.240635453890343,46.69899106543588,0.0,30.41835156223001,15.32406115525269,18.038155942957033
2019-02-01 21:30:00,0.09156365640461406,0.5056767186518707,0.775990280831107,-0.4729510795393299,1.2470518324141089,47.23192566093284,5.6915471060367375,20.372023348161793,15.288503890764925,18.001761855821474
2019-02-01 21:45:00,0.2718745511217646,0.6909324091639579,0.9624141300988986,-0.3201664101815216,1.2784750518453263,44.28032228984903,0.0,1.897182368678962,15.508973227419819,18.22741982936158
2019-02-01 22:00:00,0.24845990579147603,0.6708611884625348,0.9383426300201503,-0.30779945391838925,1.2422256992493361,44.53872439060304,2.1931409176688565,2.6282293412352473,15.49368280162966,18.21176955095678
2019-02-01 22:15:00,0.23729974310175983,0.6627200142202305,0.9290696169657053,-0.29044629000606337,1.2156342450420903,44.56948383884848,9.796761713728058,3.9966342104656873,15.491984115311075,18.210030886895147
2019-02-01 22:30:00,0.25491449990955317,0.683984150073913,0.9254444799393413,-0.20351895287656907,1.1249029520332077,44.06937576039404,0.0,3.9966342104656873,15.524267702402472,18.243074252254644
2019-02-01 22:45:00,0.2874503512979576,0.7211939482955065,0.9702826357692151,-0.16002079093351274,1.1257426949386722,43.244274560660514,0.0,3.265587237909402,15.575278550507043,18.29528561546048
2019-02-01 23:00:00,-0.006631706988435848,0.4213336226213782,0.6688862200045609,-0.46181558705251646,1.1295323421719163,49.96938725081927,100.0,33.33333333333338,15.236054651384624,17.948078249512058
2019-02-01 23:15:00,-0.01905907273432872,0.40401140164398885,0.6455201540946254,-0.4838180264352676,1.1284258362367723,50.255038536331156,100.0,66.66666666666671,15.220836390315462,17.932501834189285
2019-02-01 23:30:00,-0.09858826937012566,0.3169195169041572,0.4934660514754219,-0.5465397829107377,1.0402818925950823,52.1195936210703,100.0,100.00000000000004,15.124547333851378,17.833946662366063
2019-02-01 23:45:00,-0.12707770268313157,0.2802862259424499,0.44225824225911925,-0.5790016102792173,1.0219585828313118,52.88696372801037,100.0,100.00000000000004,15.085739410816345,17.794225414040742
2019-02-02 00:00:00,-0.5393687855799745,-0.15424120423344068,0.07704696437900171,-1.029212502553356,1.111551371481543,61.49715795813376,100.0,100.00000000000004,14.585279010039676,17.28198692505254
2019-02-02 00:15:00,-0.29457977782662015,0.07863514108765735,0.3322634016657444,-0.7966619506946993,1.131552809775493,55.619707744647215,47.71937574254897,82.57312524751636,14.853440205944302,17.55645916218116
2019-02-02 00:30:00,0.07984440329453779,0.4531774644506381,0.7102794243729615,-0.4297038848048218,1.1383862924366088,47.702696696572474,0.0,49.23979191418303,15.288503890764925,18.001761855821474
2019-02-02 00:45:00,0.5021157481865934,0.8886637087122118,1.181862597952965,-0.07125944207647672,1.246201861428636,40.486208749154116,0.0,15.906458580849696,15.798554785429864,18.52381654623212
2019-02-02 01:00:00,0.36153719926301786,0.7547721977392952,0.9715322360610124,-0.21359718929778726,1.1806551258686009,43.11214901140378,12.497961116042255,4.165987038680792,15.653582738051398,18.375432653361834
2019-02-02 01:15:00,0.2395432882287718,0.6357266656035865,0.7854831860458766,-0.32808223564075867,1.1110245033678146,45.43058890758702,32.67175793189262,15.056573015978332,15.524267702402472,18.243074252254644
2019-02-02 01:30:00,0.24857274745986313,0.6484605475785443,0.7926655383721615,-0.3345884907841157,1.1246780830773584,45.09206381161331,63.82405258650643,36.33125721148048,15.546366873657247,18.26569351658378
2019-02-02 01:45:00,0.25583546790675094,0.6596069410531369,0.7604770756681756,-0.32969380660178293,1.0878277922074155,44.76050539116443,86.44757290193938,60.98112780677951,15.5667736143408,18.28658051982459
2019-02-02 02:00:00,0.6058108474207735,1.0255117238870737,1.0771729161555665,-0.011036092555105625,1.0824388690228626,38.35686403613357,0.0,50.09054182948197,15.99870001329531,18.72867209312634
2019-02-02 02:15:00,0.6163358988862111,1.050781578070148,1.1348149852712375,-0.059433348184989576,1.1878613122432593,37.80434262336839,0.0,28.815857633979828,16.039840990704747,18.770781303107785
2019-02-02 02:30:00,0.49939725672709656,0.9443189449362954,1.03725885161563,-0.2103476991665021,1.2424694913871097,40.31206454360439,34.410234083611115,11.470078027870406,15.928484955856748,18.656804559010265
2019-02-02 02:45:00,0.5839905212492447,1.0427487004350144,1.1628202937580934,-0.1663821683980382,1.3226129523022998,38.437630727065475,9.103986275722695,14.50474011977797,16.05356113566161,18.784824344895878
2019-02-02 03:00:00,0.5168322234196943,0.9865603249049615,1.1232405118426936,-0.262725236773409,1.3800280724343326,39.71947599941362,76.3694475288948,39.96122262940957,16.000413638243828,18.73042604739115
2019-02-02 03:15:00,0.2872964034854597,0.7600939025431686,0.8991266589225111,-0.49611364281103576,1.3924344556849289,45.513128912404255,100.0,61.824477934872526,15.749052904671345,18.47314966317313
2019-02-02 03:30:00,0.522376962011939,1.0075783439577046,1.1624897728696792,-0.29218563194236546,1.4483727806689355,40.57109586351462,30.15286105040524,68.84076952643338,16.04498566488339,18.776047054650814
2019-02-02 03:45:00,0.5290180878602113,1.0256403797255453,1.196749281144216,-0.31348764352562286,1.5035965787873613,40.05665458508652,22.88211820018331,51.01165975019621,16.07757919789494,18.80940766035448
2019-02-02 04:00:00,0.47972462693881557,0.9858724656448992,1.1399710118060513,-0.3861323607651346,1.5203727936918052,40.9060755599147,20.481026017980188,24.50533508952294,16.043270722804316,18.774291752257398
2019-02-02 04:15:00,0.37538676474855315,0.8874886272952631,1.0125755725167496,-0.4990433032595387,1.5077474908241502,43.49303673215045,62.978068637833566,35.44707095199905,15.940466874363235,18.669068466047523
2019-02-02 04:45:00,0.38487875089847634,0.9037357526284318,0.9808799210687891,-0.49040584043098523,1.4676864506869407,42.919730818183695,83.31658443585523,55.591893030556356,15.969576133510554,18.69886279722348
2019-02-02 05:00:00,0.3697854665495104,0.8947433570798857,0.9087272004529412,-0.495051229400123,1.4008808760693774,42.91973081818369,83.31658443585502,76.53707916984797,15.969576133510554,18.69886279722348
2019-02-02 05:15:00,0.2088125629978732,0.7341179954611698,0.5317653747795026,-0.5279313016669285,1.0596763620631997,47.75855192949231,100.0,88.8777229572368,15.793431937829027,18.518573134944628
