timestamp,ema50_dist_xmr_usd_30m,ema200_dist_xmr_usd_30m,lower_bb_dist_xmr_usd_30m,width_bb_xmr_usd_30m,rsi_xmr_usd_30m,stoch_rsi_fastk_xmr_usd_30m,stoch_rsi_fastd_xmr_usd_30m,kijun_dist_xmr_usd_30m,tenkan_dist_xmr_usd_30m
2019-01-31 12:00:00,,0.03465866466014034,-0.0008468914043266995,0.03491528226098152,0.3344729010410729,0.0,0.06416427657187948,0.014932321947674465,0.022881086482558377
2019-01-31 12:30:00,,0.03426394370587382,-0.003784856943738313,0.03747765825087707,0.34432571281681407,0.15593228438736312,0.051977428129121026,0.01421827837414602,0.022161450650205472
2019-01-31 13:00:00,,0.029946487915634368,-0.00906361643604503,0.03860699192637324,0.3995986010109703,1.0,0.3853107614624543,0.010114823018850805,0.018025857782198118
2019-01-31 13:30:00,,0.02892235505855134,-0.010239446970233601,0.038799359594193096,0.4017226096984452,1.0,0.7186440947957877,0.009955027232253721,0.017864810504192308
2019-01-31 14:00:00,,0.03128983263135687,-0.007262694604082798,0.03809487186324486,0.3662421257462532,0.4724068749061792,0.8241356249687264,0.014034172131333511,0.02197590252093229
2019-01-31 14:30:00,,0.026835988270780486,-0.009973127764600687,0.03650135738643435,0.3993034541878748,0.9578521550466488,0.8100863433176093,0.01166976049259727,0.01959297324217868
2019-01-31 15:00:00,,0.02397404457356589,-0.010902045659318405,0.034649620333197,0.41055610668932774,1.0,0.8100863433176093,0.010868827614286536,0.01878576760388162
2019-01-31 15:30:00,,0.025912742451893456,-0.007724112899627711,0.0333337081172472,0.37490135875727953,0.19540634415467945,0.7177528330671094,0.014655798746707749,0.022602397602397684
2019-01-31 16:00:00,,0.028308421223153024,-0.005780460584443814,0.03370918224223873,0.3467920142044043,0.0,0.3984687813848931,0.01796086649506834,0.02593335003758468
2019-01-31 16:30:00,0.009835710417042787,0.01664336496238006,-0.014492705998668254,0.031102625391002246,0.46983002499466514,1.0,0.3984687813848931,0.008519137028344392,0.016417674670518245
2019-01-31 17:00:00,0.009274863736107974,0.014910878885692647,-0.014364850004826346,0.02926773837530367,0.471915113061425,1.0,0.6666666666666667,0.008337093862815781,0.016234205776173294
2019-01-31 17:30:00,0.0113678457977755,0.015585919735128018,-0.011500686293216988,0.027031391256573535,0.445499010804667,0.7888790918857923,0.9296263639619308,0.010891693811074799,0.018808812884545834
2019-01-31 18:00:00,0.012683662067023871,0.01482276032794605,-0.008946672583203474,0.02369980185353721,0.4271082596061671,0.6418978281023949,0.8102589733293957,0.01272434735315442,0.02065581943437289
2019-01-31 18:30:00,0.012252414528684197,0.008281042208797329,-0.004743365154973089,0.013001409968913231,0.4263974010011595,0.0,0.4769256399960623,0.012793201133144416,0.02072521246458936
2019-01-31 19:00:00,0.01537792075456923,0.01110309950201982,-0.0013401223854194733,0.012382775510464874,0.3885573735494247,0.0,0.2139659427007982,0.016548382694144825,0.02450980392156854
2019-01-31 19:30:00,0.017445069442054706,0.01353194600849017,0.00042499026266518136,0.013016123145207384,0.36301617927532365,0.0,-9.473903143468002e-17,0.019330778705350937,0.027313991150038852
2019-01-31 20:00:00,0.011791808717160235,0.008012593147946223,-0.004792423402564472,0.012784432529089602,0.43736351235445026,1.0,0.3333333333333332,0.014149230699405324,0.022091862206689905
2019-01-31 20:30:00,0.010866337061518072,0.006466563650491253,-0.00494910952569283,0.01140701836265101,0.44391640474501254,1.0,0.6666666666666665,0.013666160092544066,0.021605008279084625
2019-01-31 21:00:00,0.009933786700595526,0.0056326502536192535,-0.005469421960714871,0.01110116620212989,0.4514519219428083,1.0,1.0,0.013137610519156517,0.021072319201995038
2019-01-31 21:30:00,0.008928675231959726,0.005010954022681258,-0.006091655459084855,0.011108612028253808,0.4610272718091524,1.0,1.0,0.01249490235171491,0.02042457746159787
2019-01-31 22:00:00,0.006934168285178899,0.0035235778521156558,-0.00758573151732711,0.011131919152535918,0.4868652935083744,1.0,1.0,0.010777373170786753,0.018693596905887455
2019-01-31 22:30:00,0.009581259891658034,0.0065543386716162555,-0.004555699833140525,0.011098947111375422,0.44603035163670635,0.04922006022882587,0.6830733534096086,0.013827132486388338,0.02176724137931041
2019-01-31 23:00:00,0.011654269280268137,0.0088440918924233,-0.0024122876667183046,0.01122029618493362,0.41476379966046145,0.0,0.34974002007627525,0.016386545065841807,0.024346698810525647
2019-01-31 23:30:00,0.0009822020889358463,-0.0008217806471194633,-0.013412173804225769,0.012680640990240773,0.5558350332071725,0.9999999999999999,0.34974002007627525,0.005704833918444452,0.013581330452786089
2019-02-01 00:00:00,0.0035696369215814094,0.002440759934963843,-0.010702071003450553,0.013197344623018819,0.5208053740210358,0.7516881485654703,0.5838960495218234,0.008450863138891984,0.01634886607243602
2019-02-01 00:30:00,0.005413720235669217,0.004610914846630898,-0.008660752039105102,0.013298595458984886,0.4955132128453439,0.5724016949078772,0.7746966144911158,0.010525958755426945,0.018440213458755572
2019-02-01 01:00:00,0.007632093612264912,0.006986894449431347,-0.006232014935455221,0.013213921925406102,0.4657982876504911,0.36176395929175187,0.5619512675883664,0.013068709904109799,0.02100287896991837
2019-02-01 01:30:00,0.009267930534288205,0.009006114569248824,-0.004295154887249186,0.013270012210246993,0.44311131146498395,0.0,0.31138855139987637,0.015093696763202713,0.023043725156161488
2019-02-01 02:00:00,0.0186038173180183,0.020378966983741975,0.003668384412253367,0.016512047072380152,0.35171008062560655,0.0,0.12058798643058395,0.02524719539333309,0.033276744132694214
2019-02-01 02:30:00,0.02281606417225235,0.02701646552228132,0.005079453315625981,0.0215905282849053,0.31640590341865793,0.0,0.0,0.030424256398432048,0.03849435093382536
