timestamp,ema50_dist_xrp_btc_30m,ema200_dist_xrp_btc_30m,lower_bb_dist_xrp_btc_30m,width_bb_xrp_btc_30m,rsi_xrp_btc_30m,stoch_rsi_fastk_xrp_btc_30m,stoch_rsi_fastd_xrp_btc_30m,kijun_dist_xrp_btc_30m,tenkan_dist_xrp_btc_30m
2019-01-31 21:30:00,-0.0001394369516070082,0.0022246395650773465,-0.014849003925015203,0.017182100035752646,0.5012240211440085,0.8185940277245818,0.9149709186961901,-0.046097722750386816,-0.04504753482202084
2019-01-31 22:00:00,0.002848755676995385,0.005407240013496795,-0.010907350902829127,0.016359580670220572,0.4741893888605729,0.22629991962458756,0.6816313157830565,-0.04313595032157902,-0.042082501663340044
2019-01-31 22:30:00,0.003913761749711142,0.00640169283487535,-0.00859998305359344,0.015018183050920685,0.4636099966143782,0.019938705580129803,0.35494421764309986,-0.041967358720994774,-0.04091262351504388
2019-01-31 23:00:00,0.0040816529296408,0.006245939885483276,-0.00816730816624689,0.014427107945524965,0.4605918634138262,0.0,0.08207954173490592,-0.041648156374944456,-0.04059306974677923
2019-01-31 23:30:00,-0.006884474046533029,-0.0028727586777195224,-0.020507430208728583,0.017843260936532285,0.5644204019602259,1.0,0.33997956852671,-0.05238304414671646,-0.05133977597188677
2019-02-01 00:00:00,0.004087465541542823,0.008391017250420685,-0.009401566945034356,0.017801578885508155,0.46829748184292397,0.07421484051472262,0.3580716135049077,-0.041754580788450735,-0.040699611327040586
2019-02-01 00:30:00,0.0034988404468692114,0.007890516331169328,-0.009855218295870882,0.017763184308595303,0.47213166770711057,0.1111428943799238,0.39511924496488227,-0.04218004218004212,-0.04112554112554123
2019-02-01 01:00:00,0.008417964358678587,0.013084039427684102,-0.00442525790570214,0.01743381951624377,0.4326526479698125,0.0,0.061785911631548916,-0.03715688462396782,-0.03609685338094182
2019-02-01 01:30:00,0.01275894385535481,0.01834928839761485,-0.00034278542642951493,0.018525286015207074,0.3997208590914925,0.0,0.0370476314599747,-0.032514855925552255,-0.031449714093508385
2019-02-01 02:00:00,0.026089655585246563,0.03618723400541568,0.008365870383941099,0.027215104916322414,0.32280120185766575,0.0,1.0066022089934753e-16,-0.018762792813281748,-0.01768251080282024
2019-02-01 02:30:00,0.031044119620217137,0.04561810480067696,0.008300211181476058,0.03633824512768511,0.29672826320921186,0.0,1.0066022089934753e-16,-0.01281317927010639,-0.011726347099874301
2019-02-01 03:00:00,0.028807788975721227,0.046220666856726655,0.0027507617147020103,0.04243095295119122,0.30696499522133847,0.07531196135377964,0.02510398711792665,-0.013828571428571412,-0.012742857142857167
2019-02-01 03:30:00,0.022061808207086697,0.040729948344557565,-0.00541176652637565,0.04534103343951266,0.36248397230458873,0.638450837480928,0.2379209329449026,-0.01943181818181816,-0.0183522727272728
2019-02-01 04:00:00,0.023321412985916057,0.04326148865648749,-0.005919500272476563,0.04827956151630064,0.35097771434988184,0.8250150730179584,0.5129259572842222,-0.017310101355198726,-0.01622822002049884
2019-02-01 04:30:00,0.02017257629823077,0.04084719710080886,-0.010112053367142493,0.050187983031857814,0.3735207835163851,0.9999999999999999,0.821155303499629,-0.01954323372344058,-0.018463810930576252
2019-02-01 05:00:00,0.02588379578965294,0.048519720025928414,-0.0062687764138958935,0.05365500905870304,0.3369676718929614,0.45078989281321213,0.7586016552770569,-0.013039002630675922,-0.011952419078119614
2019-02-01 05:30:00,0.021946293209496703,0.04505929044218471,-0.011361035224942029,0.05548544433510359,0.36687838447435694,0.818280886441098,0.7563569264181035,-0.0159653324210286,-0.014881970578173087
2019-02-01 06:00:00,0.02344268093222368,0.046738484489350585,-0.011210363776044674,0.056937408700684956,0.3530258514350063,0.4393108774836724,0.5694605522459943,-0.013603109282121606,-0.01251714677640603
2019-02-01 06:30:00,0.017824961669810957,0.04050833473412618,-0.017163624836515234,0.057006558782126564,0.40168366692617624,1.0000000000000002,0.7525305879749237,-0.01831626848691692,-0.0172354948805461
2019-02-01 07:00:00,0.016014681909100492,0.03682878015920732,-0.018726507431934825,0.055056959542555246,0.4130034120744685,1.0,0.813103625827891,-0.01943181818181816,-0.0183522727272728
2019-02-01 07:30:00,0.013394017671527703,0.032162976757772244,-0.020765834548654993,0.05262890176755002,0.4337695714753497,1.0,1.0000000000000002,-0.021433431617146725,-0.020356089816284895
2019-02-01 08:00:00,0.013310628686868498,0.030404192967012023,-0.02040873120163944,0.05056023770722612,0.4301279862618076,0.9548994620049385,0.9849664873349798,-0.02098933514862722,-0.01991150442477896
2019-02-01 08:30:00,0.016113687500127094,0.03165902137376819,-0.017337527748996218,0.04864819173884219,0.40281418789027584,0.035234193331436243,0.6633778851121253,-0.017645719489981726,-0.016564207650273333
2019-02-01 09:00:00,0.013928274516611827,0.02752139024736433,-0.018746668719744508,0.04606595102105142,0.42128312938900614,0.5966310011301451,0.528921552155507,-0.01920891111616263,-0.018129120254603337
2019-02-01 09:30:00,0.01018156636314238,0.017827256506288025,-0.018812868832106644,0.036658190720702914,0.45863218322217664,1.0,0.5439550648205275,-0.02243117707035225,-0.021354933726067782
2019-02-01 10:00:00,0.00945253842312388,0.013871035074903615,-0.01751769419155169,0.031446065807735624,0.46249676484208463,1.0,0.8655436670433819,-0.022763306908267333,-0.02168742921857314
2019-02-01 10:30:00,0.006343662713063525,0.0067004529982399585,-0.017722474455044046,0.02455826833354127,0.49485813145332697,1.0,1.0000000000000004,-0.025522303783173328,-0.02444946357989841
2019-02-01 11:00:00,0.009931713869736125,0.006893056276704224,-0.011632285301647505,0.018569343764823984,0.453676393409493,0.44027540756530326,0.8134251358551015,-0.02165532879818599,-0.020578231292517124
2019-02-01 11:30:00,0.009652261717065125,0.004146543354977217,-0.00979344209633115,0.013979455736810906,0.452517679684022,0.0,0.48009180252176814,-0.021544392788297895,-0.020467173148883133
2019-02-01 12:00:00,-0.0004181271118778307,-0.003276503105406947,-0.02101626743792462,0.0179578877558658,0.5601831662393318,1.0,0.48009180252176814,-0.03132016165244711,-0.030253704535249226
2019-02-01 12:30:00,0.0008937501337507037,-0.0004294376224458496,-0.019455904104172972,0.019217540158323804,0.5446312159084139,0.8555530576371976,0.6185176858790663,-0.030013489208633115,-0.028945593525180002
2019-02-01 13:00:00,-0.0014060183383963754,-0.00092783393125484,-0.02174795388976103,0.02105888334373112,0.5672720531548638,1.0,0.9518510192123995,-0.03229785802399909,-0.03123247729056866
2019-02-01 13:30:00,0.001887895713168719,0.0034573978233012337,-0.01847933998601059,0.022102750932383352,0.5269635693806172,0.6487411977854707,0.8347647518075564,-0.029031169123438616,-0.02796219196579275
2019-02-01 14:00:00,0.005401588139942515,0.007531988075823559,-0.014331174884045672,0.021937742364111362,0.48605034583687806,0.0,0.5495803992618239,-0.025412243053986927,-0.024339281680596403
2019-02-01 14:30:00,0.003447305100164666,0.006261115987807209,-0.015877801444402206,0.022245883263232655,0.5060736625760014,0.2465266663347938,0.29842262137342185,-0.027170236753100374,-0.02609921082299893
2019-02-01 15:00:00,0.00320343709881854,0.006153860334795036,-0.014552011614244797,0.020793184101874213,0.5073654913995087,0.26243163639962763,0.16965276757814082,-0.02727990080036069,-0.02620899560365242
2019-02-01 15:30:00,-0.0029685953064236825,0.001116723508684636,-0.020238488939400612,0.021561358063716278,0.5744825440826931,1.0,0.5029861009114742,-0.03338187521003699,-0.03231768791307277
2019-02-01 16:00:00,0.002326414905578611,0.006245057952991351,-0.013182776164501697,0.019495461125338592,0.5103059621498546,0.27428489615912516,0.5122388441862512,-0.028156323910350167,-0.02708638360175697
2019-02-01 16:30:00,0.0011517995570311523,0.005376886411625037,-0.013443035584760232,0.01889613150413896,0.5222793541838794,0.23689455595459102,0.5037264840379058,-0.029249634379570177,-0.0281808977387783
2019-02-01 17:00:00,0.005891616991676063,0.010237801358723653,-0.007886190279017713,0.018102706375298924,0.46805139171252824,0.0,0.17039315070457245,-0.024420576596947297,-0.02334652345958166
2019-02-01 17:30:00,0.004896326214696822,0.009424967863091327,-0.00827268589291541,0.017687463283486974,0.47734881102457166,0.08735618383335,0.10808357992931406,-0.025192046995029305,-0.02411884319927704
2019-02-01 18:00:00,0.0028536756204631253,0.007527180450658921,-0.009590547233836677,0.017135405998272124,0.5001957615107853,0.5927637390993441,0.22670664097756504,-0.027060547976096583,-0.02598940128537619
2019-02-01 18:30:00,0.002307403612228587,0.006635681158099871,-0.008596686455068503,0.015247317648504892,0.5056713129773877,0.6937365807305449,0.4579521678877467,-0.027499154739096143,-0.026428490927533077
2019-02-01 19:00:00,0.004610548094297284,0.008669803345136895,-0.005065690815479806,0.013710786551815353,0.4748579555363286,0.18092977324113477,0.48914336435700817,-0.025081911648401345,-0.024008586600384296
2019-02-01 19:30:00,0.0012775792659174279,0.005377579043526426,-0.0077199213858692994,0.013112857830458357,0.5166676124206131,1.0,0.6248887846572267,-0.028265765765765782,-0.0271959459459461
2019-02-01 20:00:00,0.0003615809158548089,0.004522659395733708,-0.008010508180612885,0.012555062656361759,0.527835469429774,1.0,0.7269765910803785,-0.029140414041404106,-0.028071557155715632
2019-02-01 20:30:00,0.002623680285848806,0.00691176187835274,-0.005535873753846454,0.012439078242182513,0.495471861345433,0.3891067038473237,0.7963689012824414,-0.026841096199391012,-0.025769707905717976
