timestamp,ema50_dist_zec_usd_30m,ema200_dist_zec_usd_30m,lower_bb_dist_zec_usd_30m,width_bb_zec_usd_30m,rsi_zec_usd_30m,stoch_rsi_fastk_zec_usd_30m,stoch_rsi_fastd_zec_usd_30m,kijun_dist_zec_usd_30m,tenkan_dist_zec_usd_30m
2019-02-06 15:00:00,0.012620863752663913,0.00322022380532605,-0.008439662897598676,0.011690395356187943,0.4643444868776489,1.0,0.6666666666666663,0.024427317490901324,0.024427317490901324
2019-02-06 15:30:00,0.01630958838641461,0.0071034224096651055,-0.00425457269992624,0.011341839511491232,0.42135307034458186,0.5868253298865312,0.8622751099621767,0.028832509137819873,0.028832509137819873
2019-02-06 16:00:00,0.009826713784474972,0.0003682944268483812,-0.009765601543755054,0.010181736422677135,0.492232337644038,1.0,0.8622751099621767,0.022675785424235873,0.022675785424235873
2019-02-06 16:30:00,0.009234039283058326,0.0007257354556693407,-0.010210778190713254,0.010988627446848908,0.49461331908740097,1.0,0.8622751099621767,0.022457264957264966,0.022457264957264966
2019-02-06 17:00:00,0.005382982636402689,-0.001388033762944274,-0.014484137243465534,0.013200866687267875,0.5343525610324457,1.0,0.9999999999999996,0.01877834316251148,0.01877834316251148
2019-02-06 17:30:00,0.009385614874963366,0.003214711810320958,-0.010239195933063772,0.013501327674326866,0.48479788421671993,0.5614610604519479,0.8538203534839823,0.02322249545600341,0.02322249545600341
2019-02-06 18:00:00,0.011741830921037755,0.006023440365372057,-0.007462304713273915,0.01349545414255824,0.45558009792929677,0.0,0.520487020150649,0.02609683921602257,0.02609683921602257
2019-02-06 18:30:00,0.014502066507801059,0.008856997886969253,-0.0043324712088288475,0.013159698392571278,0.42328382725439845,0.0,0.18715368681731565,0.029496557659208333,0.029496557659208333
2019-02-06 19:00:00,0.013576986629475707,0.008430522398591211,-0.004473277845180035,0.012878318915079236,0.4281035044508927,0.043393644930945136,0.014464548310314738,0.029120158289782205,0.029120158289782205
2019-02-06 19:30:00,0.009601030783005227,0.004926200849646012,-0.007984363808800077,0.012930336196048208,0.47404684719904366,0.8252263377090954,0.28953999421334653,0.025481119540525565,0.025481119540525565
2019-02-06 20:00:00,0.010515089464542937,0.006311150186399939,-0.0065214506155854,0.012833950294612878,0.4591214743115513,0.7059794136801204,0.5248664654400534,0.02684549356223176,0.02684549356223176
2019-02-06 20:30:00,0.011814172411159118,0.00800984699595908,-0.004914271089858979,0.012904145205324834,0.43941601096761174,0.31779401089227405,0.6163332540938297,0.028655574186336352,0.028655574186336352
2019-02-06 21:00:00,0.008932728514536858,0.005525980137108366,-0.0069627001268161015,0.012497658081519569,0.4738209964666836,0.9950841467152675,0.6729525237625538,0.02609683921602257,0.02609683921602257
2019-02-06 21:30:00,0.0006246295759828602,-0.001159768490958557,-0.015539508412487746,0.014500816496530062,0.5686828158026376,1.0000000000000002,0.7709593858691802,0.0176733304976604,0.0176733304976604
2019-02-06 22:00:00,0.0004570315886422982,3.7258536018880406e-05,-0.01610462409197666,0.016272611627782325,0.5701961111431207,1.0000000000000002,0.9983613822384223,0.017521849150488045,0.017521849150488045
2019-02-06 22:30:00,0.0038853098308002654,0.004037751946752266,-0.01212157789267565,0.016224909511668203,0.5227884186911963,0.6375007177062675,0.8791669059020889,0.021169892656693445,0.021169892656693445
2019-02-06 23:00:00,0.00024641655595569745,0.0014808284337544109,-0.01575712603736157,0.01736188619827932,0.5624338047597253,0.9194573577478367,0.8523193584847012,0.017478577048204214,0.017478577048204214
2019-02-06 23:30:00,-0.0003554864350576725,0.0017790965312212137,-0.015967969836504725,0.017873871416225887,0.5690116099577462,0.9750145783497959,0.8439908846012998,0.016851544902035664,0.016851544902035664
2019-02-07 00:00:00,-0.0007903508222909528,0.001883583474864725,-0.01545197769746498,0.01745397236120332,0.5742405172384287,1.0,0.9648239786992105,0.016376380628717158,0.016376380628717158
2019-02-07 00:30:00,-0.00016764292020188254,0.003199976898663026,-0.014521734140805265,0.01782260262966648,0.5645179022296779,0.811035598483401,0.928683392277732,0.01700282671994202,0.01700282671994202
2019-02-07 01:00:00,-0.0012419329880325458,0.0029298860787816405,-0.015652797084216963,0.018701652895721878,0.5785617390055636,1.0,0.9370118661611333,0.015858525815217295,0.015858525815217295
2019-02-07 01:30:00,-0.0012543411024404927,0.003437065282794416,-0.015019208064122602,0.018563777507744784,0.579388588730835,1.0,0.9370118661611333,0.01579383106544685,0.01579383106544685
2019-02-07 02:00:00,-0.0007364077174214501,0.004509693734422449,-0.014496101006532314,0.019101170776327968,0.5701527756931064,0.3789249045758635,0.7929749681919541,0.01629003483136504,0.01629003483136504
2019-02-07 03:00:00,-0.0012577629667214207,0.004551333742274455,-0.015018103711071817,0.01967239064716638,0.5786440896190475,0.9499351215742727,0.7762866753833784,0.015707584216000603,0.015707584216000603
2019-02-07 03:30:00,-0.0030178086927283854,0.0033467191522471573,-0.017075532711569585,0.02056340745738005,0.6062553577660598,1.0,0.7762866753833784,0.013792372881355819,0.013792372881355819
2019-02-07 04:00:00,-0.0021073360900736304,0.004861484841533814,-0.01610806570283907,0.02108813525354445,0.5880698488031472,0.49628231780860643,0.815405813127626,0.014630733020928322,0.014630733020928322
2019-02-07 04:30:00,-0.0029995193629389627,0.004504424503763094,-0.01655509280853562,0.021187177134278496,0.6038213605188123,0.9325810757156089,0.8096211311747381,0.013599101866169416,0.013599101866169416
2019-02-07 05:00:00,-0.008750303888810818,-0.0002361621821330706,-0.021845943081024943,0.021851039374682482,0.682968833449594,1.0,0.8096211311747381,0.007389473684210612,0.007389473684210612
2019-02-07 06:00:00,-0.00844725311925254,0.0007699027013701176,-0.02081958482001789,0.021808110361566855,0.683436921923079,1.0,0.9775270252385359,0.007347059071197037,0.007347059071197037
2019-02-07 06:30:00,-0.008997606225659482,0.0011728243209434552,-0.021195539165514976,0.02259456576008401,0.6941363656036637,1.0,0.9999999999999996,0.006414840365120078,0.006414840365120078
2019-02-07 07:00:00,-0.008023558750138826,0.0025296554881604205,-0.01933487489255914,0.022049806297042798,0.6767806482142634,0.8078312969910764,0.9359437656636918,0.007071451120698624,0.007071451120698624
2019-02-07 07:30:00,-0.007528349486764285,0.0026773430604223325,-0.01702710940572627,0.019846851305611448,0.6715310103716796,0.0,0.6026104323303584,0.007262240559087196,0.007262240559087196
2019-02-07 08:00:00,-0.011131203631277065,-0.0005384708005512495,-0.019691713053037074,0.019348958748918937,0.7218701509822432,1.0,0.6026104323303584,0.003144588163770168,0.003144588163770168
2019-02-07 08:30:00,-0.008518694720632713,0.0027292848156434957,-0.01722331742616634,0.020098254620753684,0.6608991679146544,0.0,0.3333333333333329,0.005442091107749292,0.005442091107749292
2019-02-07 09:30:00,-0.00986300676546814,0.0021366085792129397,-0.01876761789207515,0.02107951326197328,0.6831121646369538,0.3643207900662405,0.4547735966887465,0.0036706099504990597,0.0036706099504990597
2019-02-07 10:00:00,-0.008537477297762774,0.0035720145205666576,-0.01662918557181725,0.02033395203733368,0.6571726966841221,0.0,0.12144026335541318,0.004661025845598354,0.004661025845598354
2019-02-07 10:30:00,-0.010616546064897703,0.002113867150445481,-0.018696066103325304,0.02098391296355658,0.6898273271230039,0.5047282121551744,0.2896830007404713,0.0021151832460732933,0.0021151832460732933
2019-02-07 11:00:00,-0.013809622314350678,6.0320394944524125e-05,-0.02235023110177936,0.022663131080787817,0.7312872380265651,1.0000000000000002,0.5015760707183912,-0.0016898940165234189,-0.0016898940165234189
