timestamp,ema50_dist_etc_usd_6h,ema200_dist_etc_usd_6h,upper_bb_dist_etc_usd_6h,lower_bb_dist_etc_usd_6h,width_bb_etc_usd_6h,rsi_etc_usd_6h,stoch_rsi_fastk_etc_usd_6h,stoch_rsi_fastd_etc_usd_6h,kijun_dist_etc_usd_6h,tenkan_dist_etc_usd_6h
2019-01-03 13:00:00,-1.21,6.76,6.87,-1.94,8.6,46.83,0.0,12.89,-22.69,-22.1
2019-01-03 19:00:00,-0.86,7.02,7.26,-1.87,8.9,46.29,0.0,-0.0,-22.45,-21.86
2019-01-04 01:00:00,-3.18,4.34,4.62,-4.29,8.9,51.14,47.72,15.91,-24.36,-23.78
2019-01-04 07:00:00,-0.89,6.7,6.93,-2.34,9.06,46.94,13.26,20.33,-22.6,-22.01
2019-01-04 13:00:00,-1.34,6.09,6.34,-3.01,9.19,47.95,34.2,31.73,-23.0,-22.41
2019-01-04 19:00:00,-4.46,2.52,2.74,-6.24,9.14,54.34,100.0,49.15,-25.57,-25.01
2019-01-05 01:00:00,-4.34,2.44,2.87,-6.2,9.22,54.44,100.0,78.07,-25.62,-25.05
2019-01-05 07:00:00,-3.19,3.49,4.02,-5.11,9.18,52.11,68.98,89.66,-24.83,-24.25
2019-01-05 13:00:00,-2.83,3.71,4.32,-4.82,9.16,51.56,55.67,74.88,-24.64,-24.07
2019-01-05 19:00:00,-0.64,5.97,6.52,-2.41,8.75,46.84,0.0,41.55,-22.96,-22.37
2019-01-06 01:00:00,-1.62,4.8,5.37,-3.28,8.56,49.24,31.47,29.05,-23.77,-23.19
2019-01-06 07:00:00,-2.75,3.44,4.05,-4.3,8.37,52.04,98.68,43.38,-24.73,-24.16
2019-01-06 13:00:00,-7.4,-1.8,-0.46,-9.15,9.12,61.73,100.0,76.72,-28.56,-28.02
2019-01-06 19:00:00,-6.6,-1.24,0.58,-8.84,9.83,60.28,90.26,96.31,-28.16,-27.61
2019-01-07 01:00:00,-3.31,2.08,4.05,-5.72,9.85,52.59,26.82,72.36,-25.73,-25.16
2019-01-07 07:00:00,-0.55,4.92,6.82,-3.25,9.89,47.31,0.0,39.03,-23.63,-23.05
2019-01-07 13:00:00,-1.09,4.26,5.83,-3.86,9.6,48.47,8.04,11.62,-24.08,-23.5
2019-01-07 19:00:00,5.45,11.28,13.17,1.41,10.96,38.48,0.0,2.68,-18.89,-18.27
2019-01-08 01:00:00,4.36,10.21,12.17,-0.38,11.85,40.17,11.97,6.67,-19.58,-18.97
2019-01-08 07:00:00,1.13,6.78,8.72,-3.66,12.08,46.0,75.31,29.09,-22.04,-21.45
2019-01-08 13:00:00,3.95,9.83,12.15,-1.42,12.88,41.87,33.97,40.42,-19.74,-19.13
2019-01-08 19:00:00,3.33,9.23,11.77,-2.32,13.45,42.75,56.74,55.34,-20.11,-19.5
2019-01-09 01:00:00,1.86,7.68,10.18,-3.98,13.73,45.36,89.01,59.9,-21.19,-20.59
2019-01-09 07:00:00,0.88,6.61,9.16,-4.96,13.82,47.16,100.0,81.91,-21.92,-21.33
2019-01-09 13:00:00,2.02,7.83,10.49,-4.08,14.12,45.09,60.85,83.29,-20.97,-20.37
2019-01-09 19:00:00,3.25,9.17,11.71,-3.3,14.4,42.9,3.34,54.73,-19.92,-19.31
2019-01-10 01:00:00,1.59,7.42,9.6,-5.0,14.27,46.21,77.73,47.31,-21.15,-20.55
2019-01-10 07:00:00,11.0,17.66,20.96,1.98,17.03,34.02,0.0,27.02,-13.51,-12.85
2019-01-10 13:00:00,16.43,23.88,29.0,4.08,21.39,29.52,0.0,25.91,-8.75,-8.06
2019-01-10 19:00:00,14.49,22.23,28.28,0.4,24.38,31.59,12.41,4.14,-9.81,-9.12
2019-01-11 01:00:00,12.62,20.58,26.89,-2.61,26.3,33.77,25.44,12.62,-10.87,-10.19
2019-01-11 07:00:00,11.2,19.35,25.41,-4.79,27.38,35.38,100.0,45.95,-11.64,-10.96
2019-01-11 13:00:00,10.45,18.81,23.16,-5.52,26.35,35.97,100.0,75.15,-11.9,-11.23
2019-01-11 19:00:00,11.6,20.35,22.92,-4.52,25.12,34.33,62.64,87.55,-10.6,-9.92
2019-01-12 01:00:00,9.49,18.32,19.48,-6.3,24.18,37.58,100.0,87.55,-11.98,-11.31
2019-01-12 07:00:00,6.61,15.34,15.49,-8.65,23.34,42.44,100.0,87.55,-14.08,-13.43
2019-01-12 13:00:00,6.56,15.42,14.28,-8.35,21.98,42.14,96.27,98.76,-13.9,-13.25
2019-01-12 19:00:00,8.32,17.51,16.21,-7.06,22.25,39.29,61.17,85.81,-12.21,-11.54
2019-01-13 01:00:00,7.59,16.89,15.27,-7.79,22.22,40.15,52.88,70.11,-12.55,-11.88
2019-01-13 07:00:00,8.53,18.1,15.46,-6.86,21.41,38.37,0.0,38.02,-11.5,-10.83
2019-01-13 13:00:00,15.12,25.69,22.83,-2.13,22.62,30.71,0.0,17.63,-5.63,-4.91
2019-01-13 19:00:00,14.62,25.54,22.27,-3.21,23.27,30.63,0.0,-0.0,-5.55,-4.83
2019-01-14 01:00:00,11.84,22.79,18.43,-5.5,22.48,35.22,48.28,16.09,-7.44,-6.73
2019-01-14 07:00:00,12.84,24.22,18.11,-4.3,20.96,33.61,38.59,28.96,-6.18,-5.46
2019-01-14 13:00:00,7.89,18.94,11.27,-7.61,18.55,42.5,100.0,62.29,-10.03,-9.34
2019-01-14 19:00:00,8.89,20.24,10.72,-5.87,16.19,40.71,84.96,74.52,-8.89,-8.19
2019-01-15 01:00:00,8.04,19.47,6.89,-4.51,11.26,41.71,91.09,92.02,-9.32,-8.63
2019-01-15 07:00:00,9.75,21.58,8.52,-2.89,11.09,38.88,59.28,78.45,-7.56,-6.85
2019-01-15 13:00:00,10.48,22.64,9.76,-2.19,11.52,37.42,0.0,50.12,-6.58,-5.87
2019-01-15 19:00:00,11.89,24.49,11.84,-1.25,12.43,35.13,0.0,19.76,-4.98,-4.25
2019-01-16 01:00:00,9.71,22.29,9.97,-3.23,12.77,38.92,57.53,19.18,-6.49,-5.78
2019-01-16 07:00:00,7.78,20.28,8.09,-4.81,12.69,42.32,100.0,52.51,-7.87,-7.17
2019-01-16 13:00:00,7.16,19.72,7.43,-5.19,12.48,43.02,100.0,85.84,-8.15,-7.45
2019-01-16 19:00:00,7.93,20.74,8.36,-4.43,12.54,41.2,76.99,92.33,-7.21,-6.5
2019-01-17 01:00:00,8.63,21.69,9.0,-3.74,12.41,39.52,14.7,63.9,-6.3,-5.59
2019-01-17 07:00:00,7.02,20.01,6.59,-4.6,11.08,42.72,91.39,61.03,-7.44,-6.74
2019-01-17 13:00:00,3.09,15.58,1.96,-7.52,9.75,51.16,100.0,68.7,-10.74,-10.06
2019-01-17 19:00:00,2.37,14.74,1.11,-7.95,9.38,52.44,100.0,97.13,-11.28,-10.6
2019-01-18 01:00:00,4.53,17.19,2.68,-5.48,8.28,47.45,61.36,87.12,-9.25,-8.55
2019-01-18 07:00:00,5.89,18.8,3.62,-3.8,7.43,44.44,17.69,59.68,-7.85,-7.15
2019-01-18 13:00:00,6.04,19.06,3.97,-3.2,7.14,43.71,0.0,26.35,-7.51,-6.8
2019-01-18 19:00:00,4.53,17.4,2.67,-4.08,6.79,46.86,36.12,17.94,-8.66,-7.96
2019-01-19 01:00:00,3.06,15.73,1.57,-5.28,6.98,50.02,100.0,45.37,-9.84,-9.15
2019-01-19 07:00:00,-0.64,11.43,-1.11,-8.96,8.27,57.86,100.0,78.71,-13.1,-12.43
2019-01-19 13:00:00,0.75,12.89,0.67,-7.81,8.8,54.28,74.7,91.57,-11.85,-11.18
2019-01-19 19:00:00,3.47,15.94,3.56,-5.19,8.82,48.1,11.24,61.98,-9.35,-8.66
2019-01-20 01:00:00,2.72,15.07,2.99,-5.77,8.88,49.46,13.95,33.3,-9.91,-9.23
2019-01-20 07:00:00,5.76,18.55,6.28,-2.83,8.96,43.35,0.0,8.4,-7.04,-6.33
2019-01-20 13:00:00,7.58,20.73,8.53,-1.14,9.33,40.06,0.0,4.65,-5.17,-4.44
2019-01-20 19:00:00,7.15,20.37,8.36,-1.2,9.23,40.37,3.33,1.11,-5.29,-4.57
2019-01-21 01:00:00,5.65,18.76,7.08,-2.38,9.25,43.33,34.76,12.7,-6.41,-5.69
2019-01-21 07:00:00,4.49,17.49,6.09,-3.35,9.31,45.62,100.0,46.03,-7.27,-6.57
2019-01-21 13:00:00,4.95,18.05,6.76,-2.89,9.47,44.31,76.4,70.39,-6.69,-5.98
2019-01-21 19:00:00,5.93,19.22,8.07,-2.01,9.78,41.95,30.15,68.85,-5.61,-4.89
2019-01-22 01:00:00,5.27,18.54,7.63,-2.46,9.84,43.13,32.02,46.19,-6.0,-5.28
2019-01-22 07:00:00,5.53,18.89,8.18,-2.27,10.15,42.13,4.76,22.31,-5.57,-4.85
2019-01-22 13:00:00,2.94,15.96,5.33,-4.56,9.85,48.82,100.0,45.59,-7.77,-7.07
2019-01-22 19:00:00,3.2,16.23,5.23,-4.15,9.33,47.87,86.15,63.64,-7.43,-6.72
2019-01-23 01:00:00,2.25,15.11,4.26,-4.95,9.25,50.2,100.0,95.38,-8.19,-7.49
2019-01-23 07:00:00,2.2,15.0,4.31,-4.91,9.25,50.1,98.77,94.97,-8.16,-7.46
2019-01-23 13:00:00,2.12,14.86,4.35,-4.87,9.24,50.09,95.11,97.96,-8.16,-7.46
2019-01-23 19:00:00,3.29,16.16,5.6,-3.75,9.26,46.17,0.0,64.63,-6.99,-6.28
2019-01-24 01:00:00,4.56,17.62,6.84,-2.61,9.25,42.28,0.0,31.7,-5.67,-4.96
2019-01-24 07:00:00,3.0,15.85,4.01,-3.28,7.26,47.02,60.59,20.2,-6.97,-6.26
2019-01-24 13:00:00,3.22,16.09,3.19,-2.36,5.53,46.0,47.59,36.06,-6.65,-5.93
2019-01-24 19:00:00,2.06,14.73,1.78,-3.24,5.06,49.6,100.0,69.4,-7.62,-6.92
2019-01-25 01:00:00,2.74,15.47,1.91,-2.15,4.06,47.1,65.82,71.14,-6.9,-6.19
2019-01-25 07:00:00,1.27,13.73,0.66,-3.55,4.27,51.82,100.0,88.61,-8.19,-7.49
2019-01-25 13:00:00,1.08,13.43,0.63,-3.47,4.16,52.28,100.0,88.61,-8.32,-7.62
2019-01-25 19:00:00,1.45,13.77,1.07,-2.79,3.89,50.71,69.61,89.87,-7.94,-7.23
2019-01-26 01:00:00,1.0,13.18,0.8,-3.12,3.97,52.2,98.4,89.34,-8.31,-7.61
2019-01-26 07:00:00,0.68,12.73,0.68,-3.43,4.17,53.28,100.0,89.34,-8.57,-7.87
2019-01-26 13:00:00,1.7,13.81,1.8,-2.32,4.13,48.84,0.0,66.13,-7.58,-6.88
2019-01-26 19:00:00,2.28,14.42,2.38,-1.43,3.79,46.3,0.0,33.33,-6.97,-6.26
2019-01-27 01:00:00,2.66,14.82,2.82,-0.86,3.64,44.5,0.0,-0.0,-6.52,-5.81
2019-01-27 07:00:00,4.31,16.69,4.79,0.68,4.0,38.64,0.0,-0.0,-4.86,-4.14
2019-01-27 13:00:00,4.46,16.89,5.33,0.45,4.75,37.69,0.0,-0.0,-4.56,-3.83
2019-01-27 19:00:00,3.8,16.16,4.9,-0.38,5.17,40.13,28.31,9.44,-5.02,-4.3
2019-01-28 01:00:00,7.73,20.71,9.93,2.19,7.3,29.89,0.0,9.44,-1.14,-0.38
2019-01-28 07:00:00,11.53,25.24,15.62,3.73,10.84,23.8,0.0,9.44,2.79,3.57
2019-01-28 13:00:00,12.33,26.44,17.87,2.72,13.74,22.37,0.0,-0.0,3.99,4.78
2019-01-28 19:00:00,9.33,23.26,15.35,-0.82,15.08,31.44,51.06,17.02,1.56,2.34
2019-01-29 01:00:00,9.74,23.92,16.49,-1.23,16.47,30.25,86.84,45.97,2.31,3.09
2019-01-29 07:00:00,9.15,23.44,16.27,-2.41,17.47,31.0,95.18,77.69,2.11,2.89
2019-01-29 13:00:00,7.98,22.26,15.23,-3.89,18.09,34.06,100.0,94.01,1.31,2.09
2019-01-29 19:00:00,8.68,23.23,16.06,-3.72,18.63,32.14,49.66,81.61,2.31,3.09
2019-01-30 01:00:00,7.91,22.49,15.25,-4.74,18.99,33.85,94.44,81.37,1.88,2.66
2019-01-30 07:00:00,7.83,22.53,14.86,-5.0,18.92,33.37,77.47,73.86,2.11,2.89
2019-01-30 13:00:00,4.27,18.5,10.44,-7.96,18.17,45.55,100.0,90.64,-1.1,-0.35
2019-01-30 19:00:00,4.89,19.24,10.47,-7.22,17.41,43.42,84.15,87.21,-0.32,0.44
2019-01-31 01:00:00,4.31,18.6,9.03,-7.38,16.28,44.77,93.62,92.59,-0.7,0.06
2019-01-31 07:00:00,6.47,21.13,10.26,-5.05,14.92,38.84,44.93,74.23,1.6,2.38
2019-01-31 13:00:00,5.99,20.67,8.81,-5.02,13.57,39.65,11.97,50.17,1.38,2.16
2019-01-31 19:00:00,5.19,19.8,6.99,-5.17,12.05,41.77,49.38,35.43,0.82,1.59
2019-02-01 01:00:00,6.17,20.98,6.93,-3.66,10.42,38.72,0.0,20.45,1.99,2.77
2019-02-01 07:00:00,4.7,19.34,4.7,-4.46,9.15,43.36,100.0,49.79,0.77,1.54
2019-02-01 13:00:00,5.29,20.05,4.44,-3.3,7.69,41.22,53.82,51.27,1.55,2.32
2019-02-01 19:00:00,4.76,19.47,2.45,-2.62,5.07,42.5,81.41,78.41,1.22,1.99
2019-02-02 01:00:00,5.0,19.78,2.48,-2.08,4.55,41.23,54.06,63.1,1.65,2.43
2019-02-02 07:00:00,4.34,19.04,2.01,-2.37,4.39,43.22,93.35,76.27,1.18,1.96
2019-02-02 13:00:00,4.8,19.6,2.44,-1.34,3.76,41.16,0.0,49.14,1.83,2.6
2019-02-02 19:00:00,2.42,16.82,0.43,-3.52,4.01,50.15,100.0,64.45,-0.39,0.37
2019-02-03 01:00:00,3.24,17.72,1.4,-2.49,3.91,46.91,63.93,54.64,0.53,1.29
2019-02-03 07:00:00,4.07,18.67,2.36,-1.47,3.82,43.75,28.85,64.26,1.5,2.27
2019-02-03 13:00:00,4.33,18.99,2.8,-1.12,3.89,42.4,13.82,35.53,1.93,2.71
2019-02-03 19:00:00,4.67,19.39,3.33,-0.64,3.92,40.8,0.0,14.22,2.44,3.23
2019-02-04 01:00:00,4.96,19.76,3.9,-0.35,4.18,39.31,0.0,4.61,2.93,3.72
2019-02-04 07:00:00,4.55,19.3,3.71,-0.66,4.31,40.4,24.43,8.14,2.71,3.49
2019-02-04 13:00:00,4.34,19.08,3.31,-0.7,3.95,40.53,39.42,21.28,2.68,3.46
2019-02-04 19:00:00,4.87,19.72,3.86,-0.21,4.0,38.03,0.0,21.28,3.4,4.19
2019-02-05 01:00:00,4.43,19.22,3.22,-0.47,3.65,39.5,58.88,32.77,3.13,3.92
2019-02-05 07:00:00,4.08,18.82,3.04,-0.79,3.79,40.55,100.0,52.96,2.95,3.74
2019-02-05 13:00:00,4.03,18.77,3.15,-0.82,3.92,40.05,80.22,79.7,3.07,3.86
2019-02-05 19:00:00,4.18,18.95,3.37,-0.67,3.99,38.71,26.72,68.98,3.39,4.18
2019-02-06 01:00:00,8.21,23.69,8.54,2.09,6.12,26.33,0.0,35.65,7.72,8.54
2019-02-06 07:00:00,9.29,25.11,10.63,2.01,8.1,23.73,0.0,8.91,9.18,10.01
2019-02-06 13:00:00,6.76,22.3,8.4,-0.68,8.75,34.6,66.59,22.2,6.92,7.73
2019-02-06 19:00:00,5.89,21.36,7.64,-1.66,9.03,37.37,91.07,52.56,6.29,7.1
2019-02-07 01:00:00,5.73,21.23,7.61,-1.95,9.29,37.17,98.56,85.41,6.36,7.17
2019-02-07 07:00:00,4.74,20.12,6.55,-2.86,9.23,40.86,100.0,96.55,5.56,6.37
2019-02-07 13:00:00,2.92,17.98,4.64,-4.46,9.1,48.09,100.0,99.52,3.84,4.63
2019-02-07 19:00:00,2.75,17.74,3.96,-4.3,8.27,48.31,100.0,100.0,3.79,4.58
2019-02-08 01:00:00,1.61,16.35,2.51,-5.15,7.76,52.64,100.0,100.0,2.71,3.49
2019-02-08 07:00:00,0.27,14.67,1.18,-6.41,7.8,57.54,100.0,100.0,1.36,2.13
2019-02-08 13:00:00,-5.59,7.64,-3.09,-13.3,11.12,72.56,100.0,100.0,-4.79,-4.07
2019-02-08 19:00:00,-4.49,8.59,-0.95,-13.05,13.01,68.45,83.05,94.35,-3.87,-3.14
2019-02-09 01:00:00,-3.87,9.03,0.48,-12.95,14.33,66.4,69.09,84.05,-3.4,-2.67
2019-02-09 07:00:00,-4.3,8.26,0.81,-13.82,15.64,67.76,68.04,73.39,-4.02,-3.29
2019-02-09 13:00:00,-1.09,11.72,4.46,-10.93,15.91,55.58,0.0,45.71,-0.84,-0.08
2019-02-09 19:00:00,-2.53,9.89,3.38,-12.3,16.41,59.34,29.18,32.41,-2.38,-1.64
2019-02-10 01:00:00,-1.49,10.87,4.76,-11.34,16.65,56.09,4.2,11.13,-1.41,-0.65
2019-02-10 07:00:00,0.09,12.53,6.6,-9.8,16.67,51.3,0.0,11.13,0.18,0.94
2019-02-10 13:00:00,-0.65,11.56,6.01,-10.35,16.72,53.35,25.51,9.9,-0.58,0.17
2019-02-10 19:00:00,-4.64,6.79,2.36,-14.15,17.55,63.01,100.0,41.84,-4.77,-4.05
2019-02-11 01:00:00,-3.08,8.32,4.19,-12.12,16.98,58.41,60.66,62.06,-3.33,-2.59
2019-02-11 07:00:00,-1.76,9.61,5.35,-9.77,15.46,54.8,29.82,63.49,-2.09,-1.35
2019-02-11 13:00:00,-2.16,8.98,4.79,-9.29,14.41,55.93,26.7,39.06,-2.58,-1.83
