timestamp,ema50_dist_etc_usd_15m,ema200_dist_etc_usd_15m,upper_bb_dist_etc_usd_15m,lower_bb_dist_etc_usd_15m,width_bb_etc_usd_15m,rsi_etc_usd_15m,stoch_rsi_fastk_etc_usd_15m,stoch_rsi_fastd_etc_usd_15m,kijun_dist_etc_usd_15m,tenkan_dist_etc_usd_15m
2018-12-20 18:30:00,,,2.517207837864466,-3.134939948859261,5.669659440196799,54.61305245225169,0.0,29.03777455736569,-14.568592464980822,-14.775733710699557
2018-12-20 18:45:00,,,4.480293033294291,-1.4397496686129219,5.831389735077906,45.72325887297052,0.0,9.473903143468002e-15,-12.945663531870444,-13.156739811912221
2018-12-20 19:00:00,,,3.080430872999229,-2.6996375363671166,5.76908426513318,51.80211364145951,21.495717191235205,7.165239063745077,-14.119454065644065,-14.327684314695688
2018-12-20 19:15:00,,,2.9534357046489212,-2.6377177707169186,5.582341249137435,52.259940469980634,52.51065155639181,24.668789582542345,-14.211425982370873,-14.419433231732427
2018-12-20 19:30:00,,,3.236879006992699,-2.288097511742737,5.498890291968298,50.898195197293404,58.21210895586771,44.07282590116492,-13.970466749277154,-14.179058240396525
2018-12-20 19:45:00,,,3.2772782518291077,-2.1105082580287204,5.3565372750418785,50.58507119394066,74.37737709595547,61.70004586940501,-13.917131638768353,-14.12585244885307
2018-12-20 20:00:00,,,3.591531258985703,-1.678949356356474,5.220556902079351,48.83784584892533,0.0,44.196495350607734,-13.627975449946096,-13.837397362527993
2018-12-20 20:15:00,,,2.412250477500044,-2.751212687517235,5.172229116076784,54.740583850411184,100.0,58.125792365318496,-14.633371587835075,-14.840355766866132
2018-12-20 20:30:00,-1.0917890246903261,,2.4682032928261544,-2.51824020530258,4.987691341504308,54.36006952224326,93.55359617736477,64.51786539245494,-14.577352145025035,-14.784472151587236
2018-12-20 20:45:00,-0.7655604663552196,,2.7772015245381754,-2.180315533464716,4.942765719925983,52.57663533883411,63.33991935552008,85.63117184429495,-14.322589933976438,-14.530327649684283
2018-12-20 21:00:00,1.011802147658214,,4.731908442652011,-0.6484634024375047,5.272717582780237,43.33689776240295,0.0,52.29783851096162,-12.752387734584458,-12.963932640750663
2018-12-20 21:15:00,1.5014717155889867,,5.4214650189664315,-0.4337846988653249,5.712782064452274,41.03795102177358,0.0,21.11330645184003,-12.276508371064555,-12.489207118037271
2018-12-20 21:30:00,2.1125680184908457,,6.326231004900196,-0.14824495710643593,6.280472601479175,38.300740558496805,0.0,4.736951571734001e-15,-11.673840673437807,-11.888000678526744
2018-12-20 21:45:00,2.0796743891220215,,6.518456677261164,-0.5129832699590442,6.826459346852445,38.09803019185139,0.0,4.736951571734001e-15,-11.628869041305146,-11.843138086853223
2018-12-20 22:00:00,1.0339377649497994,,5.484302197013768,-1.6914232977384702,7.042174911615866,44.28990262326556,100.0,33.333333333333336,-12.49763680285686,-12.709799390820297
2018-12-20 22:15:00,0.9485514921390159,,5.351211531313194,-1.9352919898766086,7.164142843505923,44.57058769558885,100.0,66.66666666666667,-12.538056144623855,-12.75012072983811
2018-12-20 22:30:00,0.3344188339934995,,4.3640568270030045,-2.5279823571415894,6.829343270024542,48.210837201554,100.0,100.0,-13.058315244615137,-13.269118383703448
2018-12-20 22:45:00,0.10850142125644613,,3.3867735183236602,-2.462536773769519,5.822403893990867,49.538228775796625,100.0,100.0,-13.250239493523274,-13.460577283518681
2018-12-20 23:00:00,0.5348190737376468,,2.9769867296980834,-1.6452990048215321,4.591712101312185,46.92340584655291,50.1779643023388,83.39265476744627,-12.861894402142093,-13.073173792988035
2018-12-20 23:15:00,-0.38694016261709985,,1.755211224367903,-2.4695561491409945,4.239911168632909,52.59038555311232,100.0,83.39265476744627,-13.674514029924989,-13.88382310274796
2018-12-20 23:30:00,0.7946294590478686,,2.807972920509627,-1.3213872221058964,4.0988933613640945,45.792262602073464,0.0,50.05932143411294,-12.622448765548633,-12.83430872821093
