timestamp,ema50_dist_xrp_usd_30m,ema200_dist_xrp_usd_30m,lower_bb_dist_xrp_usd_30m,width_bb_xrp_usd_30m,rsi_xrp_usd_30m,stoch_rsi_fastk_xrp_usd_30m,stoch_rsi_fastd_xrp_usd_30m,kijun_dist_xrp_usd_30m,tenkan_dist_xrp_usd_30m
2019-02-02 05:00:00,-0.0025723530008874285,0.0022850726375411856,-0.006106728688496155,0.008407867314536506,0.5486296661609572,0.9837139932179035,0.8773967967033985,-0.04410828025477698,-0.040589171974522165
2019-02-02 05:30:00,-0.0015550152994713295,0.0031288195783465422,-0.005137107751760017,0.00827423585511243,0.5337786322629885,0.5128612834481882,0.7150172245194613,-0.043194134523429906,-0.03967166082244156
2019-02-02 06:00:00,0.003423826785484474,0.007658112048341437,-0.0002886791742618966,0.007917617048920966,0.4619559846073971,0.0,0.4988584255553644,-0.03828900993271378,-0.034748478051906284
2019-02-02 06:30:00,0.007883047355493611,0.013285313007437072,0.0026119247750626684,0.010589218569608365,0.4073550865343687,0.0,0.1709537611493966,-0.03370677998841021,-0.0301493786620306
2019-02-02 07:00:00,0.004962269810154574,0.01079787557506795,-0.0007676951345614302,0.011507857764697486,0.44728537079592257,0.28264309380425046,0.09421436460141734,-0.03631284916201116,-0.032765042059975436
2019-02-02 07:30:00,0.005574366096984917,0.011784256808264226,-0.0007881128493946177,0.012503623833816821,0.43746053134984003,0.2381316284238346,0.1735915740760289,-0.035507712082262,-0.03195694087403578
2019-02-02 08:00:00,0.0031874465634225135,0.009544091173630642,-0.0032984996378815357,0.012802610872461938,0.4711418688605577,1.0000000000000002,0.5069249074093622,-0.037672330875280435,-0.03412952869509445
2019-02-02 08:30:00,0.00275352341462054,0.008840484499308188,-0.0038468947557178668,0.01265578036750592,0.4759688992913646,1.0000000000000002,0.7460438761412789,-0.037980769230769096,-0.03443910256410243
2019-02-02 09:00:00,0.0021825772528114573,0.008356924477168404,-0.0043972896862017885,0.01272901304192248,0.4835829776578848,1.0,1.0000000000000007,-0.03844305622296962,-0.03490309146243775
2019-02-02 09:30:00,0.004292098121300603,0.010695413026108325,-0.0026135995146769897,0.013255448509353921,0.45023630085458743,0.2769967884925261,0.7589989294975095,-0.03625096326740296,-0.032702928332905
2019-02-02 10:00:00,0.003999867860838835,0.009646108167826295,-0.0028238402854577904,0.012427556393863066,0.45252680321187383,0.06868757480085497,0.4485614544311278,-0.03637472710928458,-0.03282714781045304
2019-02-02 10:30:00,-0.0026780672754471713,0.0031631055455396684,-0.009566166770028861,0.012770156362084858,0.5577053022899762,1.0,0.4485614544311278,-0.042889030612244805,-0.03936543367346923
2019-02-02 11:00:00,-0.00309220210516592,0.0028131519469398736,-0.010162484260417437,0.013023493197051086,0.5649234788075781,1.0,0.689562524933619,-0.04340759154794904,-0.03988590368741418
2019-02-02 11:30:00,-0.001411580211661323,0.004520046853106585,-0.00855184152845545,0.013098293195943847,0.5366293624342127,0.753293115426007,0.9177643718086698,-0.04185022026431706,-0.03832279895294621
2019-02-02 12:00:00,-0.0011111438287163544,0.004789647012682474,-0.008298811071689727,0.013111463222122288,0.5321271454799814,0.7082090448514105,0.8205007200924733,-0.04160546650488528,-0.03807714413436347
2019-02-02 12:30:00,-0.001741269891862296,0.004258179420485675,-0.008986960530887322,0.013276530855533656,0.5434704160176186,0.3458700832294662,0.6024574145022953,-0.042278238672622814,-0.03875239310784928
2019-02-02 13:00:00,-0.0018871609330206596,0.0041417677523150065,-0.009220403666437837,0.013396188601023649,0.5472317890915286,0.4605589125061508,0.5048793468623433,-0.04249210450760843,-0.03896704628832093
2019-02-02 13:30:00,-6.622729469563104e-05,0.005906797070553971,-0.007428049866974207,0.013344997494906788,0.5103583053334236,0.0,0.26880966524520644,-0.04074784276126553,-0.03721636305528908
