timestamp,ema50_dist_ltc_usd_6h,ema200_dist_ltc_usd_6h,upper_bb_dist_ltc_usd_6h,lower_bb_dist_ltc_usd_6h,width_bb_ltc_usd_6h,rsi_ltc_usd_6h,stoch_rsi_fastk_ltc_usd_6h,stoch_rsi_fastd_ltc_usd_6h,kijun_dist_ltc_usd_6h,tenkan_dist_ltc_usd_6h
2019-01-02 07:00:00,-5.72,2.23,1.03,-8.22,9.6,59.35,100.0,96.61,18.2,21.94
2019-01-02 13:00:00,-6.41,1.19,0.42,-9.34,10.22,61.0,100.0,96.61,17.01,20.71
2019-01-02 19:00:00,-7.23,-0.02,-0.25,-10.72,11.08,62.93,100.0,100.0,15.61,19.27
2019-01-03 01:00:00,-5.58,1.5,1.59,-9.47,11.51,58.95,46.88,82.29,17.38,21.1
2019-01-03 07:00:00,-3.56,3.48,3.69,-7.67,11.6,54.23,0.0,48.96,19.72,23.51
2019-01-03 13:00:00,-1.14,5.96,6.22,-5.44,11.61,49.13,0.0,15.63,22.65,26.54
2019-01-03 19:00:00,-2.35,4.52,4.91,-6.51,11.51,51.78,19.17,6.39,21.04,24.88
2019-01-04 01:00:00,-3.93,2.63,3.31,-8.1,11.69,55.24,62.26,27.14,18.89,22.65
2019-01-04 07:00:00,-2.47,4.04,4.79,-6.8,11.71,52.09,48.48,43.3,20.56,24.39
2019-01-04 13:00:00,-1.69,4.75,5.57,-6.11,11.71,50.51,22.57,44.44,21.44,25.29
2019-01-04 19:00:00,-3.03,3.16,4.07,-7.5,11.78,53.66,66.55,45.87,19.64,23.43
2019-01-05 01:00:00,-7.18,-1.55,0.25,-11.86,12.86,62.07,100.0,63.04,14.15,17.77
2019-01-05 07:00:00,-8.24,-3.0,-0.19,-13.17,13.91,64.39,100.0,88.85,12.43,16.0
2019-01-05 13:00:00,-10.47,-5.76,-1.45,-16.01,15.94,68.5,100.0,100.0,9.18,12.64
2019-01-05 19:00:00,-8.37,-3.86,1.17,-13.73,15.89,63.27,64.73,88.24,11.32,14.85
2019-01-06 01:00:00,-10.5,-6.49,-0.51,-15.78,16.62,67.21,79.98,81.57,8.21,11.64
2019-01-06 07:00:00,-14.62,-11.3,-3.29,-20.85,19.97,73.35,100.0,81.57,2.51,5.76
2019-01-06 13:00:00,-18.1,-15.53,-4.77,-25.81,24.84,77.77,100.0,93.33,-2.56,0.53
2019-01-06 19:00:00,-16.21,-14.11,-0.99,-25.25,27.93,73.81,72.69,90.9,-1.09,2.04
2019-01-07 01:00:00,-14.77,-13.12,1.73,-24.49,29.59,71.24,38.16,70.28,-0.1,3.06
2019-01-07 07:00:00,-12.67,-11.4,4.81,-22.89,30.45,66.69,0.0,36.95,1.75,4.98
2019-01-07 13:00:00,-12.03,-11.14,6.02,-22.51,31.09,66.28,0.0,12.72,1.92,5.15
2019-01-07 19:00:00,-11.03,-10.47,7.52,-21.73,31.48,64.68,0.0,-0.0,2.56,5.81
2019-01-08 01:00:00,-11.82,-11.64,6.89,-22.38,31.72,66.69,30.59,10.2,1.09,4.29
2019-01-08 07:00:00,-14.45,-14.72,4.27,-24.62,32.16,71.32,100.0,43.53,-2.6,0.49
2019-01-08 13:00:00,-12.63,-13.28,6.46,-22.14,31.03,67.17,37.57,56.05,-1.11,2.02
2019-01-08 19:00:00,-12.28,-13.3,6.75,-20.91,29.77,67.41,41.18,59.58,-1.29,1.84
2019-01-09 01:00:00,-12.6,-13.98,6.28,-20.41,28.72,68.72,43.82,40.86,-2.22,0.88
2019-01-09 07:00:00,-12.18,-13.92,6.3,-18.71,26.67,68.85,40.54,41.85,-2.31,0.79
2019-01-09 13:00:00,-9.91,-11.97,7.92,-14.56,23.25,62.47,0.0,28.12,-0.24,2.92
2019-01-09 19:00:00,-8.63,-10.95,8.03,-11.1,19.43,59.6,0.0,13.51,0.79,3.99
2019-01-10 01:00:00,-9.18,-11.73,6.41,-10.21,16.95,61.48,20.31,6.77,-0.22,2.94
2019-01-10 07:00:00,1.8,-0.98,19.28,0.84,16.76,39.96,0.0,6.77,11.92,15.47
2019-01-10 13:00:00,7.77,5.08,28.21,4.62,20.26,33.86,0.0,6.77,18.83,22.6
2019-01-10 19:00:00,5.47,3.02,26.41,1.46,21.9,37.15,11.91,3.97,16.54,20.23
2019-01-11 01:00:00,6.74,4.49,29.3,1.0,24.58,35.72,6.71,6.21,18.25,22.0
2019-01-11 07:00:00,6.37,4.34,29.84,-1.31,27.26,35.91,33.56,17.39,18.12,21.87
2019-01-11 13:00:00,5.81,3.98,29.18,-3.43,28.89,36.49,79.92,40.06,17.77,21.5
2019-01-11 19:00:00,9.3,7.71,33.99,-2.33,31.35,32.73,0.0,37.83,22.08,25.94
2019-01-12 01:00:00,7.48,6.15,31.88,-5.48,33.01,35.48,73.14,51.02,20.38,24.2
2019-01-12 07:00:00,8.43,7.36,33.34,-6.19,34.8,34.19,38.81,37.32,21.83,25.69
2019-01-12 13:00:00,8.22,7.4,33.17,-7.73,36.28,34.06,35.46,49.14,21.97,25.84
2019-01-12 19:00:00,7.31,6.73,31.95,-9.6,37.38,35.34,94.98,56.42,21.28,25.13
2019-01-13 01:00:00,5.13,4.72,28.6,-12.12,37.62,39.55,100.0,76.81,19.05,22.83
2019-01-13 07:00:00,5.9,5.68,27.98,-11.74,36.74,38.15,74.61,89.86,20.21,24.02
2019-01-13 13:00:00,12.35,12.48,34.81,-7.35,37.07,30.74,0.0,58.2,28.09,32.15
2019-01-13 19:00:00,13.41,13.96,34.8,-7.23,36.94,29.41,0.0,24.87,29.93,34.05
2019-01-14 01:00:00,10.77,11.63,29.36,-9.23,35.06,33.66,41.93,13.98,27.41,31.45
2019-01-14 07:00:00,11.2,12.4,26.92,-8.18,32.09,32.79,38.65,26.86,28.43,32.5
2019-01-14 13:00:00,4.0,5.24,15.61,-12.77,27.98,45.59,100.0,60.19,20.3,24.12
2019-01-14 19:00:00,4.31,5.66,12.52,-10.73,23.04,44.92,95.88,78.17,20.86,24.69
2019-01-15 01:00:00,3.84,5.29,6.52,-7.42,14.01,45.48,99.19,98.35,20.49,24.31
2019-01-15 07:00:00,5.28,6.91,6.67,-5.33,11.92,43.01,79.86,91.64,22.42,26.3
2019-01-15 13:00:00,4.49,6.23,5.84,-5.9,11.74,44.2,46.11,75.05,21.71,25.57
2019-01-15 19:00:00,7.27,9.26,8.31,-3.24,11.27,39.78,0.0,41.99,25.29,29.26
2019-01-16 01:00:00,6.72,8.89,7.61,-3.63,11.02,40.33,9.68,18.6,24.98,28.94
2019-01-16 07:00:00,5.29,7.57,5.89,-4.69,10.51,42.91,70.85,26.84,23.55,27.47
2019-01-16 13:00:00,4.66,7.05,4.84,-4.93,9.77,43.87,92.65,57.72,23.03,26.93
2019-01-16 19:00:00,5.23,7.78,5.54,-4.29,9.77,42.5,66.46,76.65,23.96,27.89
2019-01-17 01:00:00,7.06,9.85,7.42,-2.61,9.79,39.03,0.0,53.04,26.46,30.46
2019-01-17 07:00:00,7.28,10.28,7.83,-2.47,10.02,38.23,0.0,22.15,27.06,31.09
2019-01-17 13:00:00,5.71,8.82,6.33,-3.81,10.01,41.6,59.69,19.9,25.48,29.46
2019-01-17 19:00:00,3.18,6.28,3.78,-5.98,9.87,47.38,100.0,53.23,22.63,26.52
2019-01-18 01:00:00,4.63,7.89,4.82,-4.33,9.13,44.14,64.6,74.76,24.58,28.53
2019-01-18 07:00:00,5.18,8.59,5.1,-3.6,8.63,42.72,49.04,71.21,25.48,29.46
2019-01-18 13:00:00,6.68,10.31,6.84,-1.91,8.54,39.58,0.0,37.88,27.6,31.64
2019-01-18 19:00:00,5.16,8.87,5.28,-2.56,7.73,42.9,42.64,30.56,26.03,30.03
2019-01-19 01:00:00,3.57,7.31,3.8,-3.61,7.4,46.5,100.0,47.55,24.31,28.25
2019-01-19 07:00:00,-1.24,2.24,-0.46,-7.98,7.84,57.0,100.0,80.88,18.47,22.22
2019-01-19 13:00:00,-0.72,2.72,0.25,-7.64,8.2,55.76,92.86,97.62,19.06,22.83
2019-01-19 19:00:00,0.49,3.96,1.54,-6.51,8.26,52.72,69.62,87.49,20.53,24.35
2019-01-20 01:00:00,-0.88,2.48,0.4,-7.96,8.69,55.69,87.56,83.35,18.85,22.61
2019-01-20 07:00:00,3.31,6.89,4.7,-3.99,8.66,46.29,0.0,52.39,24.04,27.97
2019-01-20 13:00:00,6.68,10.54,8.35,-1.12,9.15,40.55,0.0,29.19,28.41,32.48
2019-01-20 19:00:00,6.06,10.06,8.06,-1.76,9.52,41.33,5.14,1.71,27.96,32.01
2019-01-21 01:00:00,5.78,9.91,8.08,-2.1,9.88,41.42,5.75,3.63,27.91,31.96
2019-01-21 07:00:00,3.98,8.13,6.33,-3.74,9.94,45.18,80.72,30.54,25.92,29.91
2019-01-21 13:00:00,4.74,9.03,7.21,-3.08,10.08,43.42,61.82,49.43,27.08,31.11
2019-01-21 19:00:00,4.22,8.58,6.79,-3.56,10.19,44.27,76.33,72.96,26.66,30.67
2019-01-22 01:00:00,4.15,8.6,6.89,-3.5,10.22,44.07,70.48,69.55,26.78,30.79
2019-01-22 07:00:00,4.62,9.19,7.59,-2.94,10.29,42.67,0.0,48.94,27.58,31.63
2019-01-22 13:00:00,0.57,4.94,3.59,-6.61,10.36,52.86,100.0,56.83,22.66,26.55
2019-01-22 19:00:00,1.32,5.72,4.34,-5.87,10.29,50.86,80.37,60.12,23.64,27.56
2019-01-23 01:00:00,1.02,5.4,4.15,-6.07,10.32,51.47,86.36,88.91,23.34,27.25
2019-01-23 07:00:00,-0.76,3.48,2.58,-7.71,10.56,55.86,100.0,88.91,21.13,24.97
2019-01-23 13:00:00,-0.3,3.9,3.22,-7.0,10.42,54.53,73.4,86.59,21.67,25.53
2019-01-23 19:00:00,0.53,4.74,4.2,-6.04,10.33,52.03,23.3,65.57,22.71,26.6
2019-01-24 01:00:00,2.66,7.01,6.5,-4.02,10.4,46.2,0.0,32.23,25.45,29.42
2019-01-24 07:00:00,0.57,4.81,3.75,-5.72,9.56,51.58,55.73,26.34,22.92,26.82
2019-01-24 13:00:00,-0.74,3.37,2.0,-6.8,9.02,54.86,100.0,51.91,21.28,25.12
2019-01-24 19:00:00,-2.31,1.62,0.51,-8.48,9.36,58.7,100.0,85.24,19.24,23.02
2019-01-25 01:00:00,-2.38,1.43,0.3,-8.61,9.3,59.08,100.0,100.0,19.04,22.82
2019-01-25 07:00:00,-0.87,2.94,2.1,-7.25,9.6,54.35,36.95,78.98,20.84,24.67
2019-01-25 13:00:00,-0.89,2.84,2.21,-6.89,9.31,54.52,3.51,46.82,20.77,24.59
2019-01-25 19:00:00,-2.07,1.53,1.25,-7.73,9.28,57.83,73.53,38.0,19.24,23.02
2019-01-26 01:00:00,-2.81,0.63,0.78,-8.19,9.31,60.01,100.0,59.01,18.19,21.94
2019-01-26 07:00:00,-4.36,-1.15,-0.18,-9.88,10.22,64.16,100.0,91.18,16.09,19.77
2019-01-26 13:00:00,-3.03,0.09,1.42,-8.34,10.11,59.52,51.86,83.95,17.55,21.28
2019-01-26 19:00:00,-2.01,1.05,2.51,-6.93,9.66,56.19,0.0,50.62,18.69,22.45
2019-01-27 01:00:00,-1.61,1.39,2.83,-5.96,8.93,55.0,0.0,17.29,19.1,22.88
2019-01-27 07:00:00,-0.24,2.75,3.83,-3.72,7.54,50.52,0.0,-0.0,20.74,24.56
2019-01-27 13:00:00,-0.94,1.98,3.12,-4.25,7.41,52.75,24.72,8.24,19.85,23.65
2019-01-27 19:00:00,0.48,3.42,4.54,-2.62,7.08,48.2,0.0,8.24,21.59,25.44
2019-01-28 01:00:00,4.68,7.87,9.51,0.94,8.15,38.0,0.0,8.24,26.9,30.92
2019-01-28 07:00:00,5.15,8.48,10.66,0.61,9.52,36.76,0.0,-0.0,27.72,31.77
2019-01-28 13:00:00,5.42,8.9,11.57,0.15,10.79,35.86,0.0,-0.0,28.32,32.39
2019-01-28 19:00:00,3.22,6.7,9.48,-2.16,11.23,42.36,52.67,17.56,25.81,29.8
2019-01-29 01:00:00,5.08,8.75,11.89,-0.66,11.88,38.19,35.78,29.49,28.33,32.39
2019-01-29 07:00:00,4.42,8.16,11.56,-1.69,12.62,39.67,58.58,49.01,27.74,31.78
2019-01-29 13:00:00,3.15,6.91,10.33,-3.17,13.03,43.18,100.0,64.79,26.34,30.34
2019-01-29 19:00:00,2.88,6.69,9.94,-3.67,13.19,43.66,100.0,86.19,26.15,30.15
2019-01-30 01:00:00,1.79,5.57,8.54,-4.8,13.09,46.92,100.0,100.0,24.91,28.87
2019-01-30 07:00:00,2.12,5.95,8.83,-4.63,13.18,45.74,83.73,94.58,25.42,29.4
2019-01-30 13:00:00,-0.4,3.29,6.02,-7.02,13.1,53.52,100.0,94.58,22.31,26.19
2019-01-30 19:00:00,-0.15,3.5,5.99,-6.78,12.82,52.73,91.99,91.91,22.6,26.49
2019-01-31 01:00:00,-1.3,2.24,4.36,-7.79,12.36,56.23,100.0,97.33,21.13,24.97
2019-01-31 07:00:00,0.91,4.52,5.71,-5.34,11.03,48.98,30.88,74.29,23.89,27.82
2019-01-31 13:00:00,1.35,4.98,5.38,-4.63,9.98,47.58,0.0,43.63,24.49,28.44
2019-01-31 19:00:00,0.7,4.29,4.09,-4.98,9.11,49.54,22.68,17.85,23.73,27.65
2019-02-01 01:00:00,2.04,5.71,4.83,-3.46,8.23,45.37,0.0,7.56,25.48,29.45
2019-02-01 07:00:00,-0.99,2.51,1.53,-6.29,8.01,54.45,100.0,40.89,21.71,25.57
2019-02-01 13:00:00,-2.64,0.68,-0.21,-7.99,8.12,58.88,100.0,66.67,19.55,23.34
2019-02-01 19:00:00,-3.04,0.13,-0.26,-8.75,8.89,60.16,100.0,100.0,18.9,22.67
2019-02-02 01:00:00,-3.05,-0.0,0.29,-8.92,9.63,60.5,100.0,100.0,18.74,22.5
2019-02-02 07:00:00,-4.21,-1.36,-0.23,-10.2,10.52,63.83,100.0,100.0,17.11,20.82
2019-02-02 13:00:00,-3.51,-0.78,0.87,-9.38,10.71,61.49,52.62,84.21,17.78,21.52
2019-02-02 19:00:00,-7.26,-4.9,-1.76,-13.75,13.0,70.35,100.0,84.21,12.85,16.42
2019-02-03 01:00:00,-6.34,-4.17,-0.09,-12.96,13.77,67.52,71.29,74.64,13.65,17.25
2019-02-03 07:00:00,-4.67,-2.64,1.97,-11.11,13.7,61.72,2.57,57.95,15.44,19.1
2019-02-03 13:00:00,-3.04,-1.09,3.78,-9.19,13.33,56.55,0.0,24.62,17.27,20.98
2019-02-03 19:00:00,-3.01,-1.17,3.83,-8.7,12.85,56.77,1.59,1.38,17.16,20.87
2019-02-04 01:00:00,-3.18,-1.46,3.69,-8.52,12.52,57.58,9.41,3.67,16.8,20.5
2019-02-04 07:00:00,-3.21,-1.61,3.61,-8.06,11.93,58.03,28.68,13.22,16.6,20.3
2019-02-04 13:00:00,-4.26,-2.83,2.67,-9.01,12.05,61.46,100.0,46.03,15.12,18.77
2019-02-04 19:00:00,-3.98,-2.67,3.08,-8.57,11.98,60.92,88.5,72.39,15.27,18.92
2019-02-05 01:00:00,-4.03,-2.87,3.15,-8.58,12.06,61.57,100.0,96.17,15.01,18.65
2019-02-05 07:00:00,-3.79,-2.75,3.33,-7.87,11.46,61.13,87.79,92.1,15.11,18.76
2019-02-05 13:00:00,-3.29,-2.36,3.58,-6.66,10.4,59.24,0.0,62.6,15.55,19.22
2019-02-05 19:00:00,-4.36,-3.59,2.21,-7.06,9.51,63.44,100.0,62.6,14.05,17.67
2019-02-06 01:00:00,0.49,1.31,6.64,-1.11,7.54,44.87,0.0,33.33,19.86,23.66
2019-02-06 07:00:00,1.33,2.19,7.49,-0.06,7.28,42.55,0.0,33.33,20.93,24.76
2019-02-06 13:00:00,0.44,1.3,6.59,-0.98,7.36,45.52,14.21,4.74,19.89,23.69
2019-02-06 19:00:00,-0.17,0.67,5.95,-1.62,7.4,47.61,24.19,12.8,19.15,22.93
2019-02-07 01:00:00,-1.49,-0.71,4.47,-2.85,7.26,52.1,100.0,46.13,17.51,21.24
2019-02-07 07:00:00,-1.62,-0.9,4.25,-3.05,7.27,52.74,100.0,74.73,17.28,20.99
2019-02-07 13:00:00,-0.75,-0.06,5.15,-2.28,7.32,49.75,58.61,86.2,18.27,22.02
2019-02-07 19:00:00,-1.09,-0.44,4.2,-2.56,6.71,51.11,68.39,75.67,17.81,21.55
2019-02-08 01:00:00,-2.75,-2.2,2.03,-4.18,6.28,57.03,100.0,75.67,15.71,19.38
2019-02-08 07:00:00,-12.37,-12.26,-5.18,-16.55,12.75,76.75,100.0,89.46,3.66,6.94
2019-02-08 13:00:00,-23.11,-23.72,-10.52,-32.63,28.19,86.56,100.0,100.0,-10.16,-7.31
2019-02-08 19:00:00,-21.67,-22.94,-5.51,-34.25,35.87,84.51,94.22,98.07,-9.52,-6.65
2019-02-09 01:00:00,-20.7,-22.59,-1.93,-35.32,41.03,84.01,91.37,95.2,-9.37,-6.49
2019-02-09 07:00:00,-22.84,-25.34,-1.98,-39.05,46.64,86.14,95.73,93.77,-12.89,-10.12
2019-02-09 13:00:00,-19.4,-22.54,3.87,-37.26,49.38,76.71,0.0,62.37,-9.89,-7.03
2019-02-09 19:00:00,-20.94,-24.6,3.5,-39.44,52.34,78.93,23.5,39.74,-12.57,-9.8
2019-02-10 01:00:00,-18.25,-22.52,8.01,-37.7,53.68,72.9,0.0,7.83,-10.42,-7.58
2019-02-10 07:00:00,-17.8,-22.55,9.42,-37.43,54.49,73.2,2.25,8.58,-10.72,-7.89
2019-02-10 13:00:00,-21.91,-27.0,5.3,-41.05,56.44,78.24,88.56,30.27,-16.16,-13.5
2019-02-10 19:00:00,-21.56,-27.22,6.92,-41.08,57.88,78.72,96.5,62.44,-16.72,-14.08
2019-02-11 01:00:00,-15.32,-21.79,15.39,-35.13,56.05,63.73,0.0,61.69,-10.77,-7.94
2019-02-11 07:00:00,-14.95,-21.79,15.59,-33.19,53.49,64.02,1.92,32.81,-11.02,-8.2
2019-02-11 13:00:00,-14.82,-22.01,15.27,-31.28,50.6,64.63,6.0,2.64,-11.51,-8.71
