timestamp,ema50_dist_omg_btc_12h,ema200_dist_omg_btc_12h,lower_bb_dist_omg_btc_12h,width_bb_omg_btc_12h,rsi_omg_btc_12h,stoch_rsi_fastk_omg_btc_12h,stoch_rsi_fastd_omg_btc_12h,kijun_dist_omg_btc_12h,tenkan_dist_omg_btc_12h
2018-12-30 13:00:00,0.04027718977302741,0.13536748730550796,-0.037819803381802464,0.16513311426927235,0.44950701357970724,0.0,0.4844671541726522,-0.0681198910081744,-0.14713896457765652
2018-12-31 01:00:00,0.03328044549063969,0.12921030568601388,-0.04709648454780302,0.16935365246981257,0.45941422693728,0.13985087329393703,0.19775077860396453,-0.07317073170731725,-0.1517615176151762
2018-12-31 13:00:00,0.05117233966613899,0.15215734617251986,-0.03530651744323843,0.1771157996317487,0.4302296884818666,0.0,0.046616957764645715,-0.05524861878453058,-0.1353591160220995
2019-01-01 01:00:00,0.03540604589399887,0.13553298545248849,-0.05297167755058119,0.18103156174833587,0.45677482280593373,0.8548524469981237,0.3315677734306869,-0.0681198910081744,-0.14713896457765652
2019-01-01 13:00:00,0.02595161225817577,0.12413752852738424,-0.06386725825711437,0.18250497470881416,0.47265005017071365,1.0,0.6182841489993746,-0.07567567567567579,-0.15405405405405403
2019-01-02 01:00:00,-0.0035251541227558914,0.07763413178208922,-0.08577061472172176,0.16407223196192378,0.5272089297217204,1.0,0.9516174823327078,-0.10236220472440949,-0.17847769028871385
2019-01-02 13:00:00,-0.013333898768409957,0.050198706102472235,-0.0870818229855892,0.13985976104499512,0.5456183172076271,1.0,1.0,-0.11168831168831173,-0.18701298701298696
2019-01-03 01:00:00,-0.00033766771238685767,0.04089000410227506,-0.061679477786485526,0.10364686376207687,0.5184435254219195,0.6941273869435995,0.8980424623145332,-0.10000000000000009,-0.1763157894736842
2019-01-03 13:00:00,-0.0003244258413128698,0.03313722419997567,-0.05813722419997558,0.09242982116450767,0.5184435254219196,0.6275806883016667,0.7739026917484222,-0.10000000000000009,-0.1763157894736842
2019-01-04 01:00:00,-0.022533434606847424,0.01023814958350866,-0.0804180981696272,0.09395305814831457,0.563796738817822,1.0,0.7739026917484222,-0.12082262210796935,-0.19537275064267356
2019-01-04 13:00:00,-0.004440498770204138,0.027619121244518485,-0.0632212154853562,0.09248669677721788,0.5225729436761312,0.09105018024113642,0.5728769561809344,-0.10471204188481686,-0.18062827225130884
2019-01-05 01:00:00,-0.03808265280157852,-0.002393906864280093,-0.0996262951559217,0.1024588232131188,0.5875307910719375,1.0,0.6970167267470454,-0.13636363636363635,-0.20959595959595945
2019-01-05 13:00:00,-0.024770863796290565,0.012247789691859134,-0.0889741324028569,0.10526003068892022,0.5583141756427135,0.5771056336600513,0.5560519379670625,-0.12531969309462931,-0.19948849104859334
