timestamp,ema50_dist_ltc_btc_12h,ema200_dist_ltc_btc_12h,lower_bb_dist_ltc_btc_12h,width_bb_ltc_btc_12h,rsi_ltc_btc_12h,stoch_rsi_fastk_ltc_btc_12h,stoch_rsi_fastd_ltc_btc_12h,kijun_dist_ltc_btc_12h,tenkan_dist_ltc_btc_12h
2018-09-18 02:00:00,0.04320135883576803,0.077987177351867,-0.049478929682730155,0.12567472395644683,0.4518729048485952,0.11016236689114199,0.036720788963713905,0.2244800382500598,0.25908438919435794
2018-09-18 14:00:00,0.021891263751069534,0.056464591726523405,-0.06820723792364058,0.12540814136732123,0.4909824948438989,0.5622682834959282,0.22414355012902332,0.20051564514238818,0.23444275166998696
2018-09-19 02:00:00,0.044356092371657274,0.07969863551818412,-0.047749025440199766,0.12544372195675912,0.4499870666947919,0.11735919637107027,0.2632632822527134,0.22903419316136753,0.2637672465506897
2018-09-19 14:00:00,0.024878259133119585,0.0569914096950217,-0.06420413803915814,0.1216342049730929,0.4850648929219224,0.8783368412726829,0.5193214403798937,0.2073070123747791,0.24142604596346495
2018-09-20 02:00:00,0.02297511308847522,0.05483471187526767,-0.06524328364025056,0.12070618501009574,0.48694424326133046,0.9014950748195467,0.6323970374877665,0.20616978688331544,0.24025668197338979
2018-09-20 14:00:00,-0.002192587979589211,0.030134454228226915,-0.08865535454977014,0.12237042242450176,0.5359608275878941,1.0,0.9266106386974097,0.17638952687184184,0.20963481855764798
2018-09-21 02:00:00,0.0009859046033546814,0.0354050261686778,-0.08579673123780196,0.12433447038732168,0.5288742723736212,0.9175730462334414,0.9396893736843291,0.18018433179723492,0.21353686635944702
2018-09-21 14:00:00,-0.03231919294916086,0.008012217442999292,-0.11773304938605333,0.13304412274543406,0.5932109233009141,1.0,0.9725243487444801,0.13936158380602803,0.171560449338227
2018-09-22 02:00:00,-0.008600093642559092,0.022441613647899317,-0.07362056341438705,0.0985849132230749,0.5391604149698592,0.4913691825987094,0.80298074294405,0.16687549834833115,0.19985191935300128
2018-09-22 14:00:00,-0.03360989736767739,0.0006269728055006141,-0.09415175382335095,0.099428228266668,0.5852341765781299,0.8760155120321893,0.7891282315436325,0.13582437077281306,0.167923273090143
2018-09-23 02:00:00,-0.06208572813655011,-0.017319761443639226,-0.1264557268585711,0.11758918678981457,0.6342894811033297,1.0,0.7891282315436325,0.0993775488302211,0.13044644773556557
2018-09-23 14:00:00,-0.04420749067132912,0.007224398708889357,-0.11081570970113885,0.12448804848261873,0.5945274919939034,0.5820206092043578,0.8193453737455154,0.11821853509442182,0.1498198886584432
2018-09-24 02:00:00,0.005741655222835984,0.05915163160031378,-0.058680583806195674,0.11780446963872918,0.496885215061457,0.0,0.5273402030681189,0.1769301470588236,0.21019071691176472
2018-09-24 14:00:00,-0.0071922258105049375,0.046289721553656626,-0.07047339502304384,0.11819227830931815,0.5185018006196409,0.1573210656472372,0.24644722495053129,0.16145124716553294,0.19427437641723344
2018-09-25 02:00:00,0.021833051305623075,0.07631078023860072,-0.044157077832620906,0.1185617583242773,0.47012069530467426,0.0,0.05244035521574531,0.19644942770380736,0.23026162111656157
2018-09-25 14:00:00,-0.020218227639975384,0.033808670377991845,-0.08376950734789212,0.12059058090216332,0.5376500469595993,0.5428107905037923,0.2333772853836761,0.14624594382902534,0.17863936443996864
2018-09-26 02:00:00,-0.008233928141216595,0.04722625258307489,-0.07223757504684258,0.12097672152626901,0.5177533381215439,0.70536206330356,0.41605761793578366,0.15987318840579712,0.19265172101449268
2018-09-26 14:00:00,-0.010063928421666257,0.04584779863368604,-0.0740335193747611,0.12159493849847022,0.5213865592173332,0.7591641657486587,0.6691123398520032,0.15725259828287386,0.1899570718481698
2018-09-27 02:00:00,-0.023330754523254726,0.033778582927594725,-0.08653440076525165,0.12357256968075077,0.5451877741174523,1.0,0.8215087430174058,0.1406302193519653,0.17286493708941109
2018-09-27 14:00:00,-0.06992940723022467,-0.007452381910069805,-0.13191336861847114,0.1337833985843873,0.6206290165071071,1.0,0.9197213885828859,0.0828752642706132,0.11347780126849893
2018-09-28 02:00:00,-0.04352847015314032,0.022457114278169765,-0.10333819066705874,0.1310969355755461,0.5688653337773361,0.4968326475013052,0.8322775491671014,0.11154513888888884,0.14295789930555536
2018-09-28 14:00:00,-0.053147237787673274,0.016128436669337942,-0.11210957481101658,0.13470245915021486,0.5863755686182813,0.6548508690306748,0.7172278388439929,0.0978458900439394,0.12887150359018307
2018-09-29 02:00:00,-0.05774077370471875,0.012710803347016242,-0.11133846292148464,0.13048392850896134,0.5969527730285028,0.6861631286993353,0.612615548410438,0.08978723404255318,0.12058510638297859
2018-09-29 14:00:00,-0.04868419470902097,0.023261658803181984,-0.09856712504112419,0.12659544848000007,0.5807282731907828,0.22917495023251003,0.5233963159875062,0.09796355841371907,0.12899249732047147
2018-09-30 02:00:00,-0.04175135778898398,0.029675164567694257,-0.08593122664334918,0.11895228476904772,0.5686028420674303,0.0,0.30511269297728133,0.10399827567625808,0.1351977583791355
2018-09-30 14:00:00,-0.03622810372055674,0.03565647722156862,-0.07795084951594089,0.11606170522240748,0.5589909668810505,0.0,0.07639165007750293,0.10865800865800868,0.1399891774891775
2018-10-01 02:00:00,-0.036108344809249515,0.03507316701101626,-0.07392543114156824,0.1111579675095323,0.5616509726132434,0.07007057888291025,0.023356859627636336,0.10710039987031217,0.138387549983789
2018-10-01 14:00:00,-0.023242835224351777,0.048610881303193576,-0.061586811281311826,0.11091732027513078,0.5316339528389716,0.0,0.023356859627636336,0.12078774617067833,0.15246170678336957
2018-10-02 02:00:00,-0.017999077977875255,0.05307261110563677,-0.05336937962619037,0.10645778739185992,0.5204992986158917,0.0,0.023356859627636336,0.12596174983512864,0.15778193009452623
2018-10-02 14:00:00,-0.018432588671606354,0.05215232052336849,-0.05387589061887843,0.10611966348150814,0.523315238457307,0.06842831816748265,0.02280943938916047,0.12460204193654612,0.15638379624547127
2018-10-03 02:00:00,0.0023804214833866855,0.07182068932333374,-0.03544889876385371,0.10535363786169494,0.47177839947067013,0.0,0.02280943938916047,0.1485592555219195,0.1810180513510482
