timestamp,ema50_dist_neo_usd_6h,ema200_dist_neo_usd_6h,upper_bb_dist_neo_usd_6h,lower_bb_dist_neo_usd_6h,width_bb_neo_usd_6h,rsi_neo_usd_6h,stoch_rsi_fastk_neo_usd_6h,stoch_rsi_fastd_neo_usd_6h,kijun_dist_neo_usd_6h,tenkan_dist_neo_usd_6h
2018-06-06 20:00:00,,,,,,,,,-85.98,-85.92
2018-06-07 02:00:00,,,,,,,,,-86.11,-86.04
2018-06-07 08:00:00,,,,,,,,,-85.98,-85.92
2018-06-07 14:00:00,,,,,,,,,-85.92,-85.85
2018-06-07 20:00:00,,,,,,,,,-85.92,-85.86
2018-06-08 02:00:00,,,,,,,,,-85.59,-85.52
2018-06-08 08:00:00,,,,,,,,,-85.54,-85.47
2018-06-08 14:00:00,,,,,,,,,-85.68,-85.61
2018-06-08 20:00:00,,,,,,,,,-85.59,-85.52
2018-06-09 02:00:00,,,,,,,,,-85.76,-85.69
2018-06-09 08:00:00,,,,,,,,,-85.7,-85.63
2018-06-09 14:00:00,,,,,,,,,-85.46,-85.38
2018-06-09 20:00:00,,,,,,,,,-85.14,-85.07
2018-06-10 02:00:00,,,,,,,,,-84.72,-84.65
2018-06-10 08:00:00,,,,,,20.12,,,-84.6,-84.52
2018-06-10 14:00:00,,,,,,13.82,,,-83.44,-83.36
2018-06-10 20:00:00,,,,,,13.56,,,-83.37,-83.29
2018-06-11 02:00:00,,,,,,13.05,,,-83.23,-83.15
2018-06-11 08:00:00,,,,,,12.98,,,-83.21,-83.13
2018-06-11 14:00:00,,,32.32,-0.1,27.92,11.12,,,-82.65,-82.57
2018-06-11 20:00:00,,,25.49,-5.96,28.66,27.6,100.0,33.33,-83.46,-83.38
2018-06-12 02:00:00,,,26.95,-5.44,29.25,25.6,87.88,62.63,-83.15,-83.07
2018-06-12 08:00:00,,,27.63,-5.55,29.89,24.36,80.32,89.4,-82.95,-82.86
2018-06-12 14:00:00,,,29.64,-4.88,30.72,22.26,67.59,78.6,-82.56,-82.47
2018-06-12 20:00:00,,,35.09,-2.46,32.29,18.75,0.0,49.3,-81.71,-81.62
2018-06-13 02:00:00,,,35.2,-4.0,33.91,18.38,0.0,22.53,-81.61,-81.52
2018-06-13 08:00:00,,,40.16,-2.72,36.12,16.04,0.0,0.0,-80.85,-80.76
2018-06-13 14:00:00,,,44.03,-2.18,38.21,14.43,0.0,0.0,-80.19,-80.09
2018-06-13 20:00:00,,,43.1,-4.19,39.59,14.27,0.0,0.0,-80.12,-80.02
2018-06-14 02:00:00,,,34.86,-8.66,38.48,24.41,100.0,33.33,-80.89,-80.8
2018-06-14 08:00:00,,,29.83,-9.93,36.17,27.72,100.0,66.67,-81.16,-81.07
2018-06-14 14:00:00,,,24.74,-10.8,33.22,31.19,100.0,100.0,-81.43,-81.34
2018-06-14 20:00:00,,,21.58,-10.29,30.17,31.38,100.0,100.0,-81.45,-81.36
2018-06-15 02:00:00,,,22.54,-7.49,27.93,28.27,55.37,85.12,-80.9,-80.8
2018-06-15 08:00:00,,,21.07,-6.05,25.22,27.14,0.0,51.79,-80.67,-80.58
2018-06-15 14:00:00,,,19.51,-6.82,24.76,27.99,20.16,25.18,-80.73,-80.64
2018-06-15 20:00:00,,,22.44,-4.53,24.76,24.81,0.0,6.72,-80.08,-79.99
2018-06-16 02:00:00,,,20.96,-5.39,24.45,25.41,17.54,12.57,-80.13,-80.03
2018-06-16 08:00:00,,,20.09,-5.43,23.77,24.98,5.34,7.63,-80.04,-79.94
2018-06-16 14:00:00,,,18.11,-6.74,23.51,27.59,87.28,36.72,-80.21,-80.12
2018-06-16 20:00:00,,,16.22,-5.72,20.84,26.96,77.42,56.68,-80.1,-80.01
2018-06-17 02:00:00,,,13.49,-5.33,18.08,27.82,100.0,88.23,-80.16,-80.06
2018-06-17 08:00:00,,,10.55,-4.7,14.82,29.0,100.0,92.47,-80.22,-80.13
2018-06-17 14:00:00,,,7.0,-4.78,11.65,33.07,100.0,100.0,-80.46,-80.36
2018-06-17 20:00:00,,,6.36,-4.24,10.49,32.55,91.54,97.18,-80.4,-80.3
2018-06-18 02:00:00,,,9.37,-1.01,9.96,27.3,0.0,63.85,-79.69,-79.59
2018-06-18 08:00:00,,,9.3,-1.54,10.43,27.29,0.0,30.51,-79.69,-79.59
2018-06-18 14:00:00,,,2.62,-7.72,10.62,46.3,100.0,33.33,-80.99,-80.9
2018-06-18 20:00:00,,,3.17,-7.24,10.63,45.65,96.56,65.52,-80.93,-80.83
2018-06-19 02:00:00,11.72,,3.6,-6.82,10.59,44.73,91.73,96.09,-80.84,-80.75
2018-06-19 08:00:00,9.95,,2.25,-7.94,10.49,47.9,100.0,96.09,-81.08,-80.98
2018-06-19 14:00:00,10.34,,2.5,-7.01,9.73,46.19,46.08,79.27,-80.94,-80.84
2018-06-19 20:00:00,8.86,,1.06,-7.72,9.09,48.9,100.0,82.03,-81.13,-81.04
2018-06-20 02:00:00,14.48,,6.58,-2.66,9.06,37.93,0.0,48.69,-80.05,-79.96
2018-06-20 08:00:00,13.28,,5.85,-3.34,9.07,39.39,13.38,37.79,-80.17,-80.07
2018-06-20 14:00:00,9.53,,2.71,-6.22,9.09,46.71,80.08,31.15,-80.76,-80.66
2018-06-20 20:00:00,9.73,,3.38,-5.53,9.0,45.63,70.19,54.55,-80.65,-80.56
2018-06-21 02:00:00,8.74,,2.94,-5.9,8.98,47.02,100.0,83.42,-80.76,-80.67
2018-06-21 08:00:00,11.67,,6.14,-2.88,8.87,41.02,21.34,63.84,-80.16,-80.06
2018-06-21 14:00:00,12.46,,7.43,-1.94,9.13,39.04,0.0,40.45,-79.93,-79.83
2018-06-21 20:00:00,11.84,,7.34,-2.17,9.27,39.37,4.14,8.49,-79.95,-79.86
2018-06-22 02:00:00,14.3,,10.57,-0.2,10.23,34.95,0.0,1.38,-79.41,-79.31
2018-06-22 08:00:00,20.12,,18.31,3.26,13.59,28.09,0.0,1.38,-78.21,-78.11
2018-06-22 14:00:00,23.19,,23.74,3.73,17.59,25.13,0.0,-0.0,-77.48,-77.37
2018-06-22 20:00:00,24.11,,26.83,2.49,21.23,23.89,0.0,-0.0,-77.13,-77.02
2018-06-23 02:00:00,22.57,,27.05,-0.08,23.91,25.17,11.59,3.86,-77.25,-77.14
2018-06-23 08:00:00,20.05,,25.73,-2.97,25.76,28.83,100.0,37.2,-77.56,-77.46
2018-06-23 14:00:00,19.14,,25.16,-4.42,26.81,29.11,100.0,70.53,-77.59,-77.48
2018-06-23 20:00:00,17.67,,23.73,-6.06,27.38,30.9,100.0,100.0,-77.73,-77.62
2018-06-24 02:00:00,24.38,,31.65,-2.1,29.41,24.45,0.0,66.67,-76.27,-76.16
2018-06-24 08:00:00,28.46,,36.85,-0.69,31.8,21.47,0.0,33.33,-75.27,-75.15
2018-06-24 14:00:00,22.12,,29.95,-6.2,32.31,30.96,100.0,33.33,-76.32,-76.2
2018-06-24 20:00:00,23.88,,31.29,-5.37,32.45,29.01,79.42,59.81,-75.79,-75.67
2018-06-25 02:00:00,23.18,,30.89,-6.69,33.53,28.84,77.64,85.68,-75.74,-75.62
2018-06-25 08:00:00,17.98,,24.99,-10.7,33.3,36.57,100.0,85.68,-76.62,-76.5
2018-06-25 14:00:00,18.07,,23.75,-10.21,31.81,35.77,89.7,89.11,-76.46,-76.34
2018-06-25 20:00:00,18.94,,23.19,-9.0,30.05,34.18,69.06,86.25,-76.13,-76.01
2018-06-26 02:00:00,18.57,,20.62,-8.19,27.13,33.81,64.26,74.34,-76.05,-75.93
2018-06-26 08:00:00,19.38,,19.83,-6.76,24.96,32.24,0.0,44.44,-75.72,-75.61
2018-06-26 14:00:00,19.93,,18.69,-5.42,22.62,30.95,0.0,21.42,-75.45,-75.33
2018-06-26 20:00:00,21.88,,18.39,-2.6,19.46,28.46,0.0,-0.0,-74.87,-74.74
2018-06-27 02:00:00,21.71,,16.35,-1.57,16.68,27.87,0.0,-0.0,-74.72,-74.6
2018-06-27 08:00:00,20.42,,14.7,-2.29,16.0,28.9,23.61,7.87,-74.81,-74.69
2018-06-27 14:00:00,18.17,,12.59,-3.88,15.78,32.38,100.0,41.2,-75.13,-75.01
2018-06-27 20:00:00,17.23,,11.86,-4.43,15.71,32.96,100.0,74.54,-75.18,-75.06
2018-06-28 02:00:00,18.33,,13.0,-3.38,15.63,30.8,57.48,85.83,-74.79,-74.67
2018-06-28 08:00:00,16.85,,11.07,-4.01,14.57,32.83,96.76,84.75,-74.96,-74.84
2018-06-28 14:00:00,15.66,,9.08,-4.12,12.88,34.3,100.0,84.75,-75.07,-74.95
2018-06-28 20:00:00,22.98,,15.49,2.11,12.3,25.74,0.0,65.59,-73.29,-73.17
2018-06-29 02:00:00,23.62,,17.39,1.64,14.38,24.55,0.0,33.33,-72.95,-72.82
2018-06-29 08:00:00,22.72,,17.98,0.17,16.33,24.53,0.0,-0.0,-72.94,-72.81
2018-06-29 14:00:00,21.27,,17.15,-1.4,17.2,25.97,14.73,4.91,-73.07,-72.94
2018-06-29 20:00:00,14.04,,10.37,-6.99,17.07,40.93,100.0,38.24,-74.55,-74.42
2018-06-30 02:00:00,7.25,,4.23,-12.32,17.25,52.33,100.0,71.58,-76.0,-75.88
2018-06-30 08:00:00,7.21,,3.95,-11.88,16.48,51.89,98.39,99.46,-75.94,-75.82
2018-06-30 14:00:00,10.73,,6.96,-8.39,15.46,45.57,74.36,90.92,-75.05,-74.93
2018-06-30 20:00:00,7.96,,4.24,-10.28,14.98,49.61,76.15,82.97,-75.6,-75.48
2018-07-01 02:00:00,8.56,,4.75,-9.35,14.43,48.09,37.29,62.6,-75.39,-75.27
2018-07-01 08:00:00,8.28,,4.6,-9.25,14.19,48.0,38.44,50.63,-75.37,-75.26
2018-07-01 14:00:00,6.87,,3.62,-10.22,14.31,50.11,100.0,58.58,-75.63,-75.51
2018-07-01 20:00:00,5.34,,2.83,-11.39,14.85,52.58,100.0,79.48,-75.93,-75.81
2018-07-02 02:00:00,4.75,,2.97,-11.74,15.39,53.36,100.0,100.0,-76.02,-75.91
2018-07-02 08:00:00,-0.28,,-0.5,-16.54,17.53,62.2,100.0,100.0,-77.18,-77.07
2018-07-02 14:00:00,-7.93,,-4.95,-25.16,23.79,72.38,100.0,100.0,-79.0,-78.9
2018-07-02 20:00:00,-8.31,,-2.78,-27.06,28.53,73.15,100.0,100.0,-79.17,-79.06
2018-07-03 02:00:00,-11.51,,-3.23,-31.34,33.98,76.85,100.0,100.0,-80.0,-79.9
2018-07-03 08:00:00,-10.26,,0.29,-31.36,37.47,74.27,82.41,94.14,-79.81,-79.71
2018-07-03 14:00:00,-7.85,,4.42,-29.85,39.26,68.34,0.0,60.8,-79.34,-79.24
2018-07-03 20:00:00,-5.83,,7.47,-27.42,38.76,63.87,0.0,27.47,-78.94,-78.84
2018-07-04 02:00:00,-7.02,,6.72,-27.14,37.71,65.85,15.22,5.07,-79.27,-79.17
2018-07-04 08:00:00,-12.64,,1.52,-30.96,38.09,73.04,88.22,34.48,-80.64,-80.55
2018-07-04 14:00:00,-11.91,,3.14,-29.31,37.34,72.34,92.34,65.26,-80.58,-80.49
2018-07-04 20:00:00,-15.1,,0.94,-31.91,38.86,76.26,100.0,93.52,-81.42,-81.33
2018-07-05 02:00:00,-16.39,,1.18,-33.61,41.53,78.09,100.0,97.45,-81.85,-81.76
2018-07-05 08:00:00,-16.68,,2.37,-34.21,43.51,78.98,100.0,100.0,-82.06,-81.98
2018-07-05 14:00:00,-13.9,,6.38,-31.14,42.82,71.99,0.0,66.67,-81.59,-81.5
2018-07-05 20:00:00,-11.75,,9.26,-28.29,41.5,67.36,0.0,33.33,-81.23,-81.14
2018-07-06 02:00:00,-5.99,,15.84,-21.67,38.64,55.73,0.0,-0.0,-80.06,-79.96
2018-07-06 08:00:00,-6.23,,14.73,-19.64,35.24,56.42,2.95,0.98,-80.16,-80.06
2018-07-06 14:00:00,-4.79,,15.43,-16.0,31.52,54.16,0.0,0.98,-79.9,-79.8
2018-07-06 20:00:00,-4.67,,14.3,-13.38,27.55,54.28,0.93,1.29,-79.91,-79.82
2018-07-07 02:00:00,-3.47,,14.04,-9.36,22.87,52.29,0.0,0.31,-79.69,-79.59
2018-07-07 08:00:00,-2.97,,13.41,-6.84,19.6,51.55,0.0,0.31,-79.61,-79.51
2018-07-07 14:00:00,-2.77,,13.37,-6.34,19.05,51.38,0.0,-0.0,-79.59,-79.49
2018-07-07 20:00:00,-6.99,,8.14,-10.04,18.36,59.38,100.0,33.33,-80.54,-80.44
2018-07-08 02:00:00,-10.61,,4.03,-13.87,18.83,65.4,100.0,66.67,-81.39,-81.3
2018-07-08 08:00:00,-8.62,,6.23,-11.99,18.76,61.36,71.17,90.39,-81.04,-80.95
2018-07-08 14:00:00,-8.12,,6.55,-11.15,18.12,60.96,68.3,79.82,-81.01,-80.92
2018-07-08 20:00:00,-6.22,,8.16,-8.42,16.61,57.05,0.0,46.49,-80.67,-80.58
2018-07-09 02:00:00,-4.68,,9.44,-6.29,15.48,54.1,0.0,22.77,-80.39,-80.3
2018-07-09 08:00:00,-4.91,,8.92,-6.76,15.52,54.89,10.88,3.63,-80.48,-80.39
2018-07-09 14:00:00,-1.76,,12.47,-4.16,15.96,48.63,0.0,3.63,-79.85,-79.75
2018-07-09 20:00:00,1.19,,15.63,-2.13,16.63,43.69,0.0,3.63,-79.23,-79.13
2018-07-10 02:00:00,4.35,,18.81,-0.09,17.28,39.22,0.0,-0.0,-78.55,-78.44
2018-07-10 08:00:00,8.47,,23.18,2.43,18.39,34.49,0.0,-0.0,-77.63,-77.52
2018-07-10 14:00:00,6.9,,21.07,-0.15,19.21,36.8,16.31,5.44,-77.9,-77.79
2018-07-10 20:00:00,9.23,,23.97,0.48,20.94,34.11,0.0,5.44,-77.33,-77.23
2018-07-11 02:00:00,11.02,,27.24,0.19,23.78,32.11,0.0,5.44,-76.87,-76.76
2018-07-11 08:00:00,7.06,,23.03,-4.37,25.06,38.58,100.0,33.33,-77.64,-77.53
2018-07-11 14:00:00,8.36,,25.03,-4.32,26.59,36.85,73.26,57.75,-77.29,-77.18
2018-07-11 20:00:00,6.09,,22.53,-7.03,27.44,40.43,100.0,91.09,-77.72,-77.61
2018-07-12 02:00:00,9.3,,26.75,-5.3,28.95,36.52,53.08,75.45,-76.96,-76.85
2018-07-12 08:00:00,13.74,,32.95,-3.18,31.45,32.2,0.0,51.03,-75.91,-75.79
2018-07-12 14:00:00,11.8,,31.27,-6.11,33.2,34.58,28.9,27.32,-76.22,-76.1
2018-07-12 20:00:00,9.76,,28.37,-8.56,33.6,37.31,62.18,30.36,-76.57,-76.45
2018-07-13 02:00:00,6.13,,22.03,-11.19,31.51,42.89,100.0,63.69,-77.29,-77.18
2018-07-13 08:00:00,6.12,,20.08,-10.77,29.47,42.59,97.2,86.46,-77.24,-77.13
2018-07-13 14:00:00,5.02,,16.53,-10.87,26.64,44.16,100.0,99.07,-77.43,-77.32
2018-07-13 20:00:00,5.77,,15.2,-9.4,23.91,42.77,79.74,92.31,-77.22,-77.11
2018-07-14 02:00:00,7.23,,14.71,-7.29,21.21,40.38,0.0,59.91,-76.84,-76.73
2018-07-14 08:00:00,8.59,,13.29,-4.63,17.17,38.21,0.0,26.58,-76.47,-76.36
2018-07-14 14:00:00,7.01,,9.22,-4.59,13.5,40.8,43.58,14.53,-76.75,-76.64
2018-07-14 20:00:00,6.57,,6.92,-3.78,10.53,41.16,64.53,36.04,-76.79,-76.67
2018-07-15 02:00:00,5.93,,5.19,-3.6,8.72,42.05,100.0,69.37,-76.87,-76.76
2018-07-15 08:00:00,2.63,,1.98,-6.49,8.66,48.92,100.0,88.18,-77.57,-77.46
2018-07-15 14:00:00,2.76,,1.9,-6.11,8.17,48.43,93.91,97.97,-77.52,-77.41
2018-07-15 20:00:00,2.35,,1.74,-6.44,8.37,49.13,100.0,97.97,-77.59,-77.48
2018-07-16 02:00:00,3.25,,2.9,-5.42,8.42,46.89,68.33,87.41,-77.36,-77.25
2018-07-16 08:00:00,-2.43,,-1.74,-11.39,10.33,58.82,100.0,89.44,-78.63,-78.52
2018-07-16 14:00:00,-5.61,,-3.04,-15.7,13.97,64.39,100.0,89.44,-79.37,-79.27
2018-07-16 20:00:00,-5.84,,-1.84,-17.02,16.76,65.13,100.0,100.0,-79.48,-79.38
2018-07-17 02:00:00,-4.07,,1.0,-15.82,18.16,60.62,75.31,91.77,-79.13,-79.03
2018-07-17 08:00:00,-3.07,,2.53,-14.42,18.02,58.34,0.0,58.44,-78.94,-78.84
2018-07-17 14:00:00,-10.72,,-3.37,-22.32,21.74,70.39,100.0,58.44,-80.69,-80.6
2018-07-17 20:00:00,-10.9,,-1.73,-23.36,24.73,71.15,100.0,66.67,-80.83,-80.74
2018-07-18 02:00:00,-11.54,,-0.69,-24.91,27.78,72.52,100.0,100.0,-81.07,-80.98
2018-07-18 08:00:00,-9.38,,2.79,-23.39,29.19,67.12,61.94,87.31,-80.69,-80.6
2018-07-18 14:00:00,-11.5,,1.73,-25.75,31.22,70.58,64.0,75.31,-81.24,-81.15
2018-07-18 20:00:00,-4.98,,9.5,-19.79,30.88,55.81,0.0,41.98,-79.9,-79.8
2018-07-19 02:00:00,-2.84,,11.96,-17.08,29.8,52.36,0.0,21.33,-79.47,-79.37
2018-07-19 08:00:00,-5.06,,9.29,-17.78,28.28,55.89,19.38,6.46,-79.99,-79.89
2018-07-19 14:00:00,-1.26,,13.36,-13.23,26.58,49.83,0.0,6.46,-79.19,-79.09
2018-07-19 20:00:00,-0.49,,13.82,-11.21,24.7,48.75,0.0,6.46,-79.04,-78.94
2018-07-20 02:00:00,3.81,,18.46,-6.25,23.29,43.05,0.0,-0.0,-78.1,-77.99
2018-07-20 08:00:00,1.73,,15.93,-7.4,22.38,46.05,23.34,7.78,-78.52,-78.42
2018-07-20 14:00:00,6.78,,22.06,-2.66,22.53,40.2,0.0,7.78,-77.4,-77.29
2018-07-20 20:00:00,7.1,,22.9,-2.39,22.94,39.61,0.0,7.78,-77.27,-77.16
2018-07-21 02:00:00,6.81,,22.93,-2.48,23.06,39.63,0.31,0.1,-77.27,-77.16
2018-07-21 08:00:00,7.61,,24.67,-2.68,24.64,38.46,0.0,0.1,-77.04,-76.92
2018-07-21 14:00:00,1.02,,16.98,-8.96,24.95,48.67,100.0,33.44,-78.43,-78.33
2018-07-21 20:00:00,3.46,,19.88,-7.33,25.6,45.35,67.51,55.84,-77.88,-77.78
2018-07-22 02:00:00,3.04,,19.52,-8.12,26.14,45.79,71.77,79.76,-77.94,-77.84
2018-07-22 08:00:00,3.06,,19.67,-8.46,26.64,45.6,69.9,69.73,-77.91,-77.81
2018-07-22 14:00:00,3.04,,18.66,-8.7,26.06,45.45,2.8,48.16,-77.89,-77.79
2018-07-22 20:00:00,5.75,,20.64,-6.53,25.38,41.38,0.0,24.24,-77.26,-77.15
2018-07-23 02:00:00,1.84,,14.18,-9.42,23.05,47.98,100.0,34.27,-78.08,-77.98
2018-07-23 08:00:00,4.78,,15.86,-6.5,21.36,43.63,34.11,44.7,-77.41,-77.3
2018-07-23 14:00:00,5.8,,13.77,-4.08,17.02,42.05,10.1,48.07,-77.14,-77.03
2018-07-23 20:00:00,8.41,,15.69,-1.82,16.38,38.62,0.0,14.74,-76.5,-76.39
2018-07-24 02:00:00,5.87,,12.14,-4.03,15.54,42.53,41.81,17.3,-77.0,-76.89
2018-07-24 08:00:00,2.34,,6.28,-6.04,12.31,48.14,100.0,47.27,-77.75,-77.64
2018-07-24 14:00:00,1.25,,4.08,-6.47,10.68,49.82,100.0,80.6,-77.97,-77.87
2018-07-24 20:00:00,2.45,,4.24,-4.72,8.98,47.75,81.5,93.83,-77.69,-77.58
2018-07-25 02:00:00,-2.39,,-0.17,-9.63,9.94,55.57,100.0,93.83,-78.76,-78.66
2018-07-25 08:00:00,2.11,,4.01,-5.22,9.29,48.31,7.24,62.91,-77.77,-77.66
2018-07-25 14:00:00,1.89,,3.94,-5.25,9.25,48.53,10.09,39.11,-77.8,-77.69
2018-07-25 20:00:00,1.22,,3.42,-5.65,9.17,49.53,22.78,13.37,-77.93,-77.83
2018-07-26 02:00:00,-1.13,,1.4,-7.79,9.49,53.38,69.83,34.23,-78.45,-78.35
2018-07-26 08:00:00,-0.59,,2.13,-6.95,9.31,52.44,81.49,58.03,-78.34,-78.24
2018-07-26 14:00:00,0.21,6.99,2.78,-6.13,9.06,50.94,49.58,66.97,-78.17,-78.06
2018-07-26 20:00:00,4.36,11.5,7.19,-2.35,9.32,44.02,0.0,43.69,-77.22,-77.11
2018-07-27 02:00:00,3.8,10.95,6.7,-2.94,9.46,44.75,7.79,19.12,-77.31,-77.2
2018-07-27 08:00:00,4.94,12.27,8.05,-2.06,9.82,42.77,0.0,2.6,-77.02,-76.91
2018-07-27 14:00:00,3.01,10.23,6.09,-3.86,9.84,46.24,42.46,16.75,-77.42,-77.31
2018-07-27 20:00:00,2.94,10.18,6.14,-3.74,9.76,46.14,97.29,46.58,-77.4,-77.29
2018-07-28 02:00:00,3.26,10.56,6.39,-3.47,9.71,45.34,74.2,71.32,-77.3,-77.19
2018-07-28 08:00:00,3.33,10.68,6.61,-3.34,9.79,44.95,62.85,78.11,-77.26,-77.15
2018-07-28 14:00:00,2.63,9.94,5.98,-3.77,9.64,46.37,100.0,79.02,-77.39,-77.28
2018-07-28 20:00:00,0.48,7.58,3.54,-4.96,8.56,51.33,100.0,87.62,-77.86,-77.75
2018-07-29 02:00:00,0.97,8.07,4.01,-4.06,8.08,50.08,80.3,93.43,-77.74,-77.63
2018-07-29 08:00:00,1.46,8.57,4.56,-3.57,8.09,48.75,59.48,79.93,-77.62,-77.51
2018-07-29 14:00:00,2.37,9.55,5.49,-2.76,8.13,46.36,0.0,46.6,-77.4,-77.29
2018-07-29 20:00:00,1.92,9.06,5.08,-3.18,8.18,47.38,20.69,26.72,-77.48,-77.37
2018-07-30 02:00:00,2.8,10.02,5.09,-1.94,6.92,44.95,0.0,6.9,-77.26,-77.15
2018-07-30 08:00:00,3.98,11.34,6.48,-1.04,7.31,41.88,0.0,6.9,-76.96,-76.85
2018-07-30 14:00:00,6.97,14.71,10.24,0.98,8.76,35.72,0.0,-0.0,-76.24,-76.12
2018-07-30 20:00:00,5.98,13.76,9.47,-0.43,9.47,37.93,18.94,6.31,-76.4,-76.29
2018-07-31 02:00:00,6.43,14.39,9.63,-0.21,9.4,36.64,9.97,9.64,-76.25,-76.13
2018-07-31 08:00:00,9.47,17.89,13.07,1.78,10.51,31.32,0.0,9.64,-75.48,-75.36
2018-07-31 14:00:00,12.17,21.12,16.75,2.81,12.7,27.54,0.0,3.32,-74.76,-74.64
2018-07-31 20:00:00,12.37,21.66,18.24,1.55,15.18,26.8,0.0,-0.0,-74.61,-74.48
2018-08-01 02:00:00,13.69,23.46,20.88,1.21,17.71,24.9,0.0,-0.0,-74.18,-74.06
2018-08-01 08:00:00,11.25,21.1,19.02,-1.83,19.19,30.51,87.27,29.09,-74.63,-74.51
2018-08-01 14:00:00,12.58,22.88,21.03,-1.67,20.7,28.37,61.92,49.73,-74.21,-74.09
2018-08-01 20:00:00,10.33,20.67,18.77,-4.2,21.41,33.39,100.0,83.06,-74.63,-74.51
2018-08-02 02:00:00,11.35,22.08,20.1,-3.97,22.27,31.44,77.1,79.67,-74.29,-74.16
2018-08-02 08:00:00,15.39,26.92,25.14,-1.72,24.05,26.49,0.0,59.03,-73.21,-73.08
2018-08-02 14:00:00,15.7,27.69,25.87,-2.57,25.47,25.65,0.0,25.7,-72.99,-72.86
2018-08-02 20:00:00,13.78,25.93,23.23,-4.6,25.46,29.16,45.42,15.14,-73.31,-73.18
2018-08-03 02:00:00,18.07,31.18,27.72,-1.96,26.3,24.63,0.0,15.14,-72.13,-71.99
2018-08-03 08:00:00,16.92,30.37,25.97,-3.48,26.47,25.73,24.1,23.17,-72.24,-72.1
2018-08-03 14:00:00,11.5,24.6,19.05,-7.75,25.37,36.97,100.0,41.37,-73.41,-73.28
2018-08-03 20:00:00,12.82,26.4,19.07,-6.28,23.83,34.79,82.31,68.8,-72.97,-72.84
2018-08-04 02:00:00,10.8,24.37,15.35,-7.26,21.73,38.17,100.0,94.1,-73.35,-73.22
2018-08-04 08:00:00,12.87,27.02,16.07,-4.95,19.91,34.99,74.42,85.58,-72.73,-72.59
2018-08-04 14:00:00,16.85,31.95,19.78,-1.88,19.88,30.37,0.0,58.14,-71.6,-71.46
2018-08-04 20:00:00,15.46,30.79,17.26,-2.72,18.63,31.89,19.56,31.32,-71.78,-71.65
2018-08-05 02:00:00,13.97,29.45,14.3,-3.26,16.64,33.83,44.31,21.29,-72.01,-71.87
2018-08-05 08:00:00,12.86,28.5,12.34,-3.74,15.42,35.11,100.0,54.62,-72.15,-72.02
2018-08-05 14:00:00,11.96,27.74,11.09,-4.26,14.85,36.09,100.0,81.44,-72.25,-72.12
2018-08-05 20:00:00,9.53,25.16,8.25,-5.92,14.0,40.86,100.0,100.0,-72.76,-72.63
2018-08-06 02:00:00,7.56,23.04,6.14,-7.26,13.48,44.61,100.0,100.0,-73.17,-73.04
2018-08-06 08:00:00,12.25,28.69,10.26,-2.86,12.65,36.93,19.08,73.03,-71.88,-71.74
2018-08-06 14:00:00,13.3,30.2,11.16,-1.89,12.47,35.05,0.0,39.69,-71.48,-71.34
2018-08-06 20:00:00,13.89,31.22,11.0,-0.95,11.38,33.73,0.0,6.36,-71.19,-71.05
2018-08-07 02:00:00,13.33,30.89,9.83,-1.01,10.39,33.77,0.37,0.12,-71.19,-71.05
2018-08-07 08:00:00,8.88,25.92,5.51,-4.58,10.04,42.9,100.0,33.46,-72.23,-72.1
2018-08-07 14:00:00,9.64,26.98,6.35,-3.68,9.9,41.12,80.6,60.32,-71.93,-71.8
2018-08-07 20:00:00,16.65,35.53,13.99,1.63,11.46,32.23,0.0,60.2,-69.97,-69.82
2018-08-08 02:00:00,21.26,41.47,20.8,3.67,15.26,28.06,0.0,26.87,-68.56,-68.41
2018-08-08 08:00:00,22.45,43.49,24.08,2.76,18.8,26.7,0.0,-0.0,-68.01,-67.86
2018-08-08 14:00:00,32.69,56.49,37.77,7.35,24.82,21.21,0.0,-0.0,-64.99,-64.82
2018-08-08 20:00:00,29.62,53.75,36.62,2.29,28.74,23.75,23.02,7.67,-65.48,-65.31
2018-08-09 02:00:00,26.66,51.01,34.27,-1.59,30.83,26.43,76.18,33.07,-65.98,-65.81
2018-08-09 08:00:00,27.5,52.82,36.2,-2.57,33.19,25.42,76.54,58.58,-65.45,-65.28
2018-08-09 14:00:00,23.02,48.1,32.26,-6.94,34.8,30.67,100.0,84.24,-66.41,-66.25
2018-08-09 20:00:00,22.93,48.62,32.77,-7.9,36.17,30.12,91.93,89.49,-66.18,-66.02
2018-08-10 02:00:00,25.42,52.36,36.03,-7.13,37.72,27.88,46.81,79.58,-65.21,-65.04
2018-08-10 08:00:00,29.48,58.18,41.14,-5.64,39.73,25.06,0.0,46.25,-63.75,-63.57
2018-08-10 14:00:00,26.81,55.7,38.23,-8.5,40.69,27.38,41.24,29.35,-64.19,-64.01
2018-08-10 20:00:00,33.7,65.19,45.67,-4.97,42.07,23.45,0.0,13.75,-61.85,-61.67
2018-08-11 02:00:00,47.25,83.47,61.01,1.68,45.16,18.82,0.0,13.75,-57.44,-57.23
2018-08-11 08:00:00,43.44,80.13,57.53,-3.39,47.95,20.86,23.79,7.93,-58.03,-57.82
2018-08-11 14:00:00,33.43,68.59,45.94,-10.95,48.41,29.67,100.0,41.26,-60.56,-60.37
2018-08-11 20:00:00,37.16,74.47,49.54,-9.54,49.23,27.6,80.85,68.21,-59.01,-58.81
