timestamp,ema50_dist_iot_usd_30m,ema200_dist_iot_usd_30m,lower_bb_dist_iot_usd_30m,width_bb_iot_usd_30m,rsi_iot_usd_30m,stoch_rsi_fastk_iot_usd_30m,stoch_rsi_fastd_iot_usd_30m,kijun_dist_iot_usd_30m,tenkan_dist_iot_usd_30m
2019-02-05 11:30:00,-0.004156114323117799,0.0014787275731007465,-0.0091629476573315,0.010682719413969739,0.5649781277624694,0.9127299592648762,0.8978435921898843,0.0033229009698232392,0.02061357752791615
2019-02-05 12:00:00,-0.0035122926843024205,0.0023455939926440017,-0.00846803484620784,0.010846833386781229,0.5549888933902032,0.8742670059858365,0.9289989884169044,0.003827122313282638,0.021126488325343917
2019-02-05 12:30:00,-0.0027078874128411146,0.003250511250857624,-0.007493269471360087,0.010766620806684918,0.5407329091820448,0.6774891966891374,0.8214953873132835,0.004526112185686548,0.021837524177949597
2019-02-05 13:00:00,-0.002675824066007193,0.0033904167262568397,-0.007400756351817472,0.010812854687884293,0.5421402121070201,0.02999995491357614,0.5272520525295169,0.004448398576512247,0.021758471298158444
2019-02-05 13:30:00,-0.0024967533537879616,0.0036380076592532617,-0.007281152726951512,0.010939086726130517,0.5403570625130879,0.0,0.2358297172009047,0.004526112185686548,0.021837524177949597
2019-02-05 14:00:00,-0.002398841457560974,0.0037063407420852013,-0.007283721786572439,0.011009755574105348,0.5403570625130879,0.0,0.00999998497119222,0.004526112185686548,0.021837524177949597
2019-02-05 14:30:00,-0.0029717180529048592,0.0032256777169870077,-0.007968035069700563,0.011220318165864333,0.5556133558959659,1.0,0.3333333333333335,0.003827122313282638,0.021126488325343917
2019-02-05 15:00:00,-0.0021881501323886,0.0039112411169548444,-0.007275856203995623,0.011205949173777893,0.5364384593208031,0.0,0.3333333333333335,0.004526112185686548,0.021837524177949597
2019-02-05 15:30:00,0.0034930797549477255,0.00967985825583706,-0.0019901812130356245,0.011625341906486258,0.40958376915881495,0.0,0.3333333333333335,0.010389105058365544,0.027801556420233187
2019-02-05 16:00:00,0.007197893321480242,0.014133833729680578,0.0006456295096348708,0.01338926117338883,0.34912477860507013,0.0,1.8947806286936004e-16,0.014415188686615954,0.03189702320493781
2019-02-05 16:30:00,0.0017640826286924316,0.008717190310496115,-0.004808117063945017,0.01349892323460438,0.46364356300180354,0.5546010626796188,0.18486702089320647,0.00901496017097303,0.02640373032834642
2019-02-05 17:00:00,0.008815726997680962,0.016862389346257833,0.000972105290866887,0.01574983884716315,0.3675627966098677,0.09843391008251613,0.21767832425404518,0.016480075158537222,0.03399749471541513
2019-02-05 17:30:00,0.010408901039615781,0.019691809540358207,0.0011279590417165863,0.018372593921789738,0.34668519640817197,0.0,0.21767832425404518,0.018513434006667717,0.03606589527358284
2019-02-05 18:00:00,0.0005364409687436122,0.0097100780542827,-0.00867690785308639,0.01837749236862513,0.49785536175062395,0.9999999999999999,0.36614463669417213,0.008583857686630614,0.02596519847743317
2019-02-05 18:30:00,0.0025733809657020323,0.011787380010091164,-0.006777843596561084,0.018518838209478913,0.4720784200929341,0.8294839355418027,0.6098279785139343,0.010743061772604978,0.028161613016231213
