timestamp,ema50_dist_omg_usd_6h,ema200_dist_omg_usd_6h,upper_bb_dist_omg_usd_6h,lower_bb_dist_omg_usd_6h,width_bb_omg_usd_6h,rsi_omg_usd_6h,stoch_rsi_fastk_omg_usd_6h,stoch_rsi_fastd_omg_usd_6h,kijun_dist_omg_usd_6h,tenkan_dist_omg_usd_6h
2018-06-06 20:00:00,,,,,,,,,-89.81,-89.81
2018-06-07 02:00:00,,,,,,,,,-90.26,-90.26
2018-06-07 08:00:00,,,,,,,,,-90.21,-90.21
2018-06-07 14:00:00,,,,,,,,,-90.23,-90.23
2018-06-07 20:00:00,,,,,,,,,-90.15,-90.15
2018-06-08 02:00:00,,,,,,,,,-89.87,-89.87
2018-06-08 08:00:00,,,,,,,,,-89.81,-89.81
2018-06-08 14:00:00,,,,,,,,,-89.91,-89.91
2018-06-08 20:00:00,,,,,,,,,-89.85,-89.85
2018-06-09 02:00:00,,,,,,,,,-89.86,-89.86
2018-06-09 08:00:00,,,,,,,,,-89.77,-89.77
2018-06-09 14:00:00,,,,,,,,,-89.66,-89.66
2018-06-09 20:00:00,,,,,,,,,-89.5,-89.5
2018-06-10 02:00:00,,,,,,,,,-88.94,-88.94
2018-06-10 08:00:00,,,,,,29.66,,,-88.92,-88.92
2018-06-10 14:00:00,,,,,,26.26,,,-88.63,-88.63
2018-06-10 20:00:00,,,,,,21.26,,,-88.03,-88.03
2018-06-11 02:00:00,,,,,,21.13,,,-88.01,-88.01
2018-06-11 08:00:00,,,,,,21.29,,,-88.02,-88.02
2018-06-11 14:00:00,,,28.25,-3.55,28.31,24.51,,,-88.13,-88.13
2018-06-11 20:00:00,,,21.73,-8.91,28.79,38.82,100.0,55.92,-88.7,-88.7
2018-06-12 02:00:00,,,24.72,-6.71,28.83,34.08,73.23,79.71,-88.32,-88.32
2018-06-12 08:00:00,,,23.87,-7.15,28.63,33.68,70.67,81.3,-88.28,-88.28
2018-06-12 14:00:00,,,26.62,-5.08,28.62,29.73,36.48,60.13,-87.89,-87.89
2018-06-12 20:00:00,,,28.88,-3.74,28.99,26.93,0.0,35.72,-87.55,-87.55
2018-06-13 02:00:00,,,28.18,-4.89,29.62,26.74,0.0,12.16,-87.53,-87.53
2018-06-13 08:00:00,,,25.62,-6.77,29.6,29.58,40.96,13.65,-87.66,-87.66
2018-06-13 14:00:00,,,28.31,-4.69,29.52,26.13,0.0,13.65,-87.24,-87.24
2018-06-13 20:00:00,,,27.23,-5.01,29.02,25.61,0.0,13.65,-87.17,-87.17
2018-06-14 02:00:00,,,20.04,-8.35,26.82,35.4,100.0,33.33,-87.65,-87.65
2018-06-14 08:00:00,,,15.31,-9.29,23.89,39.59,100.0,66.67,-87.87,-87.87
2018-06-14 14:00:00,,,9.74,-10.51,20.33,45.24,100.0,100.0,-88.19,-88.19
2018-06-14 20:00:00,,,8.42,-8.18,16.59,43.25,89.85,96.62,-88.04,-88.04
2018-06-15 02:00:00,,,8.9,-6.28,14.99,40.59,52.78,80.88,-87.84,-87.84
2018-06-15 08:00:00,,,8.24,-5.01,13.04,39.33,0.0,47.54,-87.74,-87.74
2018-06-15 14:00:00,,,7.23,-4.78,11.87,39.33,0.0,17.59,-87.74,-87.74
2018-06-15 20:00:00,,,10.91,-2.1,12.47,34.35,0.0,0.0,-87.32,-87.32
2018-06-16 02:00:00,,,7.96,-4.75,12.51,40.5,98.47,32.82,-87.64,-87.64
2018-06-16 08:00:00,,,5.32,-7.04,12.47,45.79,100.0,66.16,-87.94,-87.94
2018-06-16 14:00:00,,,8.19,-4.44,12.4,41.02,58.32,85.6,-87.58,-87.58
2018-06-16 20:00:00,,,5.7,-4.48,10.11,42.74,73.34,77.22,-87.68,-87.68
2018-06-17 02:00:00,,,5.48,-3.74,9.14,41.82,24.99,52.21,-87.61,-87.61
2018-06-17 08:00:00,,,4.09,-3.92,8.0,43.04,42.33,46.88,-87.67,-87.67
2018-06-17 14:00:00,,,4.4,-3.5,7.86,42.16,56.54,41.29,-87.61,-87.61
2018-06-17 20:00:00,,,5.36,-2.66,7.91,40.47,0.0,32.96,-87.5,-87.5
2018-06-18 02:00:00,,,6.3,-1.96,8.09,38.89,0.0,18.85,-87.39,-87.39
2018-06-18 08:00:00,,,6.32,-2.16,8.31,38.86,0.0,0.0,-87.39,-87.39
2018-06-18 14:00:00,,,-0.15,-8.57,8.8,55.49,100.0,33.33,-88.23,-88.23
2018-06-18 20:00:00,,,1.73,-6.28,8.2,51.44,75.62,58.54,-88.02,-88.02
2018-06-19 02:00:00,5.81,,3.41,-4.72,8.19,48.21,56.2,77.27,-87.83,-87.83
2018-06-19 08:00:00,4.22,,2.15,-6.02,8.33,51.04,73.26,68.36,-87.99,-87.99
2018-06-19 14:00:00,5.9,,3.5,-4.11,7.64,47.28,0.0,43.15,-87.77,-87.77
2018-06-19 20:00:00,5.92,,3.44,-3.81,7.26,46.77,0.0,24.42,-87.74,-87.74
2018-06-20 02:00:00,8.84,,6.61,-1.2,7.6,41.13,0.0,0.0,-87.36,-87.36
2018-06-20 08:00:00,7.92,,6.0,-1.97,7.81,42.46,13.38,4.46,-87.43,-87.43
2018-06-20 14:00:00,5.05,,3.38,-4.39,7.81,48.28,100.0,37.79,-87.74,-87.74
2018-06-20 20:00:00,5.99,,4.46,-3.0,7.4,46.01,68.28,60.55,-87.6,-87.6
2018-06-21 02:00:00,5.72,,4.41,-3.06,7.42,46.09,69.47,79.25,-87.6,-87.6
2018-06-21 08:00:00,6.16,,4.83,-2.51,7.26,44.71,38.65,58.8,-87.52,-87.52
2018-06-21 14:00:00,7.51,,6.54,-1.27,7.61,41.52,0.0,36.04,-87.33,-87.33
2018-06-21 20:00:00,6.84,,6.16,-1.87,7.86,42.54,22.25,20.3,-87.37,-87.37
2018-06-22 02:00:00,7.07,,6.72,-1.67,8.18,41.48,0.0,7.42,-87.31,-87.31
2018-06-22 08:00:00,11.82,,12.62,1.66,10.23,33.06,0.0,7.42,-86.69,-86.69
2018-06-22 14:00:00,13.59,,15.79,1.96,12.71,30.31,0.0,0.0,-86.42,-86.42
2018-06-22 20:00:00,14.42,,18.04,1.43,15.14,28.77,0.0,0.0,-86.25,-86.25
2018-06-23 02:00:00,13.18,,17.81,-0.51,16.85,30.62,14.54,4.85,-86.33,-86.33
2018-06-23 08:00:00,13.98,,19.71,-0.76,18.7,29.03,5.99,6.84,-86.17,-86.17
2018-06-23 14:00:00,14.56,,20.27,-0.94,19.34,27.71,0.0,6.84,-86.02,-86.02
2018-06-23 20:00:00,12.23,,17.65,-3.31,19.56,32.88,100.0,35.33,-86.25,-86.25
2018-06-24 02:00:00,23.63,,31.59,3.83,23.58,22.25,0.0,33.33,-84.73,-84.73
2018-06-24 08:00:00,23.15,,32.08,1.46,26.23,21.99,0.0,33.33,-84.67,-84.67
2018-06-24 14:00:00,12.75,,20.6,-7.31,26.17,39.62,100.0,33.33,-85.9,-85.9
2018-06-24 20:00:00,15.32,,23.13,-5.62,26.43,36.56,82.65,60.88,-85.5,-85.5
2018-06-25 02:00:00,17.08,,25.37,-4.94,27.51,34.45,70.69,84.45,-85.19,-85.19
2018-06-25 08:00:00,11.14,,18.65,-9.77,27.22,42.67,100.0,84.45,-85.89,-85.89
2018-06-25 14:00:00,11.89,,18.46,-8.89,26.1,41.36,84.01,84.9,-85.73,-85.73
2018-06-25 20:00:00,12.39,,18.06,-8.23,25.06,40.3,71.13,85.05,-85.6,-85.6
2018-06-26 02:00:00,11.83,,16.28,-8.19,23.51,40.41,72.56,75.9,-85.61,-85.61
2018-06-26 08:00:00,13.36,,16.64,-6.42,21.94,38.1,0.0,47.9,-85.35,-85.35
2018-06-26 14:00:00,16.63,,19.18,-3.63,21.16,34.28,0.0,24.19,-84.84,-84.84
2018-06-26 20:00:00,19.48,,21.14,-1.24,20.35,31.34,0.0,0.0,-84.36,-84.36
2018-06-27 02:00:00,18.4,,18.64,-1.62,18.68,31.88,5.98,1.99,-84.4,-84.4
2018-06-27 08:00:00,18.17,,18.16,-1.97,18.63,31.45,1.66,2.55,-84.34,-84.34
2018-06-27 14:00:00,16.19,,16.0,-3.64,18.5,33.97,89.33,32.33,-84.51,-84.51
2018-06-27 20:00:00,15.91,,15.64,-3.9,18.46,33.59,85.73,58.91,-84.46,-84.46
2018-06-28 02:00:00,15.93,,15.29,-3.76,18.01,32.89,57.05,77.37,-84.37,-84.37
2018-06-28 08:00:00,16.27,,15.41,-3.44,17.78,31.82,14.58,52.46,-84.24,-84.24
2018-06-28 14:00:00,16.17,,15.16,-3.49,17.63,31.2,0.0,23.88,-84.16,-84.16
2018-06-28 20:00:00,22.01,,20.98,0.79,18.2,25.3,0.0,4.86,-83.24,-83.24
2018-06-29 02:00:00,19.62,,19.79,-1.76,19.76,28.62,43.84,14.61,-83.46,-83.46
2018-06-29 08:00:00,20.02,,21.43,-2.06,21.41,27.6,35.3,26.38,-83.29,-83.29
2018-06-29 14:00:00,19.24,,20.49,-2.97,21.57,27.6,38.95,39.37,-83.29,-83.29
2018-06-29 20:00:00,11.39,,12.29,-9.05,21.0,42.88,100.0,58.09,-84.33,-84.33
2018-06-30 02:00:00,6.71,,7.65,-12.63,20.8,50.39,100.0,79.65,-84.95,-84.95
2018-06-30 08:00:00,6.65,,6.69,-11.96,19.16,50.03,98.4,99.47,-84.92,-84.92
2018-06-30 14:00:00,5.35,,4.74,-12.46,17.9,51.92,100.0,99.47,-85.07,-85.07
2018-06-30 20:00:00,4.04,,3.09,-13.15,17.1,53.93,100.0,99.47,-85.23,-85.23
2018-07-01 02:00:00,-0.52,,-0.97,-17.27,17.94,61.36,100.0,100.0,-85.88,-85.88
2018-07-01 08:00:00,1.03,,1.06,-16.17,18.63,57.76,68.26,89.42,-85.66,-85.66
2018-07-01 14:00:00,1.26,,2.12,-16.21,19.73,57.14,55.37,74.54,-85.62,-85.62
2018-07-01 20:00:00,-0.14,,1.86,-17.59,21.11,59.52,75.27,66.3,-85.82,-85.82
2018-07-02 02:00:00,1.51,,4.33,-16.15,21.77,55.48,0.0,43.55,-85.57,-85.57
2018-07-02 08:00:00,0.33,,3.98,-17.07,22.52,57.58,52.01,42.43,-85.74,-85.74
2018-07-02 14:00:00,-7.89,,-2.23,-25.2,26.62,69.93,100.0,50.67,-86.95,-86.95
2018-07-02 20:00:00,-4.79,,2.38,-23.04,28.35,62.86,51.1,67.7,-86.54,-86.54
2018-07-03 02:00:00,-7.46,,1.15,-25.76,30.69,66.59,76.87,75.99,-86.96,-86.96
2018-07-03 08:00:00,-3.26,,6.53,-22.06,30.99,58.13,4.43,44.13,-86.39,-86.39
2018-07-03 14:00:00,-1.17,,9.28,-19.7,30.58,54.62,0.0,27.1,-86.1,-86.1
2018-07-03 20:00:00,1.34,,11.81,-15.81,28.18,50.67,0.0,1.48,-85.74,-85.74
2018-07-04 02:00:00,1.19,,11.31,-14.12,25.78,50.81,0.9,0.3,-85.76,-85.76
2018-07-04 08:00:00,-1.28,,7.93,-13.97,22.58,54.56,52.19,17.7,-86.11,-86.11
2018-07-04 14:00:00,-2.44,,5.58,-12.3,18.5,56.42,100.0,51.03,-86.29,-86.29
2018-07-04 20:00:00,-1.07,,6.54,-9.5,16.29,53.93,56.66,69.62,-86.1,-86.1
2018-07-05 02:00:00,-2.94,,4.5,-10.46,15.42,57.01,100.0,85.55,-86.38,-86.38
2018-07-05 08:00:00,-2.64,,4.6,-9.22,14.15,56.6,86.71,81.12,-86.35,-86.35
2018-07-05 14:00:00,-0.75,,6.29,-6.51,12.81,52.83,0.0,62.24,-86.09,-86.09
2018-07-05 20:00:00,-1.35,,5.35,-6.25,11.65,53.98,27.61,38.11,-86.19,-86.19
2018-07-06 02:00:00,-0.16,,6.63,-5.03,11.56,51.53,0.0,9.2,-86.02,-86.02
2018-07-06 08:00:00,1.75,,8.71,-3.05,11.44,47.77,0.0,9.2,-85.74,-85.74
2018-07-06 14:00:00,-0.67,,6.02,-4.98,10.94,52.42,74.91,24.97,-86.09,-86.09
2018-07-06 20:00:00,-0.28,,6.41,-4.45,10.75,51.64,62.27,45.73,-86.03,-86.03
2018-07-07 02:00:00,1.57,,8.34,-2.37,10.4,47.83,1.38,46.19,-85.76,-85.76
2018-07-07 08:00:00,2.4,,9.39,-1.61,10.59,46.11,0.0,21.22,-85.63,-85.63
2018-07-07 14:00:00,5.12,,11.81,0.59,10.57,41.23,0.0,0.46,-85.22,-85.22
2018-07-07 20:00:00,-0.09,,5.81,-4.4,10.14,51.35,97.23,32.41,-85.96,-85.96
2018-07-08 02:00:00,0.07,,4.45,-3.5,7.92,51.04,96.93,64.72,-85.93,-85.93
2018-07-08 08:00:00,1.17,,5.25,-2.45,7.59,48.83,75.08,89.75,-85.77,-85.77
2018-07-08 14:00:00,-0.0,,3.95,-3.61,7.55,51.15,98.07,90.03,-85.94,-85.94
2018-07-08 20:00:00,2.72,,6.99,-1.11,7.87,45.81,0.0,57.72,-85.54,-85.54
2018-07-09 02:00:00,2.92,,7.43,-1.1,8.27,45.26,0.0,32.69,-85.49,-85.49
2018-07-09 08:00:00,3.79,,8.55,-0.71,8.91,43.46,0.0,0.0,-85.35,-85.35
2018-07-09 14:00:00,10.09,,16.51,3.39,11.94,34.46,0.0,0.0,-84.4,-84.4
2018-07-09 20:00:00,9.98,,17.48,1.77,14.33,34.14,0.0,0.0,-84.36,-84.36
2018-07-10 02:00:00,9.44,,17.21,0.26,15.59,34.47,3.03,1.01,-84.38,-84.38
2018-07-10 08:00:00,13.9,,23.0,2.48,18.2,29.39,0.0,1.01,-83.66,-83.66
2018-07-10 14:00:00,12.87,,22.66,0.13,20.23,30.46,21.11,8.05,-83.74,-83.74
2018-07-10 20:00:00,14.06,,24.54,-0.23,22.08,28.83,0.0,7.04,-83.48,-83.48
2018-07-11 02:00:00,15.65,,27.07,-0.42,24.26,26.92,0.0,7.04,-83.16,-83.16
2018-07-11 08:00:00,12.09,,23.49,-4.35,25.41,33.53,100.0,33.33,-83.61,-83.61
2018-07-11 14:00:00,13.24,,24.62,-4.14,26.1,31.79,73.75,57.92,-83.36,-83.36
2018-07-11 20:00:00,11.43,,22.16,-6.08,26.14,34.69,100.0,91.25,-83.56,-83.56
2018-07-12 02:00:00,11.48,,21.97,-6.46,26.39,34.08,92.07,88.6,-83.48,-83.48
2018-07-12 08:00:00,11.98,,22.32,-6.5,26.7,32.9,38.22,76.76,-83.33,-83.33
2018-07-12 14:00:00,13.07,,23.73,-6.24,27.56,31.06,0.0,43.43,-83.09,-83.09
2018-07-12 20:00:00,11.44,,20.86,-7.52,26.6,33.92,78.84,39.02,-83.26,-83.26
2018-07-13 02:00:00,5.84,,13.28,-11.52,24.58,45.86,100.0,59.61,-84.07,-84.07
2018-07-13 08:00:00,7.45,,13.55,-9.55,22.64,42.8,79.27,86.04,-83.78,-83.78
2018-07-13 14:00:00,8.13,,12.08,-7.8,19.46,41.25,68.87,82.71,-83.63,-83.63
2018-07-13 20:00:00,10.29,,12.71,-5.13,17.19,37.64,31.15,59.76,-83.24,-83.24
2018-07-14 02:00:00,9.47,,9.8,-4.56,13.99,38.6,11.65,37.22,-83.3,-83.3
2018-07-14 08:00:00,9.65,,7.53,-2.67,9.96,37.78,2.72,15.17,-83.22,-83.22
2018-07-14 14:00:00,8.93,,6.31,-2.84,8.99,38.66,28.25,14.21,-83.27,-83.27
2018-07-14 20:00:00,9.59,,6.4,-1.76,7.97,37.0,0.0,10.32,-83.11,-83.11
2018-07-15 02:00:00,9.49,,5.42,-1.08,6.36,36.53,0.0,9.42,-83.06,-83.06
2018-07-15 08:00:00,6.37,,2.56,-3.65,6.24,44.14,100.0,33.33,-83.51,-83.51
2018-07-15 14:00:00,5.31,,1.64,-4.38,6.11,46.28,100.0,66.67,-83.64,-83.64
2018-07-15 20:00:00,5.85,,2.42,-3.67,6.12,44.57,82.53,94.18,-83.52,-83.52
2018-07-16 02:00:00,6.69,,3.48,-2.53,5.98,42.25,58.66,80.4,-83.34,-83.34
2018-07-16 08:00:00,-0.41,,-2.08,-9.86,8.27,58.26,100.0,80.4,-84.45,-84.45
2018-07-16 14:00:00,-2.05,,-2.15,-12.23,10.86,61.32,100.0,86.22,-84.72,-84.72
2018-07-16 20:00:00,-2.82,,-1.53,-13.72,13.2,62.84,100.0,100.0,-84.86,-84.86
2018-07-17 02:00:00,-0.85,,1.24,-12.16,14.17,57.52,74.15,91.38,-84.56,-84.56
2018-07-17 08:00:00,-0.52,,2.2,-11.83,14.74,56.71,0.0,58.05,-84.51,-84.51
2018-07-17 14:00:00,-7.47,,-2.91,-19.09,18.18,68.68,100.0,58.05,-85.64,-85.64
2018-07-17 20:00:00,-7.59,,-1.37,-19.99,20.85,69.26,100.0,66.67,-85.71,-85.71
2018-07-18 02:00:00,-9.58,,-1.66,-23.05,24.41,72.42,100.0,100.0,-86.08,-86.08
2018-07-18 08:00:00,-9.12,,0.36,-23.48,26.96,72.12,98.1,99.37,-86.06,-86.06
2018-07-18 14:00:00,-10.78,,0.18,-25.72,29.69,74.86,100.0,99.37,-86.39,-86.39
2018-07-18 20:00:00,-6.19,,5.96,-21.53,29.8,61.76,0.0,66.03,-85.72,-85.72
2018-07-19 02:00:00,-5.46,,7.21,-20.39,29.55,60.5,0.0,33.33,-85.65,-85.65
2018-07-19 08:00:00,-7.2,,5.73,-21.29,29.3,63.74,22.6,7.53,-85.96,-85.96
2018-07-19 14:00:00,-3.66,,9.8,-17.31,28.16,55.66,0.0,7.53,-85.44,-85.44
2018-07-19 20:00:00,-1.23,,12.27,-13.86,26.34,51.07,0.0,7.53,-85.08,-85.08
2018-07-20 02:00:00,2.2,,15.72,-9.36,24.31,45.45,0.0,-0.0,-84.55,-84.55
2018-07-20 08:00:00,2.9,,16.29,-7.74,23.04,44.29,0.0,-0.0,-84.43,-84.43
2018-07-20 14:00:00,7.69,,22.06,-3.13,23.01,38.05,0.0,-0.0,-83.65,-83.65
2018-07-20 20:00:00,10.16,,25.55,-0.95,23.6,35.25,0.0,-0.0,-83.22,-83.22
2018-07-21 02:00:00,7.6,,22.83,-2.7,23.19,39.02,36.94,12.31,-83.56,-83.56
2018-07-21 08:00:00,5.38,,20.72,-5.05,23.9,42.37,78.79,38.58,-83.87,-83.87
2018-07-21 14:00:00,3.72,,19.04,-6.89,24.45,44.93,100.0,71.91,-84.1,-84.1
2018-07-21 20:00:00,5.41,,21.34,-5.98,25.37,42.38,73.65,84.15,-83.8,-83.8
2018-07-22 02:00:00,5.84,,22.27,-6.09,26.24,41.51,42.09,71.91,-83.7,-83.7
2018-07-22 08:00:00,3.65,,19.96,-8.26,26.65,45.24,100.0,71.91,-84.01,-84.01
2018-07-22 14:00:00,3.4,,19.24,-8.9,26.75,45.46,100.0,80.7,-84.03,-84.03
2018-07-22 20:00:00,1.95,,16.9,-10.38,26.42,48.14,100.0,100.0,-84.24,-84.24
2018-07-23 02:00:00,0.23,,13.63,-11.68,25.07,51.43,100.0,100.0,-84.51,-84.51
2018-07-23 08:00:00,3.83,,16.33,-8.35,23.73,44.82,0.0,66.67,-83.93,-83.93
2018-07-23 14:00:00,4.56,,14.71,-6.81,20.7,43.42,0.0,33.33,-83.79,-83.79
2018-07-23 20:00:00,6.57,,15.75,-4.91,19.6,40.14,0.0,0.0,-83.43,-83.43
2018-07-24 02:00:00,4.88,,12.49,-6.0,17.91,43.16,26.73,8.91,-83.67,-83.67
2018-07-24 08:00:00,1.24,,5.9,-7.71,13.74,50.0,100.0,42.24,-84.22,-84.22
2018-07-24 14:00:00,2.04,,4.87,-5.87,10.79,48.4,83.82,70.18,-84.09,-84.09
2018-07-24 20:00:00,0.29,,1.87,-6.76,8.84,51.69,100.0,94.61,-84.36,-84.36
2018-07-25 02:00:00,0.27,,1.62,-6.64,8.47,51.7,100.0,94.61,-84.36,-84.36
2018-07-25 08:00:00,2.31,,3.42,-4.56,8.03,47.43,0.0,66.67,-84.03,-84.03
2018-07-25 14:00:00,0.98,,2.3,-5.58,8.0,50.09,62.25,54.08,-84.23,-84.23
2018-07-25 20:00:00,1.03,,2.18,-4.7,6.97,49.9,58.0,40.08,-84.21,-84.21
2018-07-26 02:00:00,-0.07,,1.23,-5.39,6.77,52.33,100.0,73.41,-84.38,-84.38
2018-07-26 08:00:00,-0.17,,1.37,-5.42,6.93,52.58,100.0,86.0,-84.4,-84.4
2018-07-26 14:00:00,-0.79,11.91,1.03,-6.11,7.33,54.15,100.0,100.0,-84.5,-84.5
2018-07-26 20:00:00,5.45,19.02,7.79,-0.36,7.86,40.68,0.0,66.67,-83.49,-83.49
2018-07-27 02:00:00,4.31,17.75,6.84,-1.33,7.95,42.85,16.07,38.69,-83.64,-83.64
2018-07-27 08:00:00,4.86,18.41,7.72,-1.04,8.48,41.57,6.6,7.56,-83.53,-83.53
2018-07-27 14:00:00,2.79,16.04,5.7,-3.0,8.58,46.14,40.51,21.06,-83.83,-83.83
2018-07-27 20:00:00,1.97,15.05,4.81,-3.76,8.52,47.85,100.0,49.04,-83.95,-83.95
2018-07-28 02:00:00,2.99,16.18,5.55,-2.73,8.17,45.46,61.96,67.49,-83.77,-83.77
2018-07-28 08:00:00,2.46,15.53,5.1,-3.18,8.21,46.55,79.29,80.42,-83.84,-83.84
2018-07-28 14:00:00,2.61,15.67,5.37,-2.93,8.2,45.95,20.47,53.91,-83.8,-83.8
2018-07-28 20:00:00,2.88,15.95,5.62,-2.24,7.73,45.04,0.0,33.25,-83.74,-83.74
2018-07-29 02:00:00,3.04,16.11,5.91,-1.94,7.69,44.35,0.0,6.82,-83.69,-83.69
2018-07-29 08:00:00,3.76,16.92,6.72,-1.45,7.97,42.22,0.0,-0.0,-83.55,-83.55
2018-07-29 14:00:00,3.9,17.08,7.03,-1.53,8.32,41.49,0.0,-0.0,-83.51,-83.51
2018-07-29 20:00:00,3.58,16.72,6.54,-1.91,8.26,42.11,17.34,5.78,-83.53,-83.53
2018-07-30 02:00:00,3.77,16.93,6.53,-1.79,8.12,41.19,0.0,5.78,-83.48,-83.48
2018-07-30 08:00:00,4.46,17.74,7.4,-1.37,8.52,38.86,0.0,5.78,-83.34,-83.34
2018-07-30 14:00:00,6.76,20.44,10.08,0.22,9.38,33.07,0.0,-0.0,-82.93,-82.93
2018-07-30 20:00:00,5.33,18.88,8.58,-1.36,9.59,37.71,51.3,17.1,-83.12,-83.12
2018-07-31 02:00:00,6.2,19.94,9.22,-0.72,9.54,35.27,27.09,26.13,-82.94,-82.94
2018-07-31 08:00:00,9.48,23.86,12.82,1.58,10.48,28.92,0.0,26.13,-82.35,-82.35
2018-07-31 14:00:00,12.49,27.55,16.37,3.15,12.04,24.63,0.0,9.03,-81.79,-81.79
2018-07-31 20:00:00,13.3,28.8,18.74,2.26,14.91,23.25,0.0,-0.0,-81.57,-81.57
2018-08-01 02:00:00,17.01,33.48,24.59,3.31,18.67,19.58,0.0,-0.0,-80.85,-80.85
2018-08-01 08:00:00,14.07,30.46,22.46,-0.58,20.77,26.25,71.44,23.81,-81.24,-81.24
2018-08-01 14:00:00,15.02,31.94,24.2,-1.02,22.61,24.77,77.79,49.74,-80.98,-80.98
2018-08-01 20:00:00,14.93,32.2,24.42,-2.15,23.9,24.3,70.66,73.3,-80.9,-80.9
2018-08-02 02:00:00,14.33,31.87,24.0,-3.52,24.97,24.34,71.28,73.24,-80.9,-80.9
2018-08-02 08:00:00,17.89,36.45,28.29,-1.81,26.57,20.61,0.0,47.31,-80.18,-80.18
2018-08-02 14:00:00,19.84,39.24,30.88,-1.62,28.35,18.73,0.0,23.76,-79.72,-79.72
2018-08-02 20:00:00,19.77,39.7,31.01,-2.88,29.72,18.26,0.0,-0.0,-79.59,-79.59
2018-08-03 02:00:00,23.92,45.22,36.08,-1.24,31.78,15.48,0.0,-0.0,-78.72,-78.72
2018-08-03 08:00:00,23.0,44.81,35.26,-3.31,33.26,15.47,0.0,-0.0,-78.72,-78.72
2018-08-03 14:00:00,16.76,37.88,27.61,-8.47,32.93,29.29,100.0,33.33,-79.68,-79.68
2018-08-03 20:00:00,18.02,39.84,27.97,-7.63,32.31,27.49,86.96,62.32,-79.33,-79.33
2018-08-04 02:00:00,15.81,37.6,24.1,-9.04,30.82,31.08,100.0,95.65,-79.61,-79.61
2018-08-04 08:00:00,17.93,40.59,24.91,-7.09,29.38,28.34,82.47,89.81,-79.1,-79.1
2018-08-04 14:00:00,17.58,40.62,23.37,-7.14,28.22,28.01,14.55,65.67,-79.04,-79.04
2018-08-04 20:00:00,16.85,40.16,20.57,-6.85,25.66,28.12,17.58,38.2,-79.04,-79.04
2018-08-05 02:00:00,15.4,38.79,16.74,-6.71,22.33,30.28,74.04,35.39,-79.19,-79.19
2018-08-05 08:00:00,14.75,38.34,14.36,-6.21,19.77,30.43,100.0,63.87,-79.2,-79.2
2018-08-05 14:00:00,15.22,39.27,13.77,-5.17,18.16,29.06,43.44,72.49,-79.0,-79.0
2018-08-05 20:00:00,12.99,36.83,10.46,-6.17,16.28,34.07,100.0,81.15,-79.31,-79.31
2018-08-06 02:00:00,11.92,35.77,9.09,-6.6,15.49,35.78,100.0,81.15,-79.42,-79.42
2018-08-06 08:00:00,15.82,40.88,12.06,-2.75,14.16,29.53,7.02,69.01,-78.58,-78.58
2018-08-06 14:00:00,15.12,40.38,10.65,-2.74,12.88,29.76,10.42,39.15,-78.6,-78.6
2018-08-06 20:00:00,15.9,41.69,10.58,-1.45,11.51,28.06,0.0,5.81,-78.33,-78.33
2018-08-07 02:00:00,15.05,40.99,8.44,-1.05,9.15,28.78,9.28,6.56,-78.38,-78.38
2018-08-07 08:00:00,12.13,37.65,5.17,-2.82,7.89,36.09,100.0,36.43,-78.83,-78.83
2018-08-07 14:00:00,13.23,39.26,6.27,-1.57,7.66,33.56,68.42,59.23,-78.52,-78.52
2018-08-07 20:00:00,23.29,52.28,18.2,4.87,11.95,22.98,0.0,56.14,-76.43,-76.43
2018-08-08 02:00:00,15.66,43.2,11.66,-1.7,12.73,36.34,100.0,56.14,-77.77,-77.77
2018-08-08 08:00:00,19.89,48.96,17.24,0.99,14.89,31.95,67.1,55.7,-76.8,-76.8
2018-08-08 14:00:00,32.12,65.13,32.74,7.43,21.08,24.52,11.49,59.53,-74.18,-74.18
2018-08-08 20:00:00,29.37,62.56,32.21,2.8,25.02,26.46,26.01,34.87,-74.49,-74.49
2018-08-09 02:00:00,22.38,54.37,25.54,-3.5,26.16,34.11,81.1,39.53,-75.69,-75.69
2018-08-09 08:00:00,23.6,56.57,27.67,-3.5,27.81,32.74,85.7,64.27,-75.25,-75.25
2018-08-09 14:00:00,13.63,44.19,17.34,-11.16,27.64,43.93,100.0,88.93,-77.14,-77.14
2018-08-09 20:00:00,16.49,48.2,20.32,-8.97,27.72,41.01,83.31,89.67,-76.42,-76.42
2018-08-10 02:00:00,19.37,52.34,23.3,-6.98,27.99,38.33,50.0,77.77,-75.68,-75.68
2018-08-10 08:00:00,20.75,54.64,24.68,-6.23,28.3,36.82,36.49,56.6,-75.23,-75.23
2018-08-10 14:00:00,19.06,52.93,22.76,-7.67,28.29,37.9,15.17,33.89,-75.42,-75.42
2018-08-10 20:00:00,25.06,61.34,28.81,-3.61,28.79,33.39,0.0,17.22,-73.96,-73.96
2018-08-11 02:00:00,26.04,63.34,29.29,-3.27,28.81,32.26,0.0,5.06,-73.54,-73.54
2018-08-11 08:00:00,24.2,61.61,27.36,-5.15,29.26,33.28,17.97,5.99,-73.72,-73.72
2018-08-11 14:00:00,23.88,61.85,26.68,-5.64,29.25,32.87,10.68,9.55,-73.58,-73.58
2018-08-11 20:00:00,27.21,66.97,30.11,-3.79,29.96,30.24,0.0,9.55,-72.63,-72.63
