timestamp,ema50_dist_neo_btc_12h,ema200_dist_neo_btc_12h,lower_bb_dist_neo_btc_12h,width_bb_neo_btc_12h,rsi_neo_btc_12h,stoch_rsi_fastk_neo_btc_12h,stoch_rsi_fastd_neo_btc_12h,kijun_dist_neo_btc_12h,tenkan_dist_neo_btc_12h
2018-11-03 01:00:00,0.013657040793056296,0.02792751492801626,-0.051267475166586474,0.08013010684848063,0.5230995481267576,0.8414273648458928,0.9471424549486313,-0.1399602385685884,-0.18429423459244532
2018-11-03 13:00:00,0.018181732434697784,0.027727671582244318,-0.043994657993117414,0.07231046626138049,0.5003586049342971,0.4926226237158634,0.778016662853919,-0.13549160671462823,-0.1800559552358113
2018-11-04 01:00:00,-0.01394133551007648,-0.002494049301232537,-0.07630672439316033,0.07684020905407796,0.6153385743442491,1.0,0.778016662853919,-0.16324951644100583,-0.20638297872340428
2018-11-04 13:00:00,-0.02066824178528348,-0.005599625222202476,-0.08607024042079403,0.08433615730299783,0.6370150645807414,1.0000000000000002,0.8308742079052881,-0.1696737044145874,-0.21247600767754327
2018-11-05 01:00:00,-0.006300758373667725,0.012170302003376765,-0.07393042661397076,0.08884424442052027,0.5727158135548367,0.5294825345815423,0.8431608448605143,-0.15771028037383172,-0.20112928348909653
2018-11-05 13:00:00,0.005231562387588262,0.02555994951027607,-0.06306979978608585,0.09032376474227698,0.526326724205167,0.1900248209126319,0.5731691184980584,-0.14775413711583918,-0.19168636721828214
2018-11-06 01:00:00,-0.023053786086643213,0.0022773419480954793,-0.09298124401389707,0.09978398433334613,0.6120549616836082,0.7745010647694092,0.498002806754528,-0.17253251721499618,-0.21518745218056623
2018-11-06 13:00:00,-0.026794653147135472,0.004780124949543385,-0.09929858707364181,0.10924137542597742,0.6245715686250234,0.8875807884236383,0.6173688913685601,-0.17662733155690902,-0.2190711838599163
2018-11-07 01:00:00,-0.0072318242073037275,0.027635697865473707,-0.0812847661884577,0.11192273940042585,0.5496488931645062,0.23738822222233072,0.6331566918051263,-0.16032608695652184,-0.203610248447205
2018-11-07 13:00:00,-0.0013615222205073385,0.03560389459296176,-0.07543208670542012,0.1132920908785483,0.5295289592797506,0.03259443376894846,0.38585448147163953,-0.15540804373291683,-0.19894572432643498
2018-11-08 01:00:00,0.002830787682204683,0.041546504662137496,-0.06974258309351256,0.11288048120638329,0.5146511080018612,0.0,0.08999421866376006,-0.15176470588235302,-0.19549019607843143
2018-11-08 13:00:00,0.009569331543625825,0.04913919424147828,-0.059605228996615245,0.10931647826852733,0.49037157718667307,0.0,0.010864811256316489,-0.14573459715639814,-0.18977093206951023
2018-11-09 01:00:00,0.018866763853012003,0.05818208798299995,-0.04517849803485763,0.10269289785073892,0.458050006424021,0.0,3.3602750211988073e-16,-0.13721579577183884,-0.18169126445951345
2018-11-09 13:00:00,0.02322947522678387,0.06152993334458201,-0.03474565106711869,0.09500328698377074,0.44174478768004205,0.0,3.3602750211988073e-16,-0.13271852445870091,-0.1774258219727346
2018-11-10 01:00:00,0.01722065471240808,0.05332479698276815,-0.033300863995135876,0.08576696499806714,0.46235552857364903,0.2827017027142247,0.09423390090474189,-0.13721579577183884,-0.18169126445951345
2018-11-10 13:00:00,0.024404841543369526,0.05952028441623103,-0.020879351565408766,0.07887572027626215,0.4357039093193345,0.0,0.09423390090474189,-0.13027744270205066,-0.17511057498994775
2018-11-11 01:00:00,0.023052197252692475,0.05615424694392779,-0.015840742120778906,0.07057247711639984,0.43744998624268205,0.06551485321346348,0.11607218530922973,-0.13062700964630236,-0.17544212218649524
2018-11-11 13:00:00,0.014309812298450852,0.04670597267961707,-0.021107886555217115,0.06695687530450163,0.4725989101079503,1.0,0.35517161773782147,-0.1375598086124401,-0.18201754385964908
2018-11-12 01:00:00,0.03155375202392441,0.06711846926198128,-0.006217129432507296,0.07116847107349321,0.41045685546503713,0.0,0.35517161773782147,-0.12180267965895242,-0.16707267559886319
2018-11-12 13:00:00,0.028709376876824066,0.06614428681445284,-0.011259811743518866,0.07533669118338118,0.41778524025642577,0.11792955404354938,0.37264318468118346,-0.12322659100121602,-0.16842318605593842
2018-11-13 01:00:00,0.04263274110385806,0.08480832403615768,-0.0021334269168181708,0.08349046802573924,0.37175191933744295,0.0,0.03930985134785014,-0.1098765432098765,-0.155761316872428
2018-11-13 13:00:00,0.04969339228901726,0.09735555023342934,-0.0003858532637347478,0.0932215698094341,0.34829511469989505,0.0,0.03930985134785014,-0.10211706102117069,-0.14840182648401834
2018-11-14 01:00:00,0.06563994896483427,0.11873463603372558,0.006233678288198874,0.1058848331876663,0.30662388703894244,0.0,3.434289889507151e-16,-0.08618504435994934,-0.13329108576256876
2018-11-14 13:00:00,0.0682829041321209,0.12352487479215135,0.001655592299141695,0.11469076097787635,0.2957368187228038,0.0,3.434289889507151e-16,-0.08152866242038215,-0.12887473460721866
2018-11-15 01:00:00,0.08379095465221154,0.14585988603918443,0.00599836806625853,0.12999138554418244,0.261564735960092,0.0,3.434289889507151e-16,-0.06525496974935185,-0.11343993085566129
