timestamp,ema50_dist_xmr_btc_1h,ema200_dist_xmr_btc_1h,upper_bb_dist_xmr_btc_1h,lower_bb_dist_xmr_btc_1h,width_bb_xmr_btc_1h,rsi_xmr_btc_1h,stoch_rsi_fastk_xmr_btc_1h,stoch_rsi_fastd_xmr_btc_1h,kijun_dist_xmr_btc_1h,tenkan_dist_xmr_btc_1h
2018-07-15 02:00:00,-0.037543261123718086,1.3107778468081088,0.7685265274068653,-1.07302515027774,1.8443597026322516,50.83510313941038,0.0,42.450734909731345,-32.949097215138224,-32.949097215138224
2018-07-15 03:00:00,-0.2998699316837272,1.0222344489251078,0.5340337576032139,-1.310229078051195,1.8514482630435498,53.488677011597865,51.506993383674896,31.993050385131767,-33.13326551373347,-33.13326551373347
2018-07-15 04:00:00,0.26564760452865155,1.590255283135078,1.112522575094288,-0.7487838939670866,1.8579274686260476,47.68828767313663,0.0,17.16899779455834,-32.746713050596,-32.746713050596
2018-07-15 05:00:00,0.18136209714347817,1.4973082862623777,1.0366070233451818,-0.8127035369944191,1.8472425401152563,48.486853762505596,13.76745667870662,21.758150020793877,-32.798282384214296,-32.798282384214296
2018-07-15 06:00:00,0.08576424710258213,1.3900310994763299,0.8671534014225601,-0.8911574872247474,1.7585219472058422,49.48343266635967,30.948698242026413,14.905384973577716,-32.860061287027584,-32.860061287027584
2018-07-15 07:00:00,0.1167914724016228,1.412099817832524,0.9028104569722695,-0.8174888404600678,1.7195657167990586,49.08572946996863,24.092206838010764,22.93612058624797,-32.83604966024626,-32.83604966024626
2018-07-15 08:00:00,0.5069814050659982,1.810106834409675,1.3215124855939342,-0.426319339336656,1.740043450077087,44.66732159478294,0.0,18.34696836001243,-32.560406299697334,-32.560406299697334
2018-07-15 09:00:00,0.33871244667540434,1.637206094739252,1.1659803281647951,-0.58051702846732,1.7413997284764802,46.60821181747181,40.29994727786564,21.464051371958842,-32.66403728935102,-32.66403728935102
2018-07-15 10:00:00,1.0067114045569037,2.3320341814427437,1.929525038777502,-0.032279603927953815,1.9433693991020895,39.75094924934947,0.0,13.433315759288584,-32.1881770349737,-32.1881770349737
2018-07-15 11:00:00,0.548545532239908,1.871728699504116,1.4659405888594934,-0.5188424892193733,1.9754284553984627,45.085734250896095,57.14955119953298,32.483166159132914,-32.48073959938367,-32.48073959938367
2018-07-15 12:00:00,0.5617787537769647,1.8893788259773947,1.4026336563303543,-0.5081158533198793,1.9022415649229856,44.73028969980192,72.61411388270491,43.254555027412664,-32.4564558392848,-32.4564558392848
2018-07-15 13:00:00,0.39600066628975306,1.7204974098085746,1.2390915118211776,-0.6834789528229357,1.9172442397527474,46.60827132094017,99.99999999999999,76.58788836074599,-32.556946439564946,-32.556946439564946
2018-07-15 14:00:00,0.21744209723950636,1.5331667314861575,1.0354839942214866,-0.7522573616993933,1.7852132562264094,48.742600226044004,99.99999999999999,90.871371294235,-32.67093469910372,-32.67093469910372
2018-07-15 15:00:00,0.13992356210803525,1.4458851161107233,0.9560251367757067,-0.7738254336182693,1.728276113419786,49.66195365272036,100.0,100.00000000000004,-32.71917703055428,-32.71917703055428
2018-07-15 16:00:00,0.4010771055879214,1.7098440840329632,1.2354387225638863,-0.49743513005714446,1.726503025444765,46.2185152003275,30.17694463234632,76.72564821078214,-32.53271747498076,-32.53271747498076
2018-07-15 17:00:00,-0.0581630403759581,1.229852292432887,0.7804491890726073,-0.9352384611035602,1.7170165288690138,52.1709386077244,100.0,76.72564821078214,-32.842911877394634,-32.842911877394634
2018-07-15 18:00:00,-0.684531591328752,0.561468279352928,0.11259608318159309,-1.5793033507417897,1.7043987037514596,59.14983467295703,100.00000000000001,76.72564821078214,-33.28258221680876,-33.28258221680876
2018-07-15 19:00:00,-0.6092355323723098,0.6064354333485511,0.14768888218719134,-1.5206958893978384,1.679917463831911,58.43799020120277,94.49519074011785,98.16506358003932,-33.24870518939779,-33.24870518939779
2018-07-15 20:00:00,-0.16162289393690799,1.0423693095315212,0.5353894101649104,-1.0632621086912986,1.6028821073734132,52.51649660489331,48.70331614570454,81.06616896194083,-32.952516958229204,-32.952516958229204
2018-07-15 21:00:00,0.31668604840342507,1.5242095287860025,0.9920924105621953,-0.5948805813380087,1.5838274169728408,46.872453250862385,0.0,47.732835628607496,-32.62262313566706,-32.62262313566706
2018-07-15 22:00:00,0.671212487432582,1.8917174100461898,1.359656188037106,-0.2864453015838042,1.6373155651753741,43.033227221687326,0.0,16.234438715234884,-32.36610588053712,-32.36610588053712
2018-07-15 23:00:00,0.4363386802611169,1.6553846988974552,1.0557083873888207,-0.5089657414627746,1.5604084197109906,45.749253510659145,17.631081325843613,5.877027108614573,-32.511935931002625,-32.511935931002625
2018-07-16 00:00:00,0.682502141346375,1.9135001588922673,1.3344567548865482,-0.3028496304145367,1.628904438183523,42.96542350371447,0.0,5.877027108614573,-32.3278080922475,-32.3278080922475
2018-07-16 01:00:00,0.3232493145270965,1.5476557507036137,0.9671105379408518,-0.6618727602774488,1.62650095054074,47.32873357798377,100.0,39.210360441947905,-32.560406299697334,-32.560406299697334
2018-07-16 02:00:00,0.35509663586790197,1.5786960946000406,0.9818502866522749,-0.6333592170570945,1.6123999687607347,46.81067938855694,88.12703702902473,62.70901234300828,-32.52925477314721,-32.52925477314721
2018-07-16 03:00:00,0.4501647653338159,1.6766705028782525,1.0657966719007206,-0.5478642908508302,1.609492920249214,45.499618339769015,58.07964121089729,82.06889274664071,-32.452985304696334,-32.452985304696334
2018-07-16 04:00:00,0.5864837231827957,1.8205869689369658,1.2306967596667384,-0.4247680889862715,1.6488206893213366,43.64466564906721,15.567129857634221,53.92460269918546,-32.34522155318821,-32.34522155318821
2018-07-16 05:00:00,0.46411474991767676,1.69881896191999,1.1174835993556842,-0.5550446502017747,1.6678379643971806,45.196990039295514,42.13615004337952,38.59430703730373,-32.414785872191665,-32.414785872191665
2018-07-16 06:00:00,0.29232343584302267,1.5217010619913651,0.9350504161130146,-0.6424726520234625,1.5752186983129568,47.60603601926126,100.00000000000001,52.56775996700463,-32.522328303048965,-32.522328303048965
2018-07-16 07:00:00,0.3897962776107766,1.6201904756416585,1.0496111790725182,-0.5357365644788836,1.5812848328811018,46.0586538493925,60.93821013274857,67.69145339204275,-32.44604316546763,-32.44604316546763
2018-07-16 08:00:00,0.17665796134034295,1.3976916506037496,0.8445447156010921,-0.72300625406303,1.5665989595271865,49.28627863234424,100.0,86.97940337758291,-32.58461538461539,-32.58461538461539
2018-07-16 09:00:00,0.34774775962531645,1.5694601515050755,1.030086644849204,-0.5527952350674381,1.5791133936274078,46.58461683582117,33.93320781723374,64.95713931666083,-32.45992601726263,-32.45992601726263
2018-07-16 10:00:00,1.2542302876840994,2.5135336041241185,2.0840260263349952,0.1794594508430114,1.883252996455338,35.786955296314126,0.0,44.64440260574464,-31.815352697095435,-31.815352697095435
2018-07-16 11:00:00,0.3944325478708155,1.6428311711719656,1.2113298729182764,-0.6830920373050664,1.889431564023741,47.35644636919399,85.70422964831525,39.879145821849725,-32.383499639954735,-32.383499639954735
2018-07-16 12:00:00,0.7425037604960938,2.0057554147675516,1.603251729330002,-0.3791307112086417,1.970322872336097,43.548774950449655,57.49784238013611,47.734024009483846,-32.12865919768703,-32.12865919768703
2018-07-16 13:00:00,-0.6319030134351866,0.5821482773227471,0.2496479679717334,-1.788187831529775,2.053633786731679,57.35735360418575,100.0,81.06735734281717,-33.071988595865996,-33.071988595865996
2018-07-16 14:00:00,-0.4269420170972871,0.7642929794210662,0.32603605729086826,-1.5405221577758144,1.8779620088516198,55.38014076147574,90.83367486084634,82.77717241366088,-32.94567712318287,-32.94567712318287
2018-07-16 15:00:00,-0.46384675376486273,0.7007450533954573,0.17234672396830852,-1.538068583675034,1.7221753703912994,55.86722180671052,89.20865184721923,93.3474422360219,-32.98327895595433,-32.98327895595433
2018-07-16 16:00:00,-0.029457522200215802,1.1276669691615782,0.5465878613169384,-1.0867547754537576,1.6377659717258204,51.21479650612242,55.516369554795716,78.51956542095381,-32.6916184527162,-32.6916184527162
2018-07-16 17:00:00,-1.9276122798125517,-0.8633699129536154,-0.8742609334207674,-3.4022760803813057,2.58325201116926,65.53997172307801,100.0,81.57500713400503,-34.022584692597235,-34.022584692597235
2018-07-16 18:00:00,-0.8917930769004268,0.1454332329418051,0.2918745805776668,-2.428358052490376,2.749605061913363,56.43560891399889,36.44501605604798,63.98712853694795,-33.35023321841412,-33.35023321841412
2018-07-16 19:00:00,-1.8788603551307403,-0.9202067473290887,-0.3843620101504186,-3.6456309680824472,3.328334787036855,62.42098088637141,78.22720637291127,71.5574074763198,-34.06560337044839,-34.06560337044839
2018-07-16 20:00:00,-3.0002846606245304,-2.1545903599564875,-0.9434315677645411,-5.190568630314452,4.381518231035189,68.07216927337876,100.0,71.5574074763198,-34.90145587798356,-34.90145587798356
2018-07-16 21:00:00,-1.813663787506492,-1.0220247991356235,0.46277079543926014,-4.1367001718483065,4.685542732738702,59.458494776347514,25.977486207184654,68.06823086003202,-34.15477084898573,-34.15477084898573
2018-07-16 22:00:00,-2.2267233351319082,-1.5148099193671438,0.29087217666012855,-4.6814442316734155,5.083923060939533,61.79986549822638,46.09830068817139,57.3585956317854,-34.49272473589795,-34.49272473589795
2018-07-16 23:00:00,-1.5600826887489094,-0.8984263657670799,1.0917966422018255,-4.033887391763457,5.2022109170468465,57.52722539655197,0.0,24.025262298452066,-34.08874404612685,-34.08874404612685
2018-07-17 00:00:00,-1.5036447546883824,-0.8944058558056023,1.239984146562767,-3.9337573341696075,5.244377295453314,57.55291966029322,0.24366430055370475,15.447321662908417,-34.09204853103379,-34.09204853103379
2018-07-17 01:00:00,-2.36089803704832,-1.8354738449107622,0.5623826837495738,-4.823839413802999,5.5034864442863825,62.33759904980363,100.0,33.41455476685129,-34.73015242540092,-34.73015242540092
2018-07-17 02:00:00,-2.282284727263051,-1.8316843758172996,0.812355280118604,-4.77432906884011,5.699592530010188,62.407805017523366,100.0,66.74788810018462,-34.739872915011915,-34.739872915011915
2018-07-17 03:00:00,-3.3982150902880925,-3.061335623954675,0.008534905245949354,-6.023922536335158,6.219521608351972,68.01534543124461,100.0,100.00000000000004,-35.57777124375184,-35.57777124375184
2018-07-17 04:00:00,-3.8973807978352926,-3.6848400201226372,-0.09712654519928865,-6.7309665142773145,6.8683278786708355,70.54384139636997,100.0,100.00000000000004,-36.016742918329605,-36.016742918329605
2018-07-17 05:00:00,-5.525109932840911,-5.487036390276434,-1.050623709089915,-8.793290372055951,8.143485521962296,76.35323012682115,99.99999999999999,100.00000000000004,-37.250596658711224,-37.250596658711224
