timestamp,ema50_dist_xmr_usd_6h,ema200_dist_xmr_usd_6h,upper_bb_dist_xmr_usd_6h,lower_bb_dist_xmr_usd_6h,width_bb_xmr_usd_6h,rsi_xmr_usd_6h,stoch_rsi_fastk_xmr_usd_6h,stoch_rsi_fastd_xmr_usd_6h,kijun_dist_xmr_usd_6h,tenkan_dist_xmr_usd_6h
2018-12-20 13:00:00,-13.12,23.59,-0.01,-31.98,38.05,71.69,100.0,63.1,-13.73,-13.06
2018-12-20 19:00:00,-16.52,17.6,-1.63,-35.25,41.22,75.39,100.0,91.31,-17.78,-17.14
2018-12-21 01:00:00,-11.02,24.48,5.87,-30.61,41.63,64.37,30.38,76.79,-12.8,-12.12
2018-12-21 07:00:00,-12.85,20.98,4.74,-31.6,41.98,66.72,21.31,50.57,-15.11,-14.44
2018-12-21 13:00:00,-8.8,25.84,9.69,-26.88,40.02,60.16,0.0,17.23,-11.52,-10.83
2018-12-21 19:00:00,-9.63,23.91,8.52,-25.66,37.38,61.47,8.61,9.97,-12.7,-12.02
2018-12-22 01:00:00,-6.69,27.29,11.32,-20.84,33.77,57.15,0.0,2.87,-10.13,-9.43
2018-12-22 07:00:00,-8.34,24.33,8.68,-20.09,30.51,59.42,23.72,10.78,-12.04,-11.36
2018-12-22 13:00:00,-6.45,26.27,10.49,-17.01,28.43,56.77,0.0,7.91,-10.49,-9.79
2018-12-22 19:00:00,-8.5,22.81,7.83,-17.71,26.87,59.64,60.97,28.23,-12.77,-12.09
2018-12-23 01:00:00,-11.34,18.19,4.27,-19.05,25.19,63.47,100.0,53.66,-15.93,-15.27
2018-12-23 07:00:00,-12.65,15.61,2.58,-19.09,23.61,65.51,100.0,86.99,-17.65,-17.01
2018-12-23 13:00:00,-9.65,18.86,5.28,-14.57,20.82,60.38,41.34,80.45,-15.2,-14.54
2018-12-23 19:00:00,-8.32,19.97,6.42,-12.45,19.46,58.58,0.0,47.11,-14.27,-13.6
2018-12-24 01:00:00,-15.31,9.9,-0.67,-19.9,21.43,67.25,100.0,47.11,-21.39,-20.78
2018-12-24 07:00:00,-12.84,12.31,2.65,-17.83,22.16,63.38,55.34,51.78,-19.58,-18.95
2018-12-24 13:00:00,-14.16,9.76,1.55,-19.12,22.67,65.45,79.24,78.19,-21.34,-20.72
2018-12-24 19:00:00,-10.68,13.51,4.71,-14.05,19.68,59.74,13.39,49.32,-18.55,-17.91
2018-12-25 01:00:00,0.46,27.42,16.92,-1.86,17.47,46.14,0.0,30.88,-8.37,-7.66
2018-12-25 07:00:00,1.09,27.99,18.01,-1.89,18.41,45.55,0.0,4.46,-7.76,-7.04
2018-12-25 13:00:00,3.06,30.34,20.94,-1.26,20.21,43.71,0.0,-0.0,-5.84,-5.11
2018-12-25 19:00:00,-2.05,23.53,14.36,-6.63,20.2,49.35,35.17,11.72,-10.59,-9.89
2018-12-26 01:00:00,-3.13,21.8,12.94,-7.89,20.31,50.66,100.0,45.06,-11.69,-11.0
2018-12-26 07:00:00,2.4,28.59,19.57,-3.6,21.46,45.04,19.11,51.43,-6.56,-5.83
2018-12-26 13:00:00,3.86,30.31,21.79,-3.15,22.82,43.65,0.0,39.7,-5.08,-4.34
2018-12-26 19:00:00,0.54,25.91,17.93,-6.76,23.38,47.3,52.02,23.71,-8.1,-7.38
2018-12-27 01:00:00,5.94,32.66,25.02,-2.79,25.03,42.35,0.0,17.34,-2.94,-2.18
2018-12-27 07:00:00,5.11,31.55,24.52,-4.59,26.47,43.03,13.78,21.93,-3.51,-2.76
2018-12-27 13:00:00,5.56,32.08,25.61,-5.1,27.85,42.45,1.97,5.25,-2.89,-2.13
2018-12-27 19:00:00,11.52,39.73,33.94,-1.8,30.8,37.55,0.0,5.25,3.03,3.83
2018-12-28 01:00:00,11.45,39.83,34.37,-3.7,33.01,37.28,0.0,0.66,3.4,4.21
2018-12-28 07:00:00,3.48,29.71,23.8,-11.0,32.71,46.11,100.0,33.33,-3.86,-3.11
2018-12-28 13:00:00,-2.34,22.07,16.09,-16.16,32.26,52.36,100.0,66.67,-9.36,-8.66
2018-12-28 19:00:00,-2.45,21.58,15.35,-16.4,31.92,52.58,100.0,100.0,-9.56,-8.86
2018-12-29 01:00:00,-0.71,23.48,14.79,-14.06,28.75,50.54,86.66,95.55,-7.98,-7.26
2018-12-29 07:00:00,0.9,25.29,14.35,-11.91,25.94,48.64,39.06,75.24,-6.44,-5.71
2018-12-29 13:00:00,0.67,24.77,10.36,-10.21,20.56,48.9,6.61,44.11,-6.64,-5.91
2018-12-29 19:00:00,2.53,26.94,9.18,-6.82,15.81,46.58,0.0,15.22,-4.82,-4.07
2018-12-30 01:00:00,0.63,24.38,7.01,-8.53,15.65,49.06,62.56,23.05,-6.55,-5.82
2018-12-30 07:00:00,0.93,24.55,7.23,-8.25,15.55,48.61,82.01,48.19,-6.24,-5.51
2018-12-30 13:00:00,1.56,25.16,7.96,-7.63,15.56,47.66,43.56,62.71,-5.59,-4.85
2018-12-30 19:00:00,0.47,23.59,6.2,-8.45,14.81,49.33,100.0,75.19,-6.59,-5.86
2018-12-31 01:00:00,2.29,25.69,7.1,-6.36,13.41,46.52,0.0,47.85,-4.81,-4.07
2018-12-31 07:00:00,2.54,25.86,7.33,-6.12,13.37,46.01,0.0,33.33,-4.49,-3.74
2018-12-31 13:00:00,4.42,28.11,9.46,-4.45,13.57,43.1,0.0,-0.0,-2.56,-1.8
2018-12-31 19:00:00,5.19,29.02,10.08,-3.87,13.53,41.8,0.0,-0.0,-1.65,-0.88
2019-01-01 01:00:00,5.34,29.19,10.52,-3.73,13.78,41.29,0.0,-0.0,-1.3,-0.53
2019-01-01 07:00:00,4.01,27.47,9.28,-4.92,13.89,43.63,49.7,16.57,-2.4,-1.64
2019-01-01 13:00:00,4.3,27.77,9.79,-4.59,14.01,42.89,68.18,39.29,-1.96,-1.19
2019-01-01 19:00:00,-0.7,21.39,4.2,-7.96,12.4,52.67,100.0,72.62,-6.68,-5.96
2019-01-02 01:00:00,-0.57,21.31,3.65,-6.23,10.0,52.45,98.09,88.75,-6.58,-5.85
2019-01-02 07:00:00,-2.23,18.99,2.17,-7.77,10.22,55.7,100.0,99.36,-8.23,-7.51
2019-01-02 13:00:00,-9.07,10.11,-3.51,-15.81,13.62,66.77,100.0,99.36,-15.0,-14.33
2019-01-02 19:00:00,-7.65,11.34,-1.21,-15.41,15.49,63.95,80.35,93.45,-13.96,-13.29
2019-01-03 01:00:00,-5.3,13.76,1.74,-13.7,16.42,59.02,45.87,75.41,-11.98,-11.29
2019-01-03 07:00:00,-3.45,15.66,4.0,-12.15,16.84,55.46,0.0,42.08,-10.39,-9.69
2019-01-03 13:00:00,-1.78,17.4,5.92,-10.65,16.97,52.39,0.0,15.29,-8.9,-8.19
2019-01-03 19:00:00,-1.68,17.27,6.18,-10.41,16.95,52.33,0.0,-0.0,-8.87,-8.16
2019-01-04 01:00:00,-2.12,16.47,5.83,-10.83,17.09,53.31,14.73,4.91,-9.36,-8.66
2019-01-04 07:00:00,-2.56,15.66,5.53,-11.22,17.24,54.36,64.9,26.54,-9.87,-9.17
2019-01-04 13:00:00,-2.87,15.01,5.4,-11.44,17.36,55.21,100.0,59.88,-10.26,-9.56
2019-01-04 19:00:00,-3.12,14.42,5.32,-11.68,17.56,55.99,100.0,88.3,-10.61,-9.91
2019-01-05 01:00:00,-5.13,11.68,3.53,-13.51,17.93,60.52,100.0,100.0,-12.66,-11.97
2019-01-05 07:00:00,-2.69,14.28,6.29,-10.97,17.68,54.23,0.0,66.67,-10.51,-9.81
2019-01-05 13:00:00,-1.95,14.91,6.99,-9.58,16.79,52.61,0.0,33.33,-9.9,-9.2
2019-01-05 19:00:00,-0.35,16.6,8.39,-7.1,15.4,48.93,0.0,-0.0,-8.44,-7.73
2019-01-06 01:00:00,-1.18,15.41,6.95,-6.64,13.57,50.98,17.65,5.88,-9.26,-8.55
2019-01-06 07:00:00,-2.42,13.71,5.08,-6.66,11.84,54.05,96.52,38.06,-10.49,-9.79
2019-01-06 13:00:00,-7.16,7.76,-0.24,-10.23,10.54,63.83,100.0,71.39,-15.1,-14.44
2019-01-06 19:00:00,-9.55,4.5,-1.79,-13.17,12.3,68.18,100.0,98.84,-17.64,-17.0
2019-01-07 01:00:00,-5.99,8.25,2.12,-9.43,11.99,59.11,47.27,82.42,-14.62,-13.95
2019-01-07 07:00:00,-5.38,8.61,2.82,-8.68,11.85,58.17,29.19,58.82,-14.27,-13.6
2019-01-07 13:00:00,-5.1,8.6,2.74,-8.55,11.63,58.0,0.0,25.49,-14.21,-13.54
2019-01-07 19:00:00,-5.05,8.35,2.65,-8.72,11.72,58.29,2.85,10.68,-14.34,-13.67
2019-01-08 01:00:00,-4.6,8.55,3.17,-8.48,11.97,57.57,0.0,0.95,-14.11,-13.44
2019-01-08 07:00:00,-5.35,7.38,2.55,-9.31,12.28,59.63,100.0,34.28,-14.98,-14.31
2019-01-08 13:00:00,-4.64,7.89,3.34,-8.43,12.08,57.99,20.65,40.22,-14.51,-13.85
2019-01-08 19:00:00,-4.12,8.21,3.84,-7.62,11.68,56.85,0.0,40.22,-14.19,-13.53
2019-01-09 01:00:00,-5.42,6.43,2.5,-8.71,11.57,60.48,100.0,40.22,-15.56,-14.9
2019-01-09 07:00:00,-5.65,5.85,2.34,-8.83,11.54,61.56,100.0,66.67,-15.97,-15.31
2019-01-09 13:00:00,-2.51,9.16,5.61,-5.53,11.14,51.83,0.0,66.67,-13.26,-12.59
2019-01-09 19:00:00,-2.14,9.38,5.88,-4.96,10.78,51.07,0.0,33.33,-13.02,-12.34
2019-01-10 01:00:00,-3.42,7.72,4.44,-6.24,10.78,54.78,35.38,11.79,-14.27,-13.6
2019-01-10 07:00:00,9.45,22.28,20.34,4.16,14.42,32.58,0.0,11.79,-2.51,-1.75
2019-01-10 13:00:00,15.11,29.0,29.69,6.25,19.87,27.79,0.0,11.79,3.08,3.88
2019-01-10 19:00:00,12.59,26.48,28.67,2.1,23.03,31.16,12.5,4.17,1.28,2.07
2019-01-11 01:00:00,12.09,26.21,29.62,-0.02,25.82,31.17,12.53,8.34,1.28,2.07
2019-01-11 07:00:00,10.05,24.14,28.23,-3.13,27.86,34.19,100.0,41.67,-0.19,0.59
2019-01-11 13:00:00,8.6,22.67,26.72,-5.5,29.13,36.27,100.0,70.84,-1.19,-0.42
2019-01-11 19:00:00,10.16,24.65,28.18,-5.15,29.89,34.19,59.16,86.39,0.61,1.39
2019-01-12 01:00:00,10.8,25.62,29.08,-5.76,31.2,33.09,37.52,65.56,1.6,2.39
2019-01-12 07:00:00,11.14,26.26,29.53,-6.55,32.36,32.28,0.0,32.23,2.32,3.12
2019-01-12 13:00:00,9.79,24.92,27.7,-8.46,32.99,34.37,52.29,29.94,1.44,2.24
2019-01-12 19:00:00,9.83,25.17,27.3,-9.06,33.33,33.84,74.8,42.36,1.85,2.65
2019-01-13 01:00:00,8.91,24.29,25.58,-10.25,33.28,35.2,100.0,75.7,1.34,2.13
2019-01-13 07:00:00,8.41,23.88,23.92,-10.79,32.58,35.58,100.0,91.6,1.2,1.99
2019-01-13 13:00:00,13.74,30.31,29.24,-7.0,32.61,28.71,0.0,66.67,6.7,7.53
2019-01-13 19:00:00,13.14,29.93,27.49,-7.81,32.14,28.87,2.37,34.12,6.63,7.47
2019-01-14 01:00:00,10.83,27.51,22.82,-9.19,29.96,33.47,69.22,23.86,4.87,5.69
2019-01-14 07:00:00,11.35,28.36,20.61,-7.68,26.57,32.27,51.77,41.12,5.81,6.63
2019-01-14 13:00:00,4.01,19.89,10.35,-12.54,23.15,47.84,100.0,73.66,-1.01,-0.24
2019-01-14 19:00:00,4.32,20.24,7.89,-10.6,18.74,47.01,95.63,82.47,-0.56,0.22
2019-01-15 01:00:00,4.14,20.03,2.63,-6.96,9.8,47.03,94.77,96.8,-0.56,0.21
2019-01-15 07:00:00,4.1,19.97,2.36,-6.66,9.23,46.78,93.17,94.52,-0.44,0.34
2019-01-15 13:00:00,4.79,20.78,3.35,-5.74,9.2,45.02,0.0,62.64,0.4,1.19
2019-01-15 19:00:00,6.47,22.8,5.23,-4.04,9.22,41.39,0.0,31.06,2.27,3.07
2019-01-16 01:00:00,5.31,21.5,4.3,-4.89,9.22,43.73,41.54,13.85,1.36,2.16
2019-01-16 07:00:00,5.02,21.19,4.06,-4.97,9.07,43.95,47.55,29.7,1.28,2.07
2019-01-16 13:00:00,3.99,19.98,2.96,-5.68,8.75,46.3,100.0,63.03,0.44,1.23
2019-01-16 19:00:00,3.03,18.82,2.25,-6.47,8.9,48.57,100.0,82.52,-0.37,0.41
2019-01-17 01:00:00,3.28,19.08,2.78,-6.1,9.03,47.57,79.25,93.08,0.01,0.79
2019-01-17 07:00:00,5.48,21.65,5.19,-3.9,9.03,41.87,0.0,59.75,2.35,3.15
2019-01-17 13:00:00,3.91,19.83,3.82,-5.17,9.04,45.88,59.87,46.37,0.99,1.78
2019-01-17 19:00:00,3.34,19.13,3.47,-5.53,9.09,47.14,78.59,46.15,0.56,1.35
2019-01-18 01:00:00,3.63,19.44,3.93,-5.12,9.1,45.99,72.39,70.28,0.99,1.78
2019-01-18 07:00:00,4.53,20.49,4.98,-4.16,9.1,43.22,25.66,58.88,2.05,2.84
2019-01-18 13:00:00,4.89,20.92,5.2,-2.94,8.05,41.85,0.0,32.68,2.59,3.39
2019-01-18 19:00:00,4.47,20.44,4.52,-2.31,6.75,42.69,15.84,13.83,2.36,3.16
2019-01-19 01:00:00,2.86,18.54,2.82,-3.12,5.95,47.84,100.0,38.61,0.9,1.68
2019-01-19 07:00:00,0.22,15.35,-0.0,-4.7,4.81,55.72,100.0,71.95,-1.68,-0.92
2019-01-19 13:00:00,0.37,15.39,0.27,-4.59,4.97,55.13,95.71,98.57,-1.52,-0.75
2019-01-19 19:00:00,1.15,16.17,1.12,-3.82,5.0,52.25,73.37,89.7,-0.71,0.07
2019-01-20 01:00:00,1.35,16.3,1.36,-3.57,4.98,51.37,44.8,71.3,-0.46,0.32
2019-01-20 07:00:00,4.76,20.23,4.93,-0.47,5.28,41.15,0.0,39.39,3.08,3.88
2019-01-20 13:00:00,6.91,22.8,7.76,0.95,6.53,36.19,0.0,14.93,5.47,6.3
2019-01-20 19:00:00,6.56,22.48,7.98,0.27,7.4,36.45,1.61,0.54,5.4,6.22
2019-01-21 01:00:00,6.5,22.48,8.41,-0.19,8.25,36.05,0.0,0.54,5.59,6.42
2019-01-21 07:00:00,4.65,20.37,6.73,-2.01,8.53,41.9,100.0,33.87,3.95,4.76
2019-01-21 13:00:00,4.04,19.66,6.16,-2.62,8.63,43.44,100.0,66.67,3.5,4.31
2019-01-21 19:00:00,4.28,19.93,6.35,-2.43,8.62,42.33,84.92,94.97,3.91,4.73
2019-01-22 01:00:00,2.32,17.61,4.26,-4.19,8.44,48.82,100.0,94.97,2.06,2.85
2019-01-22 07:00:00,2.75,18.06,4.81,-3.69,8.46,47.11,75.33,86.75,2.6,3.41
2019-01-22 13:00:00,-0.64,14.0,1.57,-6.96,8.77,57.38,100.0,91.78,-0.81,-0.03
2019-01-22 19:00:00,-0.03,14.55,2.29,-6.41,8.89,55.26,85.93,87.08,-0.2,0.58
2019-01-23 01:00:00,0.92,15.52,3.32,-5.49,8.91,51.97,47.37,77.76,0.79,1.57
2019-01-23 07:00:00,-0.03,14.3,2.54,-6.36,9.07,54.76,74.52,69.27,-0.16,0.62
2019-01-23 13:00:00,1.44,15.88,4.16,-4.86,9.04,49.77,0.0,40.63,1.36,2.16
2019-01-23 19:00:00,2.17,16.65,5.0,-4.07,9.04,47.34,0.0,24.84,2.18,2.98
2019-01-24 01:00:00,1.86,16.22,4.69,-4.33,9.01,48.13,10.64,3.55,1.95,2.74
2019-01-24 07:00:00,0.48,14.52,2.92,-5.48,8.51,52.59,70.71,27.12,0.58,1.37
2019-01-24 13:00:00,-0.19,13.6,1.96,-6.0,8.13,54.72,100.0,60.45,-0.1,0.68
2019-01-24 19:00:00,-0.27,13.37,1.79,-6.04,8.0,54.99,100.0,90.24,-0.18,0.6
2019-01-25 01:00:00,0.58,14.22,2.5,-5.17,7.78,51.58,50.34,83.45,0.68,1.47
2019-01-25 07:00:00,1.45,15.12,3.5,-4.2,7.72,48.19,0.0,50.11,1.62,2.41
2019-01-25 13:00:00,-2.14,10.84,0.18,-7.39,7.86,59.78,100.0,50.11,-2.07,-1.3
2019-01-25 19:00:00,-2.1,10.68,0.46,-7.05,7.76,59.91,100.0,66.67,-2.12,-1.35
2019-01-26 01:00:00,-0.39,12.47,2.05,-4.71,6.86,53.4,44.48,81.49,-0.42,0.36
2019-01-26 07:00:00,-0.57,12.12,1.85,-4.48,6.42,54.05,49.98,64.82,-0.62,0.15
2019-01-26 13:00:00,-0.17,12.44,2.21,-3.69,5.95,52.54,0.0,31.49,-0.22,0.56
2019-01-26 19:00:00,0.54,13.13,2.72,-2.42,5.13,49.85,0.0,16.66,0.5,1.29
2019-01-27 01:00:00,-0.04,12.35,2.11,-2.77,4.91,51.98,50.7,16.9,-0.08,0.7
2019-01-27 07:00:00,0.59,12.96,2.65,-1.81,4.44,49.44,0.0,16.9,0.58,1.36
2019-01-27 13:00:00,0.19,12.39,2.16,-2.19,4.36,50.97,49.4,33.36,0.18,0.97
2019-01-27 19:00:00,-0.85,11.08,1.15,-3.25,4.45,55.04,100.0,49.8,-0.89,-0.11
2019-01-28 01:00:00,4.91,17.57,7.83,1.52,6.03,37.34,0.0,49.8,5.06,5.88
2019-01-28 07:00:00,4.71,17.39,8.15,0.67,7.16,37.36,0.14,33.38,5.06,5.88
2019-01-28 13:00:00,4.98,17.75,8.99,0.37,8.24,36.33,0.0,0.05,5.54,6.36
2019-01-28 19:00:00,4.4,17.13,8.79,-0.52,8.94,37.88,8.27,2.8,5.13,5.96
2019-01-29 01:00:00,5.3,18.19,10.25,-0.18,9.94,35.33,0.0,2.76,6.25,7.08
2019-01-29 07:00:00,5.25,18.2,10.6,-0.77,10.84,34.95,0.0,2.76,6.43,7.26
2019-01-29 13:00:00,3.3,15.99,8.55,-2.83,11.07,42.3,100.0,33.33,4.58,5.4
2019-01-29 19:00:00,4.32,17.17,9.7,-2.19,11.46,39.14,57.05,52.35,5.8,6.62
2019-01-30 01:00:00,3.23,15.93,8.58,-3.38,11.66,42.81,100.0,85.68,4.83,5.64
2019-01-30 07:00:00,3.74,16.51,9.24,-3.11,11.98,40.96,76.51,77.86,5.5,6.32
2019-01-30 13:00:00,1.27,13.66,6.07,-5.26,11.28,49.65,100.0,92.17,3.04,3.84
2019-01-30 19:00:00,1.65,14.01,5.79,-4.67,10.41,48.22,86.34,87.62,3.49,4.3
2019-01-31 01:00:00,1.13,13.35,4.9,-5.06,9.96,49.87,100.0,95.45,3.01,3.82
2019-01-31 07:00:00,3.22,15.68,6.66,-3.03,9.52,43.02,23.16,69.83,5.27,6.09
2019-01-31 13:00:00,2.95,15.36,5.98,-3.18,9.03,43.56,7.82,43.66,5.12,5.94
2019-01-31 19:00:00,2.61,14.95,5.31,-3.39,8.62,44.46,20.93,17.3,4.89,5.71
2019-02-01 01:00:00,3.1,15.48,5.29,-2.73,7.92,42.53,0.0,9.59,5.51,6.34
2019-02-01 07:00:00,1.58,13.72,3.28,-3.92,7.22,48.32,100.0,40.31,4.03,4.84
2019-02-01 13:00:00,2.04,14.19,3.06,-3.07,6.14,46.41,67.04,55.68,4.58,5.4
2019-02-01 19:00:00,2.01,14.1,1.5,-1.97,3.48,46.24,64.19,77.08,4.63,5.45
2019-02-02 01:00:00,2.77,14.92,2.36,-1.17,3.51,43.14,10.47,47.23,5.53,6.35
2019-02-02 07:00:00,2.13,14.16,1.82,-1.7,3.51,45.62,47.9,40.85,4.96,5.78
2019-02-02 13:00:00,3.17,15.32,3.02,-0.66,3.63,41.49,0.0,19.45,6.17,7.0
2019-02-02 19:00:00,2.57,14.62,2.52,-1.18,3.68,43.8,48.64,32.18,5.65,6.48
2019-02-03 01:00:00,2.75,14.8,2.79,-0.85,3.61,42.72,29.85,26.16,5.96,6.79
2019-02-03 07:00:00,2.48,14.46,2.58,-0.91,3.46,43.59,50.89,43.13,5.78,6.61
2019-02-03 13:00:00,2.95,14.97,3.17,-0.53,3.65,41.28,0.0,26.91,6.39,7.22
2019-02-03 19:00:00,3.06,15.07,3.46,-0.44,3.84,40.38,0.0,16.96,6.63,7.46
2019-02-04 01:00:00,3.56,15.65,4.21,-0.13,4.25,37.88,0.0,-0.0,7.3,8.14
2019-02-04 07:00:00,5.05,17.36,6.27,0.8,5.28,32.41,0.0,-0.0,9.06,9.91
2019-02-04 13:00:00,3.65,15.8,4.74,-0.59,5.23,39.37,78.48,26.16,7.76,8.6
2019-02-04 19:00:00,3.3,15.41,4.28,-0.94,5.13,40.5,100.0,59.49,7.54,8.38
2019-02-05 01:00:00,1.99,13.9,2.57,-1.96,4.52,46.8,100.0,92.83,6.26,7.09
2019-02-05 07:00:00,1.7,13.51,2.29,-2.2,4.48,47.92,100.0,100.0,6.02,6.85
2019-02-05 13:00:00,2.54,14.43,3.16,-1.38,4.5,43.81,51.88,83.96,7.01,7.85
2019-02-05 19:00:00,1.32,13.0,1.89,-2.49,4.39,49.55,100.0,83.96,5.8,6.62
2019-02-06 01:00:00,3.06,14.92,3.73,-0.88,4.54,42.2,0.0,50.63,7.74,8.58
2019-02-06 07:00:00,3.68,15.62,4.25,-0.32,4.48,39.64,0.0,33.33,8.54,9.39
2019-02-06 13:00:00,2.81,14.64,3.24,-1.1,4.29,43.26,36.55,12.18,7.76,8.6
2019-02-06 19:00:00,1.21,12.78,1.45,-2.49,3.95,50.07,100.0,45.52,6.13,6.96
2019-02-07 01:00:00,1.06,12.54,1.28,-2.57,3.87,50.51,100.0,78.85,6.02,6.85
2019-02-07 07:00:00,0.83,12.2,0.93,-2.69,3.65,51.38,100.0,100.0,5.82,6.64
2019-02-07 13:00:00,0.74,12.01,0.92,-2.76,3.71,51.67,100.0,100.0,5.75,6.58
2019-02-07 19:00:00,1.05,12.27,1.2,-2.41,3.63,49.88,0.0,66.67,6.12,6.95
2019-02-08 01:00:00,-0.03,10.96,0.28,-3.53,3.87,55.13,100.0,66.67,4.98,5.8
2019-02-08 07:00:00,-2.71,7.79,-1.54,-6.82,5.51,65.51,100.0,66.67,2.06,2.85
2019-02-08 13:00:00,-9.66,-0.34,-5.31,-16.39,12.44,80.08,100.0,100.0,-5.64,-4.91
2019-02-08 19:00:00,-8.92,0.07,-2.74,-17.11,15.95,78.14,93.59,97.86,-5.25,-4.52
2019-02-09 01:00:00,-8.41,0.25,-0.88,-17.48,18.28,77.24,88.62,94.07,-5.08,-4.34
2019-02-09 07:00:00,-8.14,0.18,0.43,-17.61,19.73,77.35,81.24,87.82,-5.15,-4.41
2019-02-09 13:00:00,-6.99,1.11,2.37,-16.73,20.58,72.51,0.0,56.62,-4.26,-3.51
2019-02-09 19:00:00,-7.87,-0.2,2.16,-17.71,21.54,74.87,41.95,41.06,-5.49,-4.76
2019-02-10 01:00:00,-7.29,0.12,3.41,-17.3,22.25,73.22,14.82,18.92,-5.2,-4.46
2019-02-10 07:00:00,-5.99,1.24,5.21,-16.04,22.47,67.54,0.0,18.92,-4.12,-3.38
2019-02-10 13:00:00,-5.25,1.79,6.24,-15.01,22.23,64.87,0.0,4.94,-3.59,-2.83
2019-02-10 19:00:00,-9.47,-3.13,2.27,-19.01,23.22,74.7,98.27,32.76,-8.27,-7.56
2019-02-11 01:00:00,-4.54,1.93,7.79,-13.89,22.35,57.08,0.0,32.76,-3.47,-2.71
2019-02-11 07:00:00,-3.93,2.38,8.22,-12.35,21.0,55.82,0.0,32.76,-3.02,-2.26
2019-02-11 13:00:00,-6.02,-0.11,5.71,-13.38,19.86,60.79,26.3,8.77,-5.37,-4.64
