timestamp,ema50_dist_etc_usd_4h,ema200_dist_etc_usd_4h,lower_bb_dist_etc_usd_4h,width_bb_etc_usd_4h,rsi_etc_usd_4h,stoch_rsi_fastk_etc_usd_4h,stoch_rsi_fastd_etc_usd_4h,kijun_dist_etc_usd_4h,tenkan_dist_etc_usd_4h
2019-02-05 00:00:00,0.030848078454047245,0.034167948364292045,-0.0030324922365152496,0.036630191736918866,0.390232047854029,0.0,0.5605288599189894,0.03396641752841201,0.03396641752841201
2019-02-05 04:00:00,0.026630712227541098,0.030502319414230428,-0.007497241199516336,0.037567439669781794,0.4131008082160652,0.5264712386075139,0.40268593945482745,0.030826549621047805,0.030826549621047805
2019-02-05 08:00:00,0.026997956227960307,0.031507592133580564,-0.007590493158343814,0.03863605412664465,0.4053956273516039,0.34908706696076236,0.2918527685227585,0.03230175564130744,0.03230175564130744
2019-02-05 12:00:00,0.02327354794302261,0.028208410277736906,-0.011232086909487848,0.03910853759687291,0.42717528563914264,1.0,0.6251861018560918,0.029512959706399666,0.029512959706399666
2019-02-05 16:00:00,0.02572994792104044,0.03157038112519728,-0.00920381078532595,0.04032324555648771,0.4068854406344946,0.4507832496256235,0.5999567721954616,0.033040943150141944,0.033040943150141944
2019-02-05 20:00:00,0.020280135340175143,0.025787616120858337,-0.014168471518007264,0.039725300632644366,0.44442332293148334,1.0,0.8169277498752074,0.028385947046843274,0.028385947046843274
2019-02-06 00:00:00,0.024753751231796794,0.031091045855396793,-0.010108194562845507,0.04077148936903919,0.41117366469057337,0.1480496671176337,0.5329443055810854,0.03391348861018684,0.03391348861018684
2019-02-06 04:00:00,0.07397145138688965,0.0924283915987072,0.024287143034782854,0.06438394526709341,0.23807845666743577,0.0,0.38268322237254426,0.08661735036987239,0.08661735036987239
2019-02-06 08:00:00,0.05967875611477491,0.07881049192971945,0.006651066995526422,0.06920235439044078,0.3068934861787141,0.3334952342512836,0.1605149671229721,0.07462090981644076,0.07462090981644076
2019-02-06 12:00:00,0.07357334270024629,0.09779006682170688,0.012288311556671205,0.08104130741413021,0.2696114233118192,0.15281682173780128,0.16210401866302795,0.09175675675675676,0.09175675675675676
2019-02-06 16:00:00,0.051992795583979845,0.07565304941826168,-0.010085021395015437,0.08301645808812076,0.3656785952297825,0.7371673659809835,0.40782647399002253,0.0719687922936072,0.0719687922936072
2019-02-06 20:00:00,0.04834709320651309,0.07186201594724029,-0.015024986564309062,0.08448603488786473,0.3734746505318947,1.0000000000000002,0.6299947292395947,0.07026468484222237,0.07026468484222237
2019-02-07 00:00:00,0.03948109978805081,0.06200729910984615,-0.023723870177572715,0.08412095008036041,0.40783050522536557,1.0,0.9123891219936608,0.06285849602694316,0.06285849602694316
2019-02-07 04:00:00,0.033667818534951266,0.05620729361173282,-0.029321601033986955,0.0843943937824596,0.42873855675888994,1.0,0.9999999999999996,0.058319578715711806,0.058319578715711806
2019-02-07 08:00:00,0.04585053911147807,0.06875025985360561,-0.01901714250490605,0.08563788291817974,0.3829952121727926,0.27460557417271764,0.7582018580575722,0.07270892529941331,0.07270892529941331
2019-02-07 12:00:00,0.028034749551128835,0.049211055260312886,-0.03514410462399509,0.0837659938341743,0.4572884062843095,1.0,0.7582018580575722,0.055609271696239526,0.055609271696239526
2019-02-07 16:00:00,0.00591734821590606,0.026296034559947223,-0.05553463401261938,0.0830447242876183,0.5388492309532479,1.0000000000000002,0.7582018580575722,0.0331466277909922,0.0331466277909922
2019-02-07 20:00:00,0.01258118122673113,0.03203179232998732,-0.04851986610259151,0.08122124940865545,0.5112987992795234,0.8232292507482046,0.9410764169160679,0.040518262840657515,0.040518262840657515
2019-02-08 00:00:00,0.009638123582624836,0.027740797761235836,-0.05045919447243907,0.07909848764445633,0.5206368615501326,0.8831446917723036,0.9021246475068359,0.03789825282631054,0.03789825282631054
2019-02-08 04:00:00,0.0042021610134252985,0.02150386011802463,-0.055112386853533146,0.07792573148658329,0.5403271026043981,1.0,0.9021246475068359,0.032486453327880804,0.032486453327880804
2019-02-08 08:00:00,0.0016757466813517308,0.01954408901589222,-0.057578255257606736,0.07861741825112793,0.5497008505938594,1.0,0.9610482305907676,0.02995920448750633,0.02995920448750633
2019-02-08 12:00:00,-0.013699800124725714,0.00637622178884012,-0.07394785826196804,0.08313278936168052,0.6067369969451772,1.0,0.9999999999999999,0.013574547096903755,0.013574547096903755
2019-02-08 16:00:00,-0.03784888729533009,-0.010298266937706524,-0.10324278878076953,0.09853861079225534,0.6801053341807208,1.0,0.9999999999999999,-0.012829912023460288,-0.012829912023460288
2019-02-08 20:00:00,-0.06867417784497798,-0.02667055258955575,-0.14534020162015215,0.1298362660544998,0.7499493567260554,1.0,0.9999999999999999,-0.04733267298712307,-0.04733267298712307
