timestamp,ema50_dist_ltc_btc_30m,ema200_dist_ltc_btc_30m,lower_bb_dist_ltc_btc_30m,width_bb_ltc_btc_30m,rsi_ltc_btc_30m,stoch_rsi_fastk_ltc_btc_30m,stoch_rsi_fastd_ltc_btc_30m,kijun_dist_ltc_btc_30m,tenkan_dist_ltc_btc_30m
2019-02-04 08:00:00,0.0011464762861654876,0.008486185066044039,-0.004912181564138307,0.01337446643524453,0.4684935464488456,0.2495750253573215,0.27626727675553125,0.08579668348954561,0.09151302914821291
2019-02-04 08:30:00,0.0001118201357288573,0.007418772374534033,-0.005659332102900927,0.013066609517935299,0.48662929194013954,0.6422221369056749,0.4903413223907561,0.08467949377507966,0.09038995781458992
2019-02-04 09:00:00,-0.0028494582349153363,0.004460582759333587,-0.008286616198660446,0.012771631302212575,0.5376031679764399,1.0,0.6305990540876656,0.0813416760693404,0.0870345676479638
2019-02-04 09:30:00,-0.007236963733552093,0.0006618713122434894,-0.012872182695602197,0.013617189067183892,0.6027382011349414,1.0,0.8807407123018918,0.0762633996937212,0.08192955589586526
2019-02-04 10:00:00,-0.007828771227304188,0.0007769709493194998,-0.013904265930959392,0.014778236011997735,0.6141892040656981,1.0,1.0,0.07527539779681747,0.08093635250917974
2019-02-04 10:30:00,-0.008007672790518394,0.0007221453819035162,-0.013383986548179183,0.014196005714861371,0.620729952491066,1.0,1.0,0.0747272912631256,0.08038536038332134
2019-02-04 11:00:00,-0.00847033229213734,0.0007953512051601663,-0.01388488976072666,0.014776952712015564,0.6314946428254835,1.0,1.0,0.0738514821228482,0.07950494040949363
2019-02-04 11:30:00,-0.00687496370725782,0.0026260106818767337,-0.012091534957682115,0.014787531508796657,0.6016127518596699,0.0,0.6666666666666667,0.07527539779681747,0.08093635250917974
2019-02-04 12:00:00,-0.00533844620231827,0.004260088776857351,-0.01038816558208644,0.014693275118166127,0.5724415553721206,0.0,0.33333333333333337,0.07670309467878655,0.0823715657236237
2019-02-04 12:30:00,-0.005421822107128493,0.0039228452886255205,-0.010682085639861172,0.014654457428474606,0.5775324389197624,0.08620859242393135,0.02873619747464378,0.0763732897692464,0.08204002450479875
2019-02-04 13:00:00,-0.010255911547923602,1.9968017956895068e-06,-0.016272563529401096,0.01640804442201567,0.6543558602506792,1.0,0.3620695308079771,0.07068860450944525,0.07632541133455195
2019-02-04 13:30:00,-0.010625734846288926,0.0004990116262333366,-0.01753777760959052,0.018191771908005416,0.6644648922620658,1.0,0.6954028641413105,0.06981936269535205,0.07545159326161954
2019-02-04 14:00:00,-0.007014967062559441,0.004429889591721636,-0.014194679328000892,0.018715947566071374,0.5880616376355369,0.1697404461880903,0.7232468153960302,0.0734141126158232,0.07906526830261673
2019-02-04 14:30:00,-0.008872246394966421,0.0030754411491245026,-0.016475827210284733,0.019683149258893484,0.6194751345983628,0.4824745427745811,0.5507383296542239,0.07101493447119789,0.07665345931118561
2019-02-04 15:00:00,-0.008911137545658532,0.003537434013403562,-0.016922221258249825,0.020597501861750824,0.6250733848932678,0.48442631715952594,0.3788804353740658,0.07057987204224636,0.07621610642835375
2019-02-04 15:30:00,-0.007399843693876029,0.0053580209415251545,-0.015495285811886195,0.02095954297274949,0.59671121781172,0.11320957750378088,0.360036812479296,0.0718861209964412,0.07752923233350262
2019-02-04 16:00:00,-0.006915679442242806,0.0058672252469202935,-0.014440397218851486,0.020395047590958244,0.5918908138304755,0.10345840114691798,0.23369809860340826,0.07210413912336011,0.07774839825078805
2019-02-04 16:30:00,-0.0037245339498375163,0.008737132223056499,-0.010297878933247073,0.019049877172867012,0.5235676482981085,0.0,0.07222265955023296,0.07538508619810269,0.0810466183821279
2019-02-04 17:00:00,-0.004066445776962135,0.007746263851840407,-0.009265431877941266,0.017024627364555896,0.5332382843780226,0.09527181816810915,0.06624340643834238,0.07483686786296895,0.08049551386623155
2019-02-04 17:30:00,-0.006242723457700716,0.005236356949374965,-0.010596405769553563,0.015875308934390372,0.5775626036298743,0.7382050902194177,0.2778256361291756,0.07221318144833178,0.07785801464605369
2019-02-04 18:00:00,-0.004831165677827376,0.005630594017440593,-0.007422854709904558,0.013065156810841626,0.5494667056974875,0.3790670001539912,0.40418130284717274,0.07352342158859448,0.07917515274949061
2019-02-04 18:30:00,-0.008617151545416535,0.0009411976909878828,-0.009601576962866565,0.010588625409862969,0.6178653593832982,1.0,0.705757363457803,0.0690599330696684,0.07468816550045632
2019-02-04 19:00:00,-0.006634304638793109,0.002161743444103248,-0.006418143281567423,0.008598185383104303,0.5786389907523612,0.5364796830270743,0.6385155610603552,0.07090613571718807,0.07654408776919941
2019-02-04 19:30:00,-0.00850235637612562,0.00047609623389877065,-0.008463122384314126,0.008975060640230553,0.6128902694086406,0.9272633347797935,0.8212476726022894,0.06851814311777815,0.07414352321102768
2019-02-04 20:00:00,-0.00865146299486097,0.0005841917640585503,-0.008901484844800023,0.009525288918666287,0.6204417632203553,1.0,0.8212476726022894,0.06797690203626794,0.07359943268159252
