timestamp,ema50_dist_xrp_usd_6h,ema200_dist_xrp_usd_6h,upper_bb_dist_xrp_usd_6h,lower_bb_dist_xrp_usd_6h,width_bb_xrp_usd_6h,rsi_xrp_usd_6h,stoch_rsi_fastk_xrp_usd_6h,stoch_rsi_fastd_xrp_usd_6h,kijun_dist_xrp_usd_6h,tenkan_dist_xrp_usd_6h
2019-01-07 13:00:00,-0.98,1.06,2.33,-4.37,6.76,52.57,42.6,53.83,-16.22,-17.49
2019-01-07 19:00:00,-0.6,1.41,1.92,-3.61,5.58,51.43,29.68,39.01,-15.92,-17.19
2019-01-08 01:00:00,0.45,2.48,2.66,-2.47,5.13,48.09,0.0,24.1,-15.01,-16.3
2019-01-08 07:00:00,-1.37,0.56,0.85,-4.34,5.29,53.8,100.0,43.23,-16.6,-17.86
2019-01-08 13:00:00,-0.14,1.8,2.16,-3.09,5.27,49.9,31.77,43.92,-15.56,-16.84
2019-01-08 19:00:00,-0.74,1.14,1.62,-3.63,5.3,51.83,65.52,65.76,-16.1,-17.37
2019-01-09 01:00:00,-1.15,0.67,1.31,-4.07,5.45,53.23,90.03,62.44,-16.48,-17.74
2019-01-09 07:00:00,-1.5,0.24,1.06,-4.31,5.46,54.54,100.0,85.18,-16.83,-18.09
2019-01-09 13:00:00,0.11,1.87,2.63,-2.44,5.07,48.87,0.0,63.34,-15.47,-16.75
2019-01-09 19:00:00,-1.05,0.64,1.51,-3.52,5.08,52.79,69.15,56.38,-16.49,-17.75
2019-01-10 01:00:00,-3.47,-1.95,-0.5,-6.31,6.01,60.09,100.0,56.38,-18.65,-19.88
2019-01-10 07:00:00,4.75,6.54,8.64,1.01,7.28,39.64,0.0,56.38,-11.55,-12.89
2019-01-10 13:00:00,10.28,12.46,16.47,4.08,11.23,32.35,0.0,33.33,-6.54,-7.95
2019-01-10 19:00:00,9.86,12.32,17.45,2.32,13.77,32.38,0.13,0.04,-6.55,-7.96
2019-01-11 01:00:00,9.64,12.36,18.38,0.91,15.94,32.19,0.0,0.04,-6.41,-7.82
2019-01-11 07:00:00,7.99,10.91,17.32,-1.41,17.35,35.35,42.44,14.19,-7.53,-8.93
2019-01-11 13:00:00,7.46,10.57,16.93,-2.61,18.23,35.91,100.0,47.48,-7.72,-9.12
2019-01-11 19:00:00,8.5,11.87,18.35,-2.48,19.3,33.98,48.05,63.5,-6.53,-7.94
2019-01-12 01:00:00,8.05,11.63,18.03,-3.55,20.13,34.32,57.03,68.36,-6.64,-8.05
2019-01-12 07:00:00,8.15,11.96,18.34,-4.09,20.94,33.66,0.0,35.03,-6.26,-7.68
2019-01-12 13:00:00,7.64,11.64,17.7,-5.02,21.36,34.28,27.43,28.15,-6.44,-7.85
2019-01-12 19:00:00,7.32,11.5,17.2,-5.68,21.63,34.34,100.0,42.48,-6.45,-7.86
2019-01-13 01:00:00,6.75,11.08,16.45,-6.48,21.84,35.38,100.0,75.81,-6.71,-8.12
2019-01-13 07:00:00,6.23,10.69,15.29,-7.02,21.43,36.39,100.0,100.0,-6.95,-8.35
2019-01-13 13:00:00,10.49,15.42,19.84,-3.88,21.97,28.46,0.0,66.67,-2.84,-4.31
2019-01-13 19:00:00,10.53,15.76,19.5,-4.25,22.07,27.83,0.0,33.33,-2.43,-3.9
2019-01-14 01:00:00,7.73,13.02,15.54,-6.55,21.14,36.03,95.88,31.96,-4.62,-6.06
2019-01-14 07:00:00,8.59,14.16,15.24,-5.49,19.76,33.97,71.71,55.86,-3.54,-5.0
2019-01-14 13:00:00,3.39,8.74,8.56,-9.47,18.12,47.91,100.0,89.2,-8.04,-9.43
2019-01-14 19:00:00,3.78,9.22,7.18,-8.11,15.36,46.72,94.09,88.6,-7.56,-8.95
2019-01-15 01:00:00,4.03,9.57,3.34,-4.88,8.28,45.78,84.74,92.94,-7.19,-8.59
2019-01-15 07:00:00,3.94,9.54,2.24,-4.15,6.45,45.62,83.6,87.48,-7.12,-8.53
2019-01-15 13:00:00,4.1,9.79,2.59,-3.84,6.47,44.81,0.0,56.12,-6.83,-8.24
2019-01-15 19:00:00,5.7,11.6,4.35,-2.26,6.54,40.57,0.0,27.87,-5.2,-6.63
2019-01-16 01:00:00,5.04,11.01,3.86,-2.73,6.56,42.03,27.89,9.3,-5.6,-7.03
2019-01-16 07:00:00,3.77,9.74,2.65,-3.74,6.43,45.58,99.18,42.36,-6.6,-8.01
2019-01-16 13:00:00,4.09,10.15,2.95,-3.27,6.23,44.29,74.17,67.08,-6.16,-7.58
2019-01-16 19:00:00,4.37,10.53,3.35,-2.88,6.21,43.06,49.73,74.36,-5.75,-7.17
2019-01-17 01:00:00,5.47,11.82,4.6,-1.81,6.31,39.68,0.0,41.3,-4.55,-5.99
2019-01-17 07:00:00,4.82,11.22,4.09,-2.32,6.36,41.39,28.95,26.22,-4.97,-6.4
2019-01-17 13:00:00,3.69,10.08,3.07,-3.25,6.33,45.01,100.0,42.98,-5.86,-7.28
2019-01-17 19:00:00,3.24,9.65,2.73,-3.55,6.31,46.18,100.0,76.32,-6.14,-7.56
2019-01-18 01:00:00,3.82,10.33,3.37,-2.89,6.24,43.83,63.83,87.94,-5.47,-6.9
2019-01-18 07:00:00,4.25,10.86,3.81,-2.39,6.16,41.98,12.41,58.75,-4.92,-6.36
2019-01-18 13:00:00,5.52,12.33,5.22,-0.83,5.92,37.78,0.0,25.41,-3.56,-5.01
2019-01-18 19:00:00,4.7,11.53,4.37,-1.03,5.31,40.48,32.14,14.85,-4.14,-5.58
2019-01-19 01:00:00,3.44,10.25,3.25,-2.02,5.24,45.07,100.0,44.05,-5.16,-6.59
2019-01-19 07:00:00,1.27,7.9,1.17,-3.71,4.94,52.8,100.0,77.38,-7.11,-8.51
2019-01-19 13:00:00,1.17,7.77,0.92,-3.65,4.64,52.97,100.0,100.0,-7.15,-8.55
2019-01-19 19:00:00,1.96,8.61,1.58,-2.75,4.36,49.61,73.11,91.04,-6.35,-7.76
2019-01-20 01:00:00,2.19,8.86,1.73,-2.4,4.15,48.43,42.58,71.9,-6.06,-7.48
2019-01-20 07:00:00,4.76,11.69,4.42,-0.07,4.39,39.72,0.0,38.56,-3.51,-4.97
2019-01-20 13:00:00,6.58,13.78,6.77,1.09,5.46,34.86,0.0,14.19,-1.59,-3.07
2019-01-20 19:00:00,5.62,12.87,6.2,-0.09,6.11,37.73,19.43,6.48,-2.27,-3.74
2019-01-21 01:00:00,5.76,13.14,6.71,-0.25,6.75,36.83,14.51,11.31,-1.92,-3.4
2019-01-21 07:00:00,3.87,11.17,4.76,-2.02,6.68,43.59,100.0,44.65,-3.53,-4.99
2019-01-21 13:00:00,4.7,12.14,5.68,-1.32,6.85,40.8,68.03,60.85,-2.58,-4.05
2019-01-21 19:00:00,4.58,12.09,5.66,-1.52,7.03,40.61,55.97,74.66,-2.52,-3.99
2019-01-22 01:00:00,5.03,12.66,6.37,-1.23,7.41,38.8,29.19,51.06,-1.91,-3.39
2019-01-22 07:00:00,5.4,13.17,7.0,-1.09,7.86,37.21,0.0,28.39,-1.36,-2.85
2019-01-22 13:00:00,3.38,11.04,4.89,-2.94,7.75,45.07,100.0,43.06,-3.12,-4.58
2019-01-22 19:00:00,3.28,10.97,4.65,-2.94,7.53,44.94,98.4,66.13,-3.08,-4.54
2019-01-23 01:00:00,3.54,11.29,4.87,-2.66,7.45,43.56,80.77,93.06,-2.7,-4.17
2019-01-23 07:00:00,2.82,10.53,4.12,-3.29,7.38,46.24,100.0,93.06,-3.27,-4.73
2019-01-23 13:00:00,3.56,11.37,5.0,-2.55,7.47,43.05,0.0,60.26,-2.44,-3.91
2019-01-23 19:00:00,3.86,11.74,5.41,-2.29,7.59,41.47,0.0,33.33,-2.01,-3.49
2019-01-24 01:00:00,4.44,12.44,6.02,-1.81,7.67,38.92,0.0,0.0,-1.29,-2.78
2019-01-24 07:00:00,2.89,10.78,3.84,-2.92,6.73,45.73,92.99,31.0,-2.65,-4.12
2019-01-24 13:00:00,3.3,11.25,3.47,-2.03,5.46,43.73,70.55,54.51,-2.13,-3.61
2019-01-24 19:00:00,2.48,10.38,1.95,-2.29,4.25,47.02,100.0,87.85,-2.81,-4.28
2019-01-25 01:00:00,2.67,10.59,1.25,-1.38,2.63,45.82,85.18,85.24,-2.53,-4.0
2019-01-25 07:00:00,3.79,11.85,2.39,-0.26,2.62,41.02,0.0,61.73,-1.32,-2.81
2019-01-25 13:00:00,3.52,11.6,2.28,-0.41,2.67,41.64,10.25,31.81,-1.43,-2.92
2019-01-25 19:00:00,3.1,11.17,1.99,-0.75,2.73,43.21,36.4,15.55,-1.71,-3.2
2019-01-26 01:00:00,2.51,10.54,1.51,-1.2,2.7,45.83,100.0,48.89,-2.18,-3.65
2019-01-26 07:00:00,2.14,10.13,1.05,-1.4,2.46,47.36,100.0,78.8,-2.45,-3.92
2019-01-26 13:00:00,2.73,10.78,1.72,-0.77,2.48,44.04,42.07,80.69,-1.78,-3.26
2019-01-26 19:00:00,3.0,11.09,2.09,-0.5,2.57,42.3,0.0,47.36,-1.41,-2.89
2019-01-27 01:00:00,3.25,11.39,2.52,-0.27,2.75,40.6,0.0,14.02,-1.04,-2.53
2019-01-27 07:00:00,5.1,13.47,4.97,1.07,3.78,33.09,0.0,0.0,0.93,-0.59
2019-01-27 13:00:00,4.52,12.91,4.62,0.26,4.25,35.53,22.33,7.44,0.55,-0.97
2019-01-27 19:00:00,5.02,13.54,5.42,0.42,4.86,33.2,1.18,7.84,1.23,-0.29
2019-01-28 01:00:00,8.42,17.42,10.01,2.39,7.17,24.44,0.0,7.84,4.84,3.26
2019-01-28 07:00:00,10.38,19.79,13.24,2.74,9.72,20.87,0.0,0.39,7.14,5.53
2019-01-28 13:00:00,10.99,20.74,15.01,1.97,12.02,19.53,0.0,0.0,8.17,6.54
2019-01-28 19:00:00,7.91,17.56,12.17,-1.37,12.85,31.97,91.01,30.34,5.48,3.89
2019-01-29 01:00:00,9.74,19.79,14.74,-0.49,14.22,28.16,69.34,53.45,7.66,6.04
2019-01-29 07:00:00,9.78,20.07,15.15,-1.13,15.21,27.47,63.83,74.72,8.1,6.46
2019-01-29 13:00:00,8.2,18.52,13.6,-2.93,15.69,32.5,100.0,77.72,6.87,5.26
2019-01-29 19:00:00,8.34,18.85,13.66,-3.1,15.92,31.59,81.83,81.89,7.34,5.72
2019-01-30 01:00:00,7.11,17.65,12.12,-4.3,15.8,35.45,100.0,93.94,6.41,4.81
2019-01-30 07:00:00,6.11,16.65,10.88,-5.24,15.67,38.53,100.0,93.94,5.66,4.07
2019-01-30 13:00:00,-3.1,6.33,1.54,-13.76,16.29,63.86,100.0,100.0,-3.63,-5.08
2019-01-30 19:00:00,-3.43,5.75,1.49,-14.39,16.98,64.74,100.0,100.0,-4.1,-5.55
2019-01-31 01:00:00,-4.32,4.54,0.97,-15.62,17.91,66.72,100.0,100.0,-5.16,-6.59
2019-01-31 07:00:00,1.42,10.76,6.69,-10.43,17.45,50.82,43.59,81.2,0.59,-0.93
2019-01-31 13:00:00,0.86,10.1,5.9,-10.83,17.16,51.86,6.57,50.06,0.07,-1.44
2019-01-31 19:00:00,0.32,9.43,5.22,-11.26,17.0,52.97,13.56,21.24,-0.45,-1.95
2019-02-01 01:00:00,3.26,12.65,8.09,-8.56,16.68,46.42,0.0,6.71,2.6,1.05
2019-02-01 07:00:00,0.92,10.03,5.73,-10.6,16.74,51.27,73.93,29.16,0.31,-1.21
2019-02-01 13:00:00,0.94,10.0,5.81,-10.55,16.76,51.14,71.98,48.64,0.36,-1.15
2019-02-01 19:00:00,1.01,10.02,6.0,-10.45,16.83,50.87,67.92,71.28,0.48,-1.04
2019-02-02 01:00:00,1.57,10.59,6.81,-9.7,16.75,49.36,60.71,66.87,1.09,-0.43
2019-02-02 07:00:00,0.64,9.51,6.01,-10.0,16.34,51.61,100.0,76.21,0.2,-1.31
2019-02-02 13:00:00,1.44,10.34,6.86,-8.52,15.51,49.36,0.0,53.57,1.05,-0.47
2019-02-02 19:00:00,-0.15,8.53,5.38,-9.57,15.27,53.45,100.0,66.67,-0.53,-2.03
2019-02-03 01:00:00,0.16,8.77,5.66,-8.52,14.38,52.55,78.1,59.37,-0.23,-1.73
2019-02-03 07:00:00,1.48,10.17,6.82,-6.32,13.1,48.68,0.0,59.37,1.15,-0.38
2019-02-03 13:00:00,2.5,11.27,7.73,-4.58,12.12,45.8,0.0,26.03,2.27,0.72
2019-02-03 19:00:00,2.77,11.58,7.72,-3.36,10.85,44.82,0.0,0.0,2.65,1.1
2019-02-04 01:00:00,3.19,12.05,7.96,-2.21,9.88,43.43,0.0,0.0,3.2,1.64
2019-02-04 07:00:00,3.34,12.24,8.01,-1.48,9.19,42.68,0.0,0.0,3.49,1.93
2019-02-04 13:00:00,2.91,11.78,7.09,-1.9,8.77,43.82,36.62,12.21,3.17,1.62
2019-02-04 19:00:00,3.74,12.72,7.31,-1.02,8.08,41.09,0.0,12.21,4.16,2.59
2019-02-05 01:00:00,3.91,12.95,6.1,-0.17,6.1,40.19,0.0,12.21,4.49,2.91
2019-02-05 07:00:00,3.75,12.82,6.13,-0.59,6.54,40.21,0.4,0.13,4.49,2.91
2019-02-05 13:00:00,3.49,12.56,5.89,-1.02,6.75,40.74,15.07,5.16,4.37,2.8
2019-02-05 19:00:00,2.53,11.51,4.69,-1.93,6.53,44.69,100.0,38.49,3.5,1.94
2019-02-06 01:00:00,5.52,14.87,8.32,0.42,7.57,35.4,0.0,38.36,6.76,5.14
2019-02-06 07:00:00,5.71,15.16,8.79,0.08,8.34,34.44,0.0,33.33,7.17,5.56
2019-02-06 13:00:00,4.36,13.75,7.4,-1.4,8.54,39.48,49.12,16.37,5.99,4.39
2019-02-06 19:00:00,5.0,14.53,8.1,-1.05,8.84,37.23,27.23,25.45,6.85,5.24
2019-02-07 01:00:00,4.11,13.61,7.15,-2.03,8.95,40.33,100.0,58.78,6.12,4.51
2019-02-07 07:00:00,3.77,13.27,6.52,-2.33,8.66,41.15,100.0,75.74,5.93,4.33
2019-02-07 13:00:00,3.61,13.12,6.16,-2.49,8.49,41.23,100.0,100.0,5.91,4.31
2019-02-07 19:00:00,3.98,13.57,5.91,-1.88,7.63,39.43,54.85,84.95,6.46,4.85
2019-02-08 01:00:00,3.37,12.92,4.52,-2.04,6.48,41.85,100.0,84.95,5.97,4.37
2019-02-08 07:00:00,0.94,10.21,1.62,-4.06,5.76,52.47,100.0,84.95,3.52,1.96
2019-02-08 13:00:00,-4.62,3.89,-2.71,-10.54,8.38,68.62,100.0,100.0,-2.38,-3.85
2019-02-08 19:00:00,-3.23,5.21,-0.64,-9.76,9.62,63.29,81.75,93.92,-1.08,-2.58
2019-02-09 01:00:00,-2.41,5.93,0.65,-9.31,10.41,60.51,69.71,83.82,-0.36,-1.86
2019-02-09 07:00:00,-3.44,4.62,0.24,-10.7,11.54,63.36,67.43,72.97,-1.55,-3.03
2019-02-09 13:00:00,-1.72,6.35,2.31,-9.24,11.97,57.11,0.0,45.72,0.14,-1.37
2019-02-09 19:00:00,-2.74,5.07,1.71,-10.37,12.63,60.01,46.33,37.92,-1.02,-2.51
2019-02-10 01:00:00,-1.57,6.19,3.22,-9.29,12.9,56.05,0.0,15.44,0.11,-1.41
2019-02-10 07:00:00,0.49,8.36,5.5,-7.25,12.86,49.61,0.0,15.44,2.22,0.68
2019-02-10 13:00:00,-0.01,7.74,5.1,-7.59,12.85,51.05,13.9,4.63,1.71,0.17
2019-02-10 19:00:00,-2.1,5.35,3.18,-9.57,13.17,56.92,70.36,28.09,-0.49,-2.0
2019-02-11 01:00:00,0.6,8.19,6.04,-6.62,12.7,49.03,0.0,28.09,2.27,0.73
2019-02-11 07:00:00,0.72,8.27,6.1,-5.95,12.04,48.63,0.0,23.45,2.42,0.88
2019-02-11 13:00:00,-0.62,6.73,4.71,-6.8,11.63,52.39,45.35,15.12,1.03,-0.49
