timestamp,ema50_dist_iota_btc_15m,ema200_dist_iota_btc_15m,upper_bb_dist_iota_btc_15m,lower_bb_dist_iota_btc_15m,width_bb_iota_btc_15m,rsi_iota_btc_15m,stoch_rsi_fastk_iota_btc_15m,stoch_rsi_fastd_iota_btc_15m,kijun_dist_iota_btc_15m,tenkan_dist_iota_btc_15m
2019-02-07 18:30:00,-1.0798838603952254,,0.7264673516779174,-0.588323574853844,1.313883402454146,54.44605769670774,22.678377390624927,31.597438698881167,0.9924892703862653,0.8047210300429208
2019-02-07 18:45:00,-1.3804599945293816,,0.38627334354874865,-0.9061183255078209,1.2957596397894093,58.44783082680931,100.0,46.82304313674664,0.628090338099696,0.44099959909127406
2019-02-07 19:00:00,0.17869829898338185,,2.140460506161923,0.39551560027308863,1.723096251277221,41.45376604656336,0.0,40.89279246354163,2.2264458322020175,2.0363833831116063
2019-02-07 19:15:00,-0.20576093585948918,,1.783327043320293,-0.10651838882396181,1.8741326231335398,45.67036663822888,24.812195588232264,41.60406519607741,1.8255578093306468,1.636240703177827
2019-02-07 19:30:00,-0.22361610274798105,,1.7631801302134376,-0.24229328419472784,1.9903380198406262,45.95943467055937,26.513189647443486,17.10846174522523,1.7980262268487257,1.6087603082330704
2019-02-07 19:45:00,-0.09806662443950787,,1.8607662658265856,-0.23245007741291568,2.0763118819912973,44.804176656101966,19.715180875579296,23.680188703751664,1.922035733622085,1.7325392528424466
2019-02-07 20:00:00,-0.22396433282603212,,1.6419456044790781,-0.4240488756334204,2.053489787637084,46.415870927846655,100.0,48.74279017434091,1.7842660178426506,1.595025682616913
2019-02-07 20:15:00,-0.35750774383592754,,1.3002904373355273,-0.5363546835226107,1.8296564210718929,48.207390701902504,100.0,73.23839362519308,1.6331488729923072,1.4441894992576643
2019-02-07 20:30:00,-0.2011406602471788,,1.428772321790972,-0.4474260119775253,1.8670372830285806,46.53197865694569,50.76971291229179,83.58990430409725,1.7842660178426506,1.595025682616913
2019-02-07 20:45:00,-0.18029007949942333,,1.42997059821095,-0.48904860280740703,1.9100332395829909,46.37418979586914,46.133246943562796,65.63431995195151,1.7980262268487257,1.6087603082330704
2019-02-07 21:00:00,-0.5477487159181171,,1.0085839366430926,-0.8873881380974336,1.8948238512917208,51.50947307716864,100.0,65.63431995195151,1.4004847831941891,1.2119579854565243
2019-02-07 21:15:00,-0.22940227267691515,,1.324053344735887,-0.5905669203132957,1.9076241828441027,47.6149988112422,24.16242585665243,56.765224266738386,1.7155207348372281,1.5264082128866763
2019-02-07 21:30:00,-0.19450203127489019,,1.3400615067257204,-0.6023233632315939,1.9352463447294892,47.280242885775245,17.643682739091705,47.268702865248024,1.743007701661936,1.5538440751249771
2019-02-07 21:45:00,-0.3033419786187319,,1.131037557502057,-0.7261792579069004,1.8534648622465126,49.01726296812578,51.46888744933651,31.09166534836019,1.6194331983805599,1.4304993252361786
2019-02-07 22:00:00,-0.04520717835596599,,1.3314842276447303,-0.5088621196756127,1.8328078062150908,45.60136378219935,0.0,23.037523396142713,1.8806656744689398,1.6912461101339593
2019-02-07 22:15:00,-0.05642609526519404,,1.234054897096426,-0.541414204455759,1.7693415119005937,45.81538805849504,6.265532577116825,19.24480667548442,1.8668831168831224,1.6774891774891998
2019-02-07 22:30:00,-0.18394070260241424,,0.9663341037845052,-0.6475013558785658,1.6112668364976168,48.017876924873285,70.74310485010848,25.669545809075075,1.7292623615239089,1.5401242907322477
2019-02-07 22:45:00,-0.2155801590141504,,0.8803784398214276,-0.6940178726371315,1.5729306512170522,48.69167770050048,90.4685340549066,55.82572382737728,1.6880486158001418,1.4989871708305236
2019-02-07 23:00:00,-0.1682697914116793,,0.8006326821824006,-0.6209515149303346,1.4203081839509955,48.02133572840533,78.30828874292295,79.83997588264599,1.7292623615239089,1.5401242907322477
2019-02-07 23:15:00,-0.4459070655992048,,0.4322173718919853,-0.8861505615472276,1.3213669951131954,53.11850690149617,100.0,89.59227426594316,1.4278017241379448,1.2392241379310498
2019-02-07 23:30:00,-0.8517074066357488,,-0.00886433472451209,-1.326793436497209,1.3267897872231043,59.5294147025364,100.0,92.76942958097429,0.9789459568190884,0.7912028966072127
2019-02-07 23:45:00,-0.6775790250137081,,-0.016693807692380602,-1.0751675944027816,1.0642840400312819,56.7439290321196,75.79538968512233,91.93179656170742,1.1281224818694646,0.9401020682245464
2019-02-08 00:00:00,-0.599716019814267,,0.07098621723957699,-0.9538134142296872,1.0293432927386112,55.722860924530615,66.92276976407173,80.90605314973133,1.182477828540729,0.9943563558183488
2019-02-08 00:15:00,-1.0359570933651918,,-0.2248223388614634,-1.5055868614595402,1.2919424682649234,62.29828292808517,100.0,80.90605314973133,0.6953730944102787,0.5081572612998242
2019-02-08 00:30:00,-0.38106634487916624,,0.4408017363786154,-0.8459161374553936,1.2893295035821837,51.348712990819834,0.0,55.640923254690556,1.3458950201884257,1.1574697173620585
2019-02-08 00:45:00,-0.8658922872845753,,0.020881967667985002,-1.3597492859167781,1.389935952692353,57.833511336227396,59.224228737399564,53.0747429124665,0.8167090641317376,0.6292676395769137
2019-02-08 01:00:00,-0.07356281969964629,,0.8156882848372682,-0.5565789730964332,1.3704917220993946,47.515235839481576,0.0,19.741409579133165,1.6194331983805599,1.4304993252361786
2019-02-08 01:15:00,-0.23881767639198914,,0.6456217162692068,-0.7183685841124388,1.364486611017468,49.6469518554097,14.420004232899197,24.548077656766235,1.4414657146706311,1.2528627239660528
2019-02-08 01:30:00,-0.40988601502561783,,0.474512362645485,-0.8711776846839658,1.3483642941142067,51.91212324068234,42.61261877130007,19.01087433473307,1.2505042355788643,1.0622562861368978
2019-02-08 01:45:00,0.08461104294241739,,0.9750404035210991,-0.36963499811570877,1.3406173167859943,46.01989818972698,0.0,19.01087433473307,1.7567567567567721,1.5675675675675738
2019-02-08 02:00:00,0.042325088586014914,,0.9276737525091949,-0.4346303917095229,1.35895402791324,46.549641366435594,8.99054554310891,17.20105477146964,1.7155207348372281,1.5264082128866763
2019-02-08 02:15:00,0.18369965121092235,,1.084140603428163,-0.3076254519130406,1.3863833170835975,44.81307058809992,0.0,2.996848514369617,1.8668831168831224,1.6774891774891998
2019-02-08 02:30:00,0.09843010900085769,,1.0034535171053571,-0.393829294342507,1.3930366669709462,45.99649719209666,16.67020463027906,8.553583391129303,1.7842660178426506,1.595025682616913
2019-02-08 02:45:00,0.05558631815263393,,0.9633729727250184,-0.4472265060313618,1.4069684697343647,46.61294421013064,100.0,38.890068210093,1.743007701661936,1.5538440751249771
2019-02-08 03:00:00,0.06639725143546826,,0.9714331042168567,-0.41602769881146084,1.3836184571776409,46.42271910656261,89.43119665516244,68.70046709514715,1.7567567567567721,1.5675675675675738
2019-02-08 03:15:00,0.24602890303990765,,1.1686279906814478,-0.2411977171910662,1.4033183084594656,43.731970875914506,0.0,63.14373221838747,1.9496344435418367,1.7600866504197121
2019-02-08 03:30:00,0.18424820084053106,,1.1205332579438565,-0.31809753399254515,1.4328818141569903,44.717895459276576,34.22192672360585,41.21770779292275,1.8944519621109768,1.7050067658998858
2019-02-08 03:45:00,0.30745022585250137,,1.2736639940482908,-0.23301358754422852,1.4988785387890755,42.70338739462611,0.0,11.407308907868606,2.0325203252032464,1.8428184281842785
2019-02-08 04:00:00,0.33458563758790305,,1.3316205311055151,-0.24310216320526656,1.5661985150537006,42.09078232015878,0.0,11.407308907868606,2.074013826758847,1.884234783787475
2019-02-08 04:15:00,0.08681985489882305,,1.0746596527874575,-0.5148219245927121,1.5850447381536852,47.00328860053712,100.0,33.33333333333332,1.8255578093306468,1.636240703177827
2019-02-08 04:30:00,0.005456624891331252,,0.9160863771150884,-0.5945082120022427,1.5081696170267147,48.569462256422284,100.0,66.66666666666666,1.743007701661936,1.5538440751249771
2019-02-08 04:45:00,0.17431245039709609,,1.0386536103583088,-0.44309324219373725,1.4773476041369198,45.436381993368975,51.64014438317395,83.88004812772463,1.922035733622085,1.7325392528424466
2019-02-08 05:00:00,-0.0015811355827621831,,0.8076751148111017,-0.6198626570351307,1.4261984826347294,48.98065973540915,100.0,83.88004812772463,1.743007701661936,1.5538440751249771
2019-02-08 05:15:00,-0.15704630508128758,,0.4558964720176695,-0.6798274041638797,1.1369969200823475,52.07527587525601,100.0,83.88004812772463,1.5783083771752304,1.3894509645217878
2019-02-08 05:30:00,-0.1896932671246354,,0.38883843578658706,-0.7124630312558167,1.1030863964865492,52.845330171517524,100.0,100.0,1.5372168284789822,1.348435814455251
2019-02-08 05:45:00,-0.3113900238716716,,0.07898145480551566,-0.7293989070004891,0.8110178626655983,55.41688374608268,100.0,100.0,1.4004847831941891,1.2119579854565243
2019-02-08 06:00:00,-0.1312128760187603,,0.2590848465680029,-0.5558607807377047,0.8161567056494474,51.486018025955914,38.92590261606801,79.64196753868934,1.5783083771752304,1.3894509645217878
2019-02-08 06:15:00,-0.29404205532873595,,0.09154544448788382,-0.733883176779837,0.8280881826947785,54.9289501849827,87.58712212931447,75.50434158179416,1.4004847831941891,1.2119579854565243
2019-02-08 06:30:00,-0.12745959906453885,,0.18637583578811068,-0.5370637235679876,0.72471029496908,51.30919405028258,0.0,42.17100824846083,1.5646074993255876,1.3757755597518129
