timestamp,ema50_dist_iot_usd_6h,ema200_dist_iot_usd_6h,upper_bb_dist_iot_usd_6h,lower_bb_dist_iot_usd_6h,width_bb_iot_usd_6h,rsi_iot_usd_6h,stoch_rsi_fastk_iot_usd_6h,stoch_rsi_fastd_iot_usd_6h,kijun_dist_iot_usd_6h,tenkan_dist_iot_usd_6h
2018-08-12 02:00:00,38.39,79.62,42.81,-13.78,49.42,32.81,100.0,90.75,-50.8,-50.62
2018-08-12 08:00:00,36.0,77.64,36.83,-13.65,45.23,33.51,100.0,90.75,-51.13,-50.95
2018-08-12 14:00:00,35.98,78.75,31.71,-10.69,38.37,32.93,88.95,96.32,-50.61,-50.43
2018-08-12 20:00:00,34.82,78.3,28.06,-9.94,34.85,32.82,86.87,91.94,-50.51,-50.34
2018-08-13 02:00:00,34.41,78.83,25.98,-9.11,32.35,32.37,0.0,58.61,-50.15,-49.97
2018-08-13 08:00:00,32.19,76.84,23.99,-10.31,32.1,33.27,79.29,55.39,-50.49,-50.31
2018-08-13 14:00:00,44.64,94.99,37.33,-3.18,34.6,27.59,0.0,26.43,-45.14,-44.94
2018-08-13 20:00:00,52.34,107.16,46.99,-0.41,38.45,24.9,0.0,26.43,-41.41,-41.2
2018-08-14 02:00:00,64.69,126.28,61.24,4.06,43.1,21.86,0.0,-0.0,-35.64,-35.41
2018-08-14 08:00:00,61.62,124.28,59.92,-0.67,46.74,22.21,3.06,1.02,-35.86,-35.63
2018-08-14 14:00:00,59.96,124.11,57.79,-3.06,47.78,22.06,3.45,2.17,-35.55,-35.32
2018-08-14 20:00:00,46.12,106.29,42.51,-11.06,46.3,30.62,100.0,35.51,-40.37,-40.15
2018-08-15 02:00:00,42.39,102.45,36.81,-12.36,43.81,32.1,100.0,67.82,-41.18,-40.97
2018-08-15 08:00:00,36.8,95.67,30.64,-15.19,42.55,35.33,100.0,100.0,-42.87,-42.66
2018-08-15 14:00:00,30.66,87.79,22.94,-17.54,39.41,39.35,100.0,100.0,-44.91,-44.71
2018-08-15 20:00:00,41.41,104.62,32.42,-10.38,38.55,33.85,36.99,79.0,-39.67,-39.45
2018-08-16 02:00:00,36.76,99.07,28.65,-13.19,38.84,36.15,55.84,64.28,-41.01,-40.8
2018-08-16 08:00:00,30.55,90.93,23.55,-16.71,38.93,39.95,100.0,64.28,-43.15,-42.95
2018-08-16 14:00:00,30.05,91.07,22.58,-16.28,37.67,39.56,93.69,83.18,-42.84,-42.63
2018-08-16 20:00:00,29.58,91.25,22.41,-16.09,37.32,39.15,86.85,93.51,-42.51,-42.3
2018-08-17 02:00:00,24.11,83.79,16.52,-18.62,35.52,43.19,100.0,93.51,-44.5,-44.3
2018-08-17 08:00:00,22.15,81.39,13.61,-18.67,33.12,44.19,100.0,95.62,-44.98,-44.78
2018-08-17 14:00:00,13.05,68.0,4.92,-24.0,31.98,52.14,100.0,100.0,-48.83,-48.65
2018-08-17 20:00:00,4.58,55.12,-1.72,-30.21,33.91,59.22,100.0,100.0,-52.58,-52.41
2018-08-18 02:00:00,10.69,64.2,4.23,-25.73,33.57,52.5,58.08,86.03,-49.61,-49.43
2018-08-18 08:00:00,11.17,64.94,4.58,-24.84,32.73,51.65,49.68,69.25,-49.19,-49.0
2018-08-18 14:00:00,20.35,78.99,13.91,-18.08,32.68,44.18,0.0,35.92,-44.61,-44.41
2018-08-18 20:00:00,16.16,73.01,11.05,-20.14,32.68,46.95,18.45,22.71,-46.24,-46.04
2018-08-19 02:00:00,16.62,73.95,11.97,-17.64,30.48,46.14,23.58,14.01,-45.71,-45.52
2018-08-19 08:00:00,4.58,55.72,1.84,-24.86,30.17,55.72,100.0,47.34,-51.23,-51.05
2018-08-19 14:00:00,7.79,60.37,5.42,-20.28,27.76,52.49,72.0,65.19,-49.58,-49.4
2018-08-19 20:00:00,6.03,57.53,4.76,-20.57,27.51,53.71,79.08,83.69,-50.29,-50.11
2018-08-20 02:00:00,6.56,58.14,6.16,-19.09,27.0,52.93,70.86,73.98,-49.92,-49.73
2018-08-20 08:00:00,8.84,61.44,9.11,-16.39,26.46,50.4,0.0,49.98,-48.67,-48.49
2018-08-20 14:00:00,5.72,56.58,6.87,-18.34,26.75,53.06,80.29,50.38,-50.04,-49.86
2018-08-20 20:00:00,13.8,68.7,14.95,-9.95,24.29,45.57,0.0,26.76,-45.95,-45.76
2018-08-21 02:00:00,11.13,64.76,12.2,-10.19,22.16,47.52,25.93,35.41,-47.01,-46.82
2018-08-21 08:00:00,7.88,59.81,9.15,-11.54,20.94,50.17,61.37,29.1,-48.4,-48.22
2018-08-21 14:00:00,9.62,62.35,10.93,-8.62,19.33,48.24,35.55,40.95,-47.38,-47.19
2018-08-21 20:00:00,7.0,58.31,8.06,-9.01,17.16,50.49,100.0,65.64,-48.5,-48.32
2018-08-22 02:00:00,4.43,54.22,5.61,-10.08,16.05,52.87,100.0,78.52,-49.65,-49.47
2018-08-22 08:00:00,2.86,51.56,4.23,-10.45,15.15,54.36,100.0,100.0,-50.35,-50.17
2018-08-22 14:00:00,7.92,58.9,9.63,-5.91,15.26,48.46,3.74,67.91,-47.76,-47.57
2018-08-22 20:00:00,15.01,69.54,16.4,0.05,15.11,42.18,0.0,34.58,-44.03,-43.82
2018-08-23 02:00:00,11.27,64.07,12.88,-3.39,15.53,45.32,25.74,9.83,-45.62,-45.43
2018-08-23 08:00:00,11.89,65.05,13.9,-3.13,16.16,44.42,18.37,14.71,-45.08,-44.88
2018-08-23 14:00:00,7.53,58.48,9.56,-5.99,15.28,48.57,100.0,48.04,-47.07,-46.88
2018-08-23 20:00:00,6.79,57.22,9.07,-6.17,15.02,49.05,100.0,72.79,-47.3,-47.11
2018-08-24 02:00:00,7.84,58.65,10.39,-4.72,14.7,47.62,69.04,89.68,-46.62,-46.43
2018-08-24 08:00:00,5.14,54.44,6.88,-6.64,13.51,50.48,100.0,89.68,-47.85,-47.66
2018-08-24 14:00:00,5.64,54.95,7.24,-6.04,13.2,49.62,69.79,79.61,-47.49,-47.3
2018-08-24 20:00:00,2.56,50.1,3.79,-8.51,12.59,53.24,100.0,89.93,-48.97,-48.79
2018-08-25 02:00:00,1.23,47.74,2.38,-9.6,12.43,54.82,100.0,89.93,-49.61,-49.43
2018-08-25 08:00:00,1.64,47.96,3.04,-9.22,12.65,54.08,85.76,95.25,-49.37,-49.19
2018-08-25 14:00:00,-0.73,44.02,0.82,-11.48,12.99,57.26,100.0,95.25,-50.57,-50.39
2018-08-25 20:00:00,-0.32,44.15,1.81,-10.88,13.3,56.55,82.25,89.34,-50.37,-50.19
2018-08-26 02:00:00,3.56,49.47,6.0,-7.11,13.18,50.06,0.0,60.75,-48.36,-48.18
2018-08-26 08:00:00,-0.29,43.46,2.49,-10.66,13.71,55.36,73.57,51.94,-50.29,-50.11
2018-08-26 14:00:00,0.97,44.88,4.12,-9.35,13.83,53.25,44.4,39.32,-49.64,-49.46
2018-08-26 20:00:00,-4.76,36.02,-0.63,-15.24,15.87,60.89,100.0,72.66,-52.6,-52.43
2018-08-27 02:00:00,-9.95,27.75,-3.78,-21.76,20.61,67.05,100.0,81.47,-55.38,-55.22
2018-08-27 08:00:00,-10.59,25.97,-2.55,-23.95,24.66,68.16,100.0,100.0,-55.91,-55.75
2018-08-27 14:00:00,-8.88,27.58,0.74,-23.2,26.97,65.23,80.34,93.45,-55.25,-55.09
2018-08-27 20:00:00,-18.35,13.14,-6.25,-33.23,33.62,74.99,100.0,93.45,-60.27,-60.13
2018-08-28 02:00:00,-18.54,11.71,-3.61,-34.94,38.81,75.76,100.0,93.45,-60.73,-60.59
2018-08-28 08:00:00,-22.96,4.32,-5.34,-40.51,45.63,79.8,100.0,100.0,-63.31,-63.18
2018-08-28 14:00:00,-20.07,7.06,0.39,-39.21,49.14,74.47,63.4,87.8,-62.33,-62.19
2018-08-28 20:00:00,-25.23,-1.23,-2.99,-44.92,55.14,79.15,87.82,83.74,-65.24,-65.12
2018-08-29 02:00:00,-24.18,-1.12,0.63,-44.91,58.49,78.97,84.38,78.53,-65.21,-65.09
2018-08-29 08:00:00,-25.14,-3.69,1.49,-46.37,61.71,80.42,100.0,90.73,-66.13,-66.0
2018-08-29 14:00:00,-20.07,1.77,9.19,-42.06,61.32,69.82,0.0,61.46,-64.2,-64.07
2018-08-29 20:00:00,-17.28,4.39,13.34,-39.05,60.11,65.66,0.0,33.33,-63.27,-63.13
2018-08-30 02:00:00,-11.19,11.38,21.41,-33.03,57.8,56.75,0.0,-0.0,-60.76,-60.62
2018-08-30 08:00:00,-9.65,12.68,22.98,-30.03,54.95,55.25,0.0,-0.0,-60.26,-60.12
2018-08-30 14:00:00,-11.04,10.29,20.6,-29.45,52.37,57.22,13.51,4.5,-61.07,-60.93
2018-08-30 20:00:00,-14.3,5.47,15.67,-30.28,49.57,61.3,58.1,23.87,-62.75,-62.62
2018-08-31 02:00:00,-15.72,2.9,12.72,-28.84,45.2,63.44,100.0,57.2,-63.65,-63.52
2018-08-31 08:00:00,-13.62,4.74,14.3,-24.48,40.86,60.73,66.9,75.0,-62.98,-62.85
2018-08-31 14:00:00,-13.62,4.03,12.38,-21.09,34.99,61.36,66.54,77.81,-63.22,-63.09
2018-08-31 20:00:00,-11.13,6.41,13.82,-15.97,30.11,57.8,0.0,44.48,-62.35,-62.22
2018-09-01 02:00:00,-12.55,4.05,10.71,-15.42,26.76,60.15,41.74,36.09,-63.17,-63.04
2018-09-01 08:00:00,-13.13,2.71,8.55,-13.99,23.18,61.52,100.0,47.25,-63.64,-63.51
2018-09-01 14:00:00,-14.1,0.87,5.1,-11.98,17.69,63.44,100.0,80.58,-64.29,-64.16
2018-09-01 20:00:00,-12.69,1.9,6.13,-10.09,16.54,61.52,65.98,88.66,-63.92,-63.78
2018-09-02 02:00:00,-11.19,3.08,7.23,-8.16,15.47,59.35,0.0,55.33,-63.49,-63.36
2018-09-02 08:00:00,-7.63,6.79,11.12,-5.08,15.72,53.3,0.0,21.99,-62.15,-62.01
2018-09-02 14:00:00,-8.33,5.52,9.86,-6.08,15.64,54.85,15.26,5.09,-62.58,-62.44
2018-09-02 20:00:00,-8.54,4.84,8.41,-6.56,14.83,55.7,29.17,14.81,-62.8,-62.67
2018-09-03 02:00:00,-6.62,6.66,9.47,-4.86,14.0,52.57,0.0,14.81,-62.13,-62.0
2018-09-03 08:00:00,-4.43,8.87,9.86,-2.27,11.68,49.11,0.0,9.72,-61.32,-61.18
2018-09-03 14:00:00,-5.49,7.33,7.81,-3.67,11.25,51.3,33.21,11.07,-61.84,-61.7
2018-09-03 20:00:00,-5.13,7.42,7.79,-3.74,11.3,51.03,29.06,20.76,-61.78,-61.64
2018-09-04 02:00:00,-4.79,7.51,7.78,-3.17,10.7,50.74,47.04,36.44,-61.72,-61.58
2018-09-04 08:00:00,-8.36,3.06,3.08,-6.12,9.34,57.85,100.0,58.7,-63.29,-63.16
2018-09-04 14:00:00,-8.06,3.0,2.96,-5.47,8.54,57.9,100.0,82.35,-63.3,-63.17
2018-09-04 20:00:00,-4.33,6.92,6.96,-2.07,8.82,50.28,0.0,66.67,-61.88,-61.75
2018-09-05 02:00:00,-5.16,5.69,5.51,-3.22,8.63,52.21,25.35,41.78,-62.3,-62.16
2018-09-05 08:00:00,6.83,19.18,21.37,5.58,13.92,36.27,0.0,8.45,-57.42,-57.27
2018-09-05 14:00:00,9.02,21.81,25.91,4.62,18.47,34.24,0.0,8.45,-56.4,-56.25
2018-09-05 20:00:00,14.74,28.58,35.59,6.06,24.44,30.08,0.0,-0.0,-53.88,-53.71
2018-09-06 02:00:00,20.85,36.03,46.22,6.8,31.17,26.64,0.0,-0.0,-51.08,-50.9
2018-09-06 08:00:00,19.55,35.11,46.56,2.01,35.84,27.25,6.37,2.12,-51.28,-51.1
2018-09-06 14:00:00,15.68,31.15,42.07,-3.48,38.18,31.4,62.62,23.0,-52.59,-52.42
2018-09-06 20:00:00,8.17,22.78,32.03,-10.56,38.47,40.35,100.0,56.33,-55.54,-55.37
2018-09-07 02:00:00,6.46,20.93,29.0,-12.51,38.35,42.13,100.0,87.54,-56.13,-55.97
2018-09-07 08:00:00,15.44,31.53,40.28,-6.89,40.41,35.15,53.06,84.35,-52.17,-52.0
2018-09-07 14:00:00,11.05,26.77,34.4,-11.32,40.99,39.38,74.41,75.82,-53.8,-53.64
2018-09-07 20:00:00,13.56,29.97,36.76,-10.28,41.54,37.32,31.07,52.85,-52.53,-52.36
2018-09-08 02:00:00,8.98,24.9,30.31,-14.31,41.31,41.9,96.68,67.39,-54.29,-54.12
2018-09-08 08:00:00,8.88,24.94,29.45,-14.79,41.22,41.69,96.93,74.89,-54.18,-54.02
2018-09-08 14:00:00,14.22,31.42,34.99,-11.3,41.39,37.32,0.1,64.57,-51.69,-51.51
2018-09-08 20:00:00,18.46,36.8,39.29,-9.01,41.95,34.34,0.0,32.34,-49.57,-49.39
2018-09-09 02:00:00,17.65,36.33,37.19,-10.25,41.81,34.44,1.32,0.47,-49.61,-49.43
2018-09-09 08:00:00,10.3,28.01,25.29,-14.64,37.92,42.12,100.0,33.77,-52.58,-52.41
2018-09-09 14:00:00,10.24,28.14,21.04,-12.67,32.36,41.83,96.3,65.87,-52.43,-52.26
2018-09-09 20:00:00,10.87,29.11,18.1,-10.3,27.33,40.92,84.66,93.65,-51.96,-51.79
2018-09-10 02:00:00,6.03,23.52,7.36,-10.39,18.02,46.44,100.0,93.65,-53.95,-53.79
2018-09-10 08:00:00,6.29,23.88,6.29,-9.23,15.75,45.9,90.33,91.66,-53.73,-53.57
2018-09-10 14:00:00,9.34,27.6,8.41,-5.94,14.18,42.49,28.37,72.9,-52.24,-52.07
2018-09-10 20:00:00,6.23,24.03,5.5,-8.39,14.09,46.07,93.35,70.68,-53.48,-53.32
2018-09-11 02:00:00,5.38,23.06,5.01,-8.52,13.78,46.88,100.0,73.91,-53.76,-53.59
2018-09-11 08:00:00,8.05,26.3,7.96,-5.64,13.44,43.57,24.67,72.67,-52.44,-52.27
2018-09-11 14:00:00,12.36,31.61,12.94,-2.09,14.26,39.12,0.0,41.56,-50.33,-50.15
2018-09-11 20:00:00,10.44,29.56,10.55,-3.52,13.59,41.08,25.25,16.64,-50.99,-50.81
2018-09-12 02:00:00,11.35,30.86,10.45,-2.17,12.11,39.81,8.85,11.36,-50.38,-50.2
2018-09-12 08:00:00,16.22,36.99,16.64,1.1,14.27,35.31,0.0,11.36,-47.91,-47.72
2018-09-12 14:00:00,10.56,30.52,10.99,-3.82,14.3,42.0,100.0,36.28,-50.26,-50.08
2018-09-12 20:00:00,7.94,27.53,8.56,-5.95,14.33,44.9,100.0,66.67,-51.29,-51.11
2018-09-13 02:00:00,6.48,25.86,6.68,-6.85,13.55,46.45,100.0,100.0,-51.83,-51.65
2018-09-13 08:00:00,3.15,21.86,3.12,-9.5,13.04,50.64,100.0,100.0,-53.28,-53.11
2018-09-13 14:00:00,-0.04,17.91,0.81,-12.55,14.2,54.69,100.0,100.0,-54.72,-54.56
2018-09-13 20:00:00,2.45,20.75,3.65,-9.73,13.8,51.01,62.44,87.48,-53.55,-53.38
2018-09-14 02:00:00,-0.28,17.35,1.47,-11.7,13.88,54.51,97.81,86.75,-54.79,-54.63
2018-09-14 08:00:00,2.58,20.63,4.65,-9.06,14.02,50.33,0.0,53.42,-53.45,-53.28
2018-09-14 14:00:00,2.45,20.39,4.8,-9.04,14.14,50.37,0.88,32.9,-53.46,-53.29
2018-09-14 20:00:00,2.92,20.87,5.54,-8.41,14.16,49.52,0.0,0.29,-53.19,-53.02
2018-09-15 02:00:00,2.99,20.89,5.53,-8.21,13.93,49.24,0.0,0.29,-53.11,-52.94
2018-09-15 08:00:00,1.16,18.61,3.75,-9.82,14.0,52.08,100.0,33.33,-53.92,-53.75
2018-09-15 14:00:00,0.73,17.96,3.7,-10.13,14.29,52.72,100.0,66.67,-54.1,-53.93
2018-09-15 20:00:00,2.94,20.49,6.01,-8.06,14.21,48.64,0.0,66.67,-53.04,-52.87
2018-09-16 02:00:00,3.87,21.53,6.89,-7.12,14.03,46.89,0.0,33.33,-52.54,-52.37
2018-09-16 08:00:00,1.49,18.64,4.7,-9.15,14.17,51.02,70.86,23.62,-53.6,-53.43
2018-09-16 14:00:00,2.12,19.28,5.46,-7.94,13.57,49.71,48.44,39.77,-53.28,-53.11
2018-09-16 20:00:00,0.93,17.76,4.45,-8.57,13.29,51.86,100.0,73.1,-53.8,-53.63
2018-09-17 02:00:00,1.83,18.71,5.37,-7.0,12.48,49.91,60.85,69.76,-53.36,-53.19
2018-09-17 08:00:00,1.67,18.42,3.95,-4.71,8.69,50.1,17.92,59.59,-53.4,-53.23
2018-09-17 14:00:00,7.7,25.55,10.34,1.39,8.45,39.61,0.0,26.26,-50.49,-50.31
2018-09-17 20:00:00,8.71,26.87,12.27,1.84,9.74,37.9,0.0,5.97,-49.86,-49.68
2018-09-18 02:00:00,7.47,25.52,11.67,0.29,10.74,39.82,15.69,5.23,-50.29,-50.11
2018-09-18 08:00:00,9.47,28.03,14.74,1.04,12.7,36.73,0.0,5.23,-49.19,-49.0
2018-09-18 14:00:00,7.72,26.08,12.96,-1.08,13.25,39.74,97.67,37.79,-49.86,-49.67
2018-09-18 20:00:00,7.33,25.73,12.86,-1.93,14.02,39.93,100.0,65.89,-49.9,-49.71
2018-09-19 02:00:00,6.55,24.87,11.67,-2.79,13.84,41.13,100.0,99.22,-50.14,-49.96
2018-09-19 08:00:00,10.07,29.19,15.94,-0.46,15.21,35.5,0.0,66.67,-48.3,-48.11
2018-09-19 14:00:00,8.66,27.67,14.67,-2.26,15.94,37.91,42.69,47.56,-48.79,-48.61
2018-09-19 20:00:00,6.65,25.37,12.55,-4.29,16.17,41.85,100.0,47.56,-49.61,-49.43
2018-09-20 02:00:00,6.72,25.52,12.59,-4.44,16.36,41.28,91.02,77.9,-49.45,-49.27
2018-09-20 08:00:00,4.8,23.26,10.02,-6.04,15.75,45.36,100.0,97.01,-50.27,-50.09
2018-09-20 14:00:00,4.94,23.42,9.44,-5.68,14.84,44.7,91.13,94.05,-50.11,-49.93
2018-09-20 20:00:00,-0.65,16.65,3.5,-10.69,14.72,56.66,100.0,97.04,-52.77,-52.6
2018-09-21 02:00:00,0.75,18.15,4.87,-9.37,14.58,53.36,78.53,89.89,-52.09,-51.92
2018-09-21 08:00:00,-4.16,12.07,0.03,-14.19,15.31,62.12,100.0,92.84,-54.51,-54.34
2018-09-21 14:00:00,-2.44,13.83,1.91,-12.83,15.59,58.23,77.7,85.41,-53.74,-53.57
2018-09-21 20:00:00,-9.98,4.51,-4.13,-21.39,19.79,69.14,100.0,92.57,-57.51,-57.36
2018-09-22 02:00:00,-6.5,8.16,0.39,-19.11,21.51,61.78,53.39,77.03,-55.99,-55.83
2018-09-22 08:00:00,-3.4,11.47,3.95,-16.68,22.04,56.25,0.0,51.13,-54.6,-54.43
2018-09-22 14:00:00,-5.44,8.77,2.66,-18.73,23.26,59.23,23.14,25.51,-55.66,-55.5
2018-09-22 20:00:00,-6.02,7.74,2.92,-19.36,24.27,60.32,31.62,18.25,-56.05,-55.89
2018-09-23 02:00:00,-6.05,7.35,3.68,-19.48,25.14,60.71,80.6,45.12,-56.18,-56.02
2018-09-23 08:00:00,-7.53,5.26,2.9,-20.66,25.85,63.23,100.0,70.74,-57.01,-56.86
2018-09-23 14:00:00,-5.47,7.28,5.67,-18.55,25.88,59.04,0.0,60.2,-56.16,-56.0
2018-09-23 20:00:00,-5.37,7.06,6.15,-18.01,25.69,59.24,4.64,34.88,-56.21,-56.06
2018-09-24 02:00:00,-1.65,11.09,10.36,-14.07,24.9,51.81,0.0,1.55,-54.52,-54.36
2018-09-24 08:00:00,4.33,17.87,16.8,-7.57,23.29,42.97,0.0,1.55,-51.67,-51.5
2018-09-24 14:00:00,-0.16,12.65,11.34,-10.17,21.39,49.64,40.98,13.66,-53.76,-53.59
2018-09-24 20:00:00,2.78,15.94,14.37,-6.5,20.07,45.68,16.63,19.21,-52.34,-52.17
2018-09-25 02:00:00,4.27,17.64,15.78,-4.14,18.82,43.73,8.58,22.06,-51.57,-51.4
2018-09-25 08:00:00,8.05,22.05,20.5,-0.64,19.23,39.47,0.0,8.4,-49.67,-49.48
2018-09-25 14:00:00,7.36,21.39,20.13,-1.11,19.4,40.05,5.68,4.75,-49.85,-49.67
2018-09-25 20:00:00,0.38,13.39,12.34,-7.45,19.31,49.94,100.0,35.23,-53.1,-52.93
2018-09-26 02:00:00,2.66,15.93,15.03,-5.28,19.36,46.94,71.38,59.02,-51.98,-51.81
2018-09-26 08:00:00,-0.63,12.06,11.21,-8.46,19.41,51.35,100.0,90.46,-53.54,-53.37
2018-09-26 14:00:00,0.27,12.95,12.2,-7.74,19.51,50.1,88.9,86.76,-53.11,-52.94
2018-09-26 20:00:00,4.4,17.64,15.9,-4.14,18.92,44.77,0.0,62.97,-51.09,-50.91
2018-09-27 02:00:00,3.1,16.15,14.0,-5.61,18.82,46.4,24.76,37.88,-51.64,-51.47
2018-09-27 08:00:00,3.05,16.07,13.86,-5.98,19.09,46.31,23.29,16.01,-51.61,-51.43
2018-09-27 14:00:00,-0.65,11.76,9.2,-9.36,18.58,51.76,100.0,49.35,-53.36,-53.19
2018-09-27 20:00:00,-2.63,9.32,6.34,-11.09,17.86,54.7,100.0,74.43,-54.34,-54.17
2018-09-28 02:00:00,-2.04,9.79,6.17,-10.38,16.91,53.84,89.72,96.57,-54.1,-53.94
2018-09-28 08:00:00,1.18,13.32,8.1,-6.8,14.81,48.65,27.91,72.54,-52.57,-52.4
2018-09-28 14:00:00,-0.31,11.51,5.35,-7.71,13.21,50.96,38.13,51.92,-53.27,-53.11
2018-09-28 20:00:00,-0.51,11.16,3.75,-7.19,11.14,51.3,43.87,36.64,-53.38,-53.21
2018-09-29 02:00:00,2.47,14.45,6.33,-4.26,10.48,46.46,0.0,27.33,-51.94,-51.76
2018-09-29 08:00:00,0.08,11.67,3.98,-6.33,10.43,50.35,80.23,41.37,-53.05,-52.88
2018-09-29 14:00:00,0.63,12.19,4.33,-5.75,10.15,49.4,60.66,46.96,-52.78,-52.61
2018-09-29 20:00:00,1.12,12.66,4.9,-5.23,10.15,48.5,42.05,60.98,-52.53,-52.36
2018-09-30 02:00:00,1.43,12.94,5.3,-4.74,10.01,47.85,35.68,46.13,-52.36,-52.19
2018-09-30 08:00:00,-0.45,10.72,3.02,-5.5,8.63,51.49,100.0,59.24,-53.25,-53.08
2018-09-30 14:00:00,0.1,11.23,3.07,-3.81,6.9,50.36,69.0,68.23,-52.99,-52.82
2018-09-30 20:00:00,0.19,11.22,3.14,-3.73,6.89,50.16,63.7,77.56,-52.95,-52.78
2018-10-01 02:00:00,-0.25,10.62,2.72,-3.95,6.72,51.14,90.55,74.41,-53.15,-52.98
2018-10-01 08:00:00,0.32,11.15,3.19,-3.4,6.59,49.76,0.0,51.41,-52.88,-52.71
2018-10-01 14:00:00,1.98,12.95,4.92,-1.9,6.72,45.88,0.0,30.18,-52.06,-51.89
2018-10-01 20:00:00,1.41,12.26,4.17,-1.91,6.01,47.16,24.4,8.13,-52.3,-52.13
2018-10-02 02:00:00,-0.07,10.51,2.56,-2.99,5.56,50.92,95.72,40.04,-53.0,-52.83
2018-10-02 08:00:00,1.81,12.54,4.45,-0.88,5.24,46.29,8.23,42.78,-52.08,-51.91
2018-10-02 14:00:00,1.44,12.08,4.05,-1.34,5.32,47.1,24.25,42.73,-52.23,-52.06
2018-10-02 20:00:00,1.24,11.79,3.27,-1.3,4.53,47.51,26.42,19.63,-52.3,-52.13
2018-10-03 02:00:00,2.84,13.55,4.59,0.23,4.25,43.4,0.0,16.89,-51.49,-51.32
2018-10-03 08:00:00,2.16,12.77,4.04,-0.57,4.54,45.14,42.38,22.93,-51.77,-51.6
2018-10-03 14:00:00,2.28,12.88,4.14,-0.58,4.63,44.6,29.15,23.84,-51.67,-51.5
2018-10-03 20:00:00,2.02,12.55,3.71,-0.86,4.5,45.2,43.79,38.44,-51.76,-51.58
2018-10-04 02:00:00,1.36,11.76,3.09,-1.42,4.47,47.26,100.0,57.64,-52.04,-51.87
2018-10-04 08:00:00,1.83,12.25,3.5,-1.01,4.45,45.57,36.6,60.13,-51.78,-51.61
2018-10-04 14:00:00,-0.56,9.49,1.09,-3.37,4.51,53.54,100.0,78.87,-52.92,-52.75
2018-10-04 20:00:00,1.27,11.45,2.97,-1.6,4.54,47.64,29.32,55.31,-52.03,-51.86
2018-10-05 02:00:00,1.23,11.35,2.96,-1.65,4.58,47.63,25.83,51.72,-52.03,-51.86
2018-10-05 08:00:00,-0.4,9.44,1.12,-3.17,4.33,52.87,91.54,48.9,-52.81,-52.64
2018-10-05 14:00:00,0.19,9.99,1.58,-2.55,4.15,50.87,54.85,57.41,-52.53,-52.36
2018-10-05 20:00:00,-2.07,7.34,-0.45,-5.04,4.73,57.78,100.0,82.13,-53.64,-53.47
2018-10-06 02:00:00,-1.68,7.62,0.04,-4.82,4.98,56.58,88.12,80.99,-53.49,-53.32
2018-10-06 08:00:00,-0.69,8.59,1.07,-3.9,5.04,53.07,31.76,73.29,-53.03,-52.86
2018-10-06 14:00:00,-0.01,9.24,1.83,-3.18,5.05,50.74,0.0,39.96,-52.71,-52.54
2018-10-06 20:00:00,-0.15,8.99,1.76,-3.29,5.09,51.22,6.74,12.83,-52.78,-52.61
2018-10-07 02:00:00,-0.62,8.36,1.25,-3.78,5.09,52.98,38.29,15.01,-53.01,-52.84
2018-10-07 08:00:00,0.08,9.04,2.03,-3.02,5.07,50.23,0.0,15.01,-52.68,-52.51
2018-10-07 14:00:00,-0.92,7.84,1.15,-4.0,5.22,54.0,100.0,46.1,-53.17,-53.0
2018-10-07 20:00:00,-1.7,6.84,0.58,-4.87,5.58,56.96,100.0,66.67,-53.57,-53.4
2018-10-08 02:00:00,-1.62,6.78,0.78,-4.61,5.49,56.9,99.06,99.69,-53.57,-53.4
2018-10-08 08:00:00,-3.4,4.66,-0.55,-6.54,6.21,63.2,100.0,99.69,-54.47,-54.3
2018-10-08 14:00:00,-4.51,3.22,-1.03,-7.94,7.23,66.86,100.0,99.69,-55.08,-54.92
2018-10-08 20:00:00,-5.63,1.75,-1.35,-9.5,8.62,70.25,100.0,100.0,-55.71,-55.55
2018-10-09 02:00:00,-4.11,3.17,0.6,-8.11,9.05,63.29,47.84,82.61,-55.08,-54.92
2018-10-09 08:00:00,-2.77,4.45,2.06,-6.54,8.79,57.82,0.0,49.28,-54.5,-54.34
2018-10-09 14:00:00,-3.75,3.2,1.3,-7.61,9.21,61.14,26.77,24.87,-55.04,-54.87
2018-10-09 20:00:00,-3.36,3.43,1.8,-7.01,9.04,60.03,17.77,14.84,-54.92,-54.76
2018-10-10 02:00:00,-0.51,6.4,4.65,-3.83,8.44,49.25,0.0,14.84,-53.6,-53.43
2018-10-10 08:00:00,-1.08,5.69,4.01,-4.19,8.21,51.24,16.71,11.49,-53.88,-53.72
2018-10-10 14:00:00,-1.46,5.16,3.51,-4.26,7.8,52.7,28.97,15.23,-54.09,-53.92
2018-10-10 20:00:00,-2.39,4.03,2.58,-5.19,7.87,56.02,62.8,36.16,-54.57,-54.4
2018-10-11 02:00:00,10.16,17.67,18.04,4.5,12.17,30.2,0.0,30.59,-48.53,-48.35
2018-10-11 08:00:00,13.38,21.48,24.0,4.81,16.77,26.88,0.0,20.93,-46.77,-46.58
2018-10-11 14:00:00,10.14,18.26,21.67,0.45,19.11,32.84,20.46,6.82,-48.1,-47.92
2018-10-11 20:00:00,17.17,26.3,32.0,3.96,23.77,26.69,0.0,6.82,-44.46,-44.26
2018-10-12 02:00:00,11.75,20.76,26.92,-2.24,25.95,34.93,100.0,40.15,-46.8,-46.61
