timestamp,ema50_dist_trx_btc_15m,ema200_dist_trx_btc_15m,upper_bb_dist_trx_btc_15m,lower_bb_dist_trx_btc_15m,width_bb_trx_btc_15m,rsi_trx_btc_15m,stoch_rsi_fastk_trx_btc_15m,stoch_rsi_fastd_trx_btc_15m,kijun_dist_trx_btc_15m,tenkan_dist_trx_btc_15m
2019-02-08 12:15:00,-0.1914289091494381,,0.26811395230481594,-0.5719448637975355,0.8413369369444615,55.616867559973116,100.0,33.33333333333336,-6.076618229854702,-7.926023778071345
2019-02-08 12:30:00,-0.18392189310436624,,0.2798805003395577,-0.5705013722021479,0.8516193643525344,55.6168675599731,0.0,33.33333333333336,-6.076618229854702,-7.926023778071345
2019-02-08 12:45:00,-0.3032286921444416,,0.17397036775337327,-0.6752896289670463,0.8513940980215325,59.670032171999175,100.0,66.66666666666669,-6.200527704485492,-8.04749340369394
2019-02-08 13:00:00,-0.41753907576090876,,0.09377396857279674,-0.8052364191656336,0.9022198655209116,63.281213493126046,100.0,66.66666666666669,-6.324110671936767,-8.168642951251659
2019-02-08 13:15:00,-0.6526164171658522,,-0.06259352209098124,-1.1069202755436547,1.0504694460081712,69.21778801056352,100.0,100.00000000000001,-6.570302233902758,-8.409986859395547
2019-02-08 13:30:00,-1.4970234267692284,,-0.5840173624845901,-2.2415034708486714,1.6812379729559697,80.8734504465617,100.0,100.00000000000001,-7.421875,-9.244791666666663
2019-02-08 13:45:00,-1.0671789208299254,,-0.04253675154404224,-1.8528880850572027,1.82767241192684,68.84245921007494,43.25919018953564,81.08639672984523,-7.058823529411762,-8.888888888888891
2019-02-08 14:00:00,-0.6511039536645113,,0.40500488888401964,-1.4155035765479718,1.8297532818824453,59.33638490920606,0.0,47.7530633965119,-6.69291338582677,-8.530183727034125
2019-02-08 14:15:00,-0.6255704652855076,,0.4468405822028343,-1.3523523932263415,1.8073759768993798,59.33638490920605,0.0,14.419730063178568,-6.69291338582677,-8.530183727034125
2019-02-08 14:30:00,-0.6010382901762701,,0.4608304774509131,-1.2482320522539614,1.7158177175693334,59.33638490920606,3.299162249043059e-14,3.2313489569613204e-14,-6.69291338582677,-8.530183727034125
2019-02-08 14:45:00,-0.702633250548701,,0.3751242160271451,-1.3187677284778654,1.7019219826933323,61.54697459248333,23.254496160157544,7.751498720052546,-6.815203145478376,-8.650065530799477
2019-02-08 15:00:00,-0.7999525032918564,,0.31538999555542624,-1.4279554405814743,1.7530976152794853,63.6736841885198,100.0,41.08483205338588,-6.937172774869104,-8.769633507853403
2019-02-08 15:15:00,-0.3928531064191665,,0.7040645880235896,-0.9537360729117594,1.6598727754381888,54.02103515361293,0.0,41.084832053385874,-6.570302233902758,-8.409986859395547
2019-02-08 15:30:00,-0.25152475452178136,,0.8404984301651153,-0.8010247459545039,1.641199255213992,51.23299082388155,0.0,33.33333333333336,-6.447368421052635,-8.289473684210535
2019-02-08 15:45:00,-0.11539388406807127,,0.9728392533904007,-0.6566337197934646,1.62690079800914,48.53537649930663,0.0,2.3684757858670007e-14,-6.324110671936767,-8.168642951251659
2019-02-08 16:00:00,-0.36308299045053616,,0.7172393194991633,-0.8880671775805538,1.606678824590875,53.77740255648181,34.627556559115234,11.542518853038436,-6.570302233902758,-8.409986859395547
2019-02-08 16:15:00,-0.2228844590018153,,0.8442210240666714,-0.7126420766982,1.5558395221318875,50.981282469608956,44.58727974957512,26.40494543623014,-6.447368421052635,-8.289473684210535
2019-02-08 16:30:00,0.03879618052595735,,1.1032871571964753,-0.43046393819906603,1.5286086783378123,45.84698042732428,0.0,26.40494543623014,-6.200527704485492,-8.04749340369394
2019-02-08 16:45:00,-0.08935989725656901,,0.9593100513873631,-0.5245274426917024,1.4806187576493992,48.63254599853665,35.12506050555326,26.570780085042816,-6.324110671936767,-8.168642951251659
2019-02-08 17:00:00,-0.21216160832995268,,0.8143259781641543,-0.60379966237466,1.4166344463847214,51.32872142815942,69.1229408921449,34.749333799232744,-6.447368421052635,-8.289473684210535
2019-02-08 17:15:00,0.30343141679096686,,1.3618079700003838,-0.10519421338662793,1.4578424589425918,41.863330471925444,0.0,34.749333799232744,-5.952380952380953,-7.8042328042328135
2019-02-08 17:30:00,0.291532145544271,,1.3750809982089995,-0.13169475482277537,1.497466109230992,41.86333047192544,0.0,23.04098029738166,-5.952380952380953,-7.8042328042328135
2019-02-08 17:45:00,3.712047187739498,,6.006555078792397,2.020842181481508,3.831911517235543,17.514958066982594,0.0,2.842170943040401e-14,-2.602739726027403,-4.520547945205489
2019-02-08 18:00:00,2.8886201922220023,2.9081632653062517,5.591685558455306,0.6940287272588996,4.748420750467441,26.38241459684481,26.22439991415851,8.741466638052865,-3.2653061224489854,-5.1700680272108945
2019-02-08 18:15:00,2.2402731890704297,2.327755673594245,5.109410345928267,-0.2379624433573202,5.220222577651333,32.62280112665803,62.04867745742408,29.424359123860892,-3.7889039242219313,-5.6833558863328975
2019-02-08 18:30:00,2.152419338518663,2.3045939255982972,5.021244106050249,-0.5422183956308779,5.441597232138651,32.62280112665803,62.0486774574241,50.10725160966893,-3.7889039242219313,-5.6833558863328975
2019-02-08 18:45:00,2.3343511497884606,2.5565246177012613,5.255130950381415,-0.601128236677273,5.723082968722725,31.094352618938885,89.88307926100482,71.32681139195103,-3.5278154681139817,-5.427408412483048
2019-02-08 19:00:00,2.6446658939015544,2.946084089131462,5.681339895790094,-0.57234807017712,6.097916927293177,28.906579832098515,40.448860390211344,64.12687236954677,-3.133514986376029,-5.040871934604918
