timestamp,ema50_dist_eth_usd_30m,ema200_dist_eth_usd_30m,lower_bb_dist_eth_usd_30m,width_bb_eth_usd_30m,rsi_eth_usd_30m,stoch_rsi_fastk_eth_usd_30m,stoch_rsi_fastd_eth_usd_30m,kijun_dist_eth_usd_30m,tenkan_dist_eth_usd_30m
2019-02-03 07:00:00,-0.01118831101704243,0.015986424565592516,-0.02303268929309288,0.039157069397148025,0.5951758727861522,0.21916959259083604,0.1292299213695272,-0.028504840444603885,-0.022499103621369754
2019-02-03 07:30:00,-0.003368976544272928,0.023124213435431473,-0.01346821788890884,0.03641661200268171,0.4750848361836853,0.0,0.1292299213695272,-0.020957542908762505,-0.01490514905149054
2019-02-03 08:00:00,-0.0016773362764789246,0.024075064280076663,-0.010223103485649698,0.034062253267312055,0.45441774773279386,0.0,0.07305653086361229,-0.019363011219688753,-0.013300760043431059
2019-02-03 08:30:00,-0.00117742569778434,0.023629179633467556,-0.007942398543578366,0.031325877088875055,0.448580200431583,0.0,2.723747153747051e-16,-0.018919163573820952,-0.012854168552548173
2019-02-03 09:00:00,0.0078120655640272485,0.0333950022500209,0.0009304313452280777,0.03191679204188925,0.34984612804677473,0.0,2.723747153747051e-16,-0.009776153494746476,-0.003654636820466073
2019-02-03 09:30:00,0.006092276936081165,0.03161443579926315,-8.5207562788292e-05,0.031207666541494178,0.3731534659668687,0.18610330836864325,0.062034436122881356,-0.01122160386826021,-0.005109022899370541
2019-02-03 10:00:00,0.0062062481810767345,0.03258738038596509,-0.0008367305091733224,0.03290178437709885,0.3695863507643908,0.18877227661660917,0.12495852832841775,-0.010860637035684961,-0.004745824587021996
2019-02-03 10:30:00,0.0052575327998762855,0.030599311560737252,-0.003121712773687113,0.03326401668220459,0.38230435238083926,0.328743903194443,0.23453982939323206,-0.01158230734154131,-0.005471956224350261
2019-02-03 11:00:00,0.002153321121454388,0.02633057753649304,-0.007060124972390169,0.03307204586337913,0.4331087877723079,1.0,0.5058387266036843,-0.014548099654482671,-0.008456082924168107
2019-02-03 11:30:00,0.00567177766025484,0.02956882853179743,-0.004932848126576128,0.034081856681681684,0.39017126632038945,0.324057396498076,0.5509337665641733,-0.010860637035684961,-0.004745824587021996
2019-02-03 12:00:00,0.005713979893363641,0.029061170953784465,-0.006043420606878569,0.034705174044709554,0.3871468761600159,0.2764460279355538,0.5335011414778769,-0.010589738908161506,-0.004473251780171661
2019-02-03 12:30:00,0.006196113992475327,0.029021953660363975,-0.006645155076405729,0.03527246629979468,0.37871643880221373,0.0,0.20016780814454355,-0.009866617942627443,-0.00374566051525671
2019-02-03 13:00:00,0.007456883959245042,0.02914278734467879,-0.006182183693841603,0.03492403260327412,0.3607396607438812,0.0,0.09214867597851821,-0.008326470857352053,-0.0021959923140270066
2019-02-03 13:30:00,0.007607494839100282,0.027968648055827217,-0.006608666611301106,0.03421193155552453,0.3553962772993998,0.0,2.842170943040401e-16,-0.007872574148663491,-0.001739289637495367
